ts_ms,coin,funding_rate_raw,funding_rate_normalized,annualized_pct
1770109200236,AVAX,0.0,0.0,0.0
1770112800074,AVAX,0.0,0.0,0.0
1770116400545,AVAX,0.0,0.0,0.0
1770120000418,AVAX,0.0,0.0,0.0
1770123600009,AVAX,0.0,0.0,0.0
1770127200138,AVAX,0.0,0.0,0.0
1770130800073,AVAX,0.0,0.0,0.0
1770134400174,AVAX,0.0,0.0,0.0
1770138000294,AVAX,0.0,0.0,0.0
1770141600560,AVAX,0.0,0.0,0.0
1770145200349,AVAX,0.0,0.0,0.0
1770148800488,AVAX,0.0,0.0,0.0
1770152400369,AVAX,0.0,0.0,0.0
1770156000067,AVAX,0.0,0.0,0.0
1770159600154,AVAX,0.0,0.0,0.0
1770163200132,AVAX,0.0,0.0,0.0
1770166800248,AVAX,0.0,0.0,0.0
1770170400040,AVAX,0.0,0.0,0.0
1770174000205,AVAX,0.0,0.0,0.0
1770177600189,AVAX,0.0,0.0,0.0
1770181200329,AVAX,0.0,0.0,0.0
1770184800478,AVAX,0.0,0.0,0.0
1770188400062,AVAX,0.0,0.0,0.0
1770192000494,AVAX,0.0,0.0,0.0
1770195600016,AVAX,0.0,0.0,0.0
1770199200506,AVAX,0.0,0.0,0.0
1770202800587,AVAX,0.0,0.0,0.0
1770206400019,AVAX,0.0,0.0,0.0
1770210000541,AVAX,0.0,0.0,0.0
1770213600186,AVAX,0.0,0.0,0.0
1770217200149,AVAX,0.0,0.0,0.0
1770220800488,AVAX,0.0,0.0,0.0
1770224400056,AVAX,0.0,0.0,0.0
1770228000291,AVAX,0.0,0.0,0.0
1770231600098,AVAX,0.0,0.0,0.0
1770235200269,AVAX,0.0,0.0,0.0
1770238800396,AVAX,0.0,0.0,0.0
1770242400568,AVAX,0.0,0.0,0.0
1770246000483,AVAX,0.0,0.0,0.0
1770249600225,AVAX,0.0,0.0,0.0
1770253200785,AVAX,0.0,0.0,0.0
1770256800445,AVAX,0.0,0.0,0.0
1770260400355,AVAX,0.0,0.0,0.0
1770264000439,AVAX,0.0,0.0,0.0
1770267600218,AVAX,0.0,0.0,0.0
1770271200530,AVAX,0.0,0.0,0.0
1770274800415,AVAX,0.0,0.0,0.0
1770278400460,AVAX,0.0,0.0,0.0
1770282000023,AVAX,0.0,0.0,0.0
1770285600330,AVAX,0.0,0.0,0.0
1770289200607,AVAX,0.0,0.0,0.0
1770292800497,AVAX,0.0,0.0,0.0
1770296400637,AVAX,0.0,0.0,0.0
1770300000045,AVAX,0.0,0.0,0.0
1770303600393,AVAX,0.0,0.0,0.0
1770307200476,AVAX,0.0,0.0,0.0
1770310800432,AVAX,0.0,0.0,0.0
1770314400031,AVAX,0.0,0.0,0.0
1770318000306,AVAX,0.0,0.0,0.0
1770321600299,AVAX,0.0,0.0,0.0
1770325200046,AVAX,0.0,0.0,0.0
1770328800101,AVAX,0.0,0.0,0.0
1770332400239,AVAX,0.0,0.0,0.0
1770336000015,AVAX,0.0,0.0,0.0
1770339600097,AVAX,0.0,0.0,0.0
1770343200121,AVAX,0.0,0.0,0.0
1770346800488,AVAX,0.0,0.0,0.0
1770350400516,AVAX,0.0,0.0,0.0
1770354000116,AVAX,0.0,0.0,0.0
1770357600340,AVAX,0.0,0.0,0.0
1770361200030,AVAX,0.0,0.0,0.0
1770364800336,AVAX,0.0,0.0,0.0
1770368400113,AVAX,0.0,0.0,0.0
1770372000607,AVAX,0.0,0.0,0.0
1770375600631,AVAX,0.0,0.0,0.0
1770379200224,AVAX,0.0,0.0,0.0
1770382800115,AVAX,0.0,0.0,0.0
1770386400061,AVAX,0.0,0.0,0.0
1770390000002,AVAX,0.0,0.0,0.0
1770393600236,AVAX,0.0,0.0,0.0
1770397200046,AVAX,0.0,0.0,0.0
1770400800577,AVAX,-2.5e-07,-2.5e-07,-0.219
1770404400015,AVAX,0.0,0.0,0.0
1770408000320,AVAX,0.0,0.0,0.0
1770411600267,AVAX,0.0,0.0,0.0
1770415200079,AVAX,0.0,0.0,0.0
1770418800471,AVAX,0.0,0.0,0.0
1770422400130,AVAX,-8.75e-07,-8.75e-07,-0.7665
1770426000021,AVAX,-6.25e-07,-6.25e-07,-0.5475
1770429600024,AVAX,0.0,0.0,0.0
1770433200557,AVAX,0.0,0.0,0.0
1770436800561,AVAX,0.0,0.0,0.0
1770440400401,AVAX,0.0,0.0,0.0
1770444000740,AVAX,0.0,0.0,0.0
1770447600549,AVAX,0.0,0.0,0.0
1770451200487,AVAX,0.0,0.0,0.0
1770454800561,AVAX,0.0,0.0,0.0
1770458400383,AVAX,0.0,0.0,0.0
1770462000273,AVAX,0.0,0.0,0.0
1770465600266,AVAX,0.0,0.0,0.0
1770469200329,AVAX,0.0,0.0,0.0
1770472800403,AVAX,0.0,0.0,0.0
1770476400073,AVAX,0.0,0.0,0.0
1770480000019,AVAX,0.0,0.0,0.0
