config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,annual_pct,vol_pct,sharpe,sortino,max_dd_pct,calmar,n_liquidations,n_top_ups,n_forced_closes,n_skipped_opens_capital,total_funding,total_fees,final_equity
A_research,U5,5.0,100.0,5,0.3,-0.15,120,0.05650794762224187,0.054108762758729494,2.0362980026783926,0.42448383874306,0.055357954809299774,1.020773759018079,0,0,0,0,264.35990946476795,363.79482998854564,1000.5650794762223
A_research,U5,5.0,150.0,3,0.3,-0.15,120,0.08476192143325179,0.08115386308233077,2.0363786600868696,0.42450097843522683,0.08301620308568039,1.0210286460074505,0,0,0,0,396.53986419715125,545.6922449828188,1000.8476192143324
A_research,U5,5.0,150.0,4,0.3,-0.15,120,0.08476192143325179,0.08115386308233077,2.0363786600868696,0.42450097843522683,0.08301620308568039,1.0210286460074505,0,0,0,0,396.53986419715125,545.6922449828188,1000.8476192143324
A_research,U5,5.0,150.0,5,0.3,-0.15,120,0.08476192143325179,0.08115386308233077,2.0363786600868696,0.42450097843522683,0.08301620308568039,1.0210286460074505,0,0,0,0,396.53986419715125,545.6922449828188,1000.8476192143324
A_research,U7,3.0,100.0,3,0.3,-0.15,120,1.0826131655440774,0.11903404900543178,17.64566324073823,5.337762875762604,0.0938606955920313,11.534254660222125,0,0,0,12,804.0705835283603,993.2444518729194,1010.8261316554408
A_research,U7,3.0,100.0,4,0.3,-0.15,120,1.0826131655440774,0.11903404900543178,17.64566324073823,5.337762875762604,0.0938606955920313,11.534254660222125,0,0,0,12,804.0705835283603,993.2444518729194,1010.8261316554408
A_research,U7,3.0,100.0,5,0.3,-0.15,120,1.0826131655440774,0.11903404900543178,17.64566324073823,5.337762875762604,0.0938606955920313,11.534254660222125,0,0,0,12,804.0705835283603,993.2444518729194,1010.8261316554408
A_research,U7,3.0,150.0,3,0.3,-0.15,120,0.6494230415971192,0.12263291030458641,10.296781039136187,3.0729991645835812,0.10208117314687767,6.361829724103076,0,0,0,642,772.746326321052,916.2520959050808,1006.4942304159712
A_research,U7,3.0,150.0,4,0.3,-0.15,120,0.6494230415971192,0.12263291030458641,10.296781039136187,3.0729991645835812,0.10208117314687767,6.361829724103076,0,0,0,642,772.746326321052,916.2520959050808,1006.4942304159712
A_research,U7,3.0,150.0,5,0.3,-0.15,120,0.6494230415971192,0.12263291030458641,10.296781039136187,3.0729991645835812,0.10208117314687767,6.361829724103076,0,0,0,642,772.746326321052,916.2520959050808,1006.4942304159712
A_research,U7,5.0,100.0,3,0.3,-0.15,120,0.9883527655228708,0.10230083748547893,18.752914268274225,6.2168268864950935,0.02087612384309523,47.34369143195939,0,0,0,340,872.8739382281584,862.9904105729296,1009.8835276552288
A_research,U7,5.0,100.0,4,0.3,-0.15,120,0.9883527655228708,0.10230083748547893,18.752914268274225,6.2168268864950935,0.02087612384309523,47.34369143195939,0,0,0,340,872.8739382281584,862.9904105729296,1009.8835276552288
A_research,U7,5.0,100.0,5,0.3,-0.15,120,0.9883527655228708,0.10230083748547893,18.752914268274225,6.2168268864950935,0.02087612384309523,47.34369143195939,0,0,0,340,872.8739382281584,862.9904105729296,1009.8835276552288
A_research,U7,5.0,150.0,3,0.3,-0.15,120,0.5282621397604048,0.10983771396222636,9.357077008100152,1.7983772721382227,0.038457720321520866,13.736179246817976,0,0,0,755,804.0509080424948,798.7682866448908,1005.2826213976041
A_research,U7,5.0,150.0,4,0.3,-0.15,120,0.5282621397604048,0.10983771396222636,9.357077008100152,1.7983772721382227,0.038457720321520866,13.736179246817976,0,0,0,755,804.0509080424948,798.7682866448908,1005.2826213976041
