config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,coin,n_opens,n_closes,funding_gross,fees_paid,realized_pnl,hours_in_position,net_pnl_per_hour
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,BTC,23,23,85.20818573642498,7.443600468644578,-189.1433034710287,22693,-0.0049080649629069
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,ETH,30,30,81.13274278946297,9.538120135298216,-83.92393837924999,21612,-0.0005704847179846
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,SOL,36,35,115.71473993829365,11.811142364533811,-598.7070138417162,17661,-0.0280167270408219
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,BTC,23,23,85.20818573642498,7.443600468644578,-189.1433034710287,22693,-0.0049080649629069
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,ETH,30,30,81.13274278946297,9.538120135298216,-83.92393837924999,21612,-0.0005704847179846
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,SOL,36,35,115.71473993829365,11.811142364533811,-598.7070138417162,17661,-0.0280167270408219
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,BTC,19,19,56.391572042874394,4.1520708698841435,-154.3532094134707,21532,-0.0047424163217759
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,ETH,25,25,46.969204748199694,5.2676045510184,-16.766239065142113,16058,0.0015528310581665
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,SOL,28,28,71.21795631434186,6.287460539764234,-388.0576569183193,13457,-0.0240118273867683
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,BTC,19,19,56.391572042874394,4.1520708698841435,-154.3532094134707,21532,-0.0047424163217759
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,ETH,25,25,46.969204748199694,5.2676045510184,-16.766239065142113,16058,0.0015528310581665
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,SOL,28,28,71.21795631434186,6.287460539764234,-388.0576569183193,13457,-0.0240118273867683
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,BTC,18,18,74.10401448064863,5.9455264006593005,-262.4060958660004,15969,-0.0121640433205592
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,ETH,17,17,52.639217006278955,5.316289873332489,36.866787302392126,11042,0.0076244986809761
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,SOL,21,21,106.13900025679676,7.227594607945424,-583.4234361385011,12404,-0.0390609505393139
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,BTC,18,18,74.10401448064863,5.9455264006593005,-262.4060958660004,15969,-0.0121640433205592
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,ETH,17,17,52.639217006278955,5.316289873332489,36.866787302392126,11042,0.0076244986809761
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,SOL,21,21,106.13900025679676,7.227594607945424,-583.4234361385011,12404,-0.0390609505393139
B_live,U4,3.0,100.0,3,0.1,-0.1,120,BTC,8,7,2.003979766804623,1.5300630354746898,42.7971090717237,3699,0.0116980334693305
