config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,coin,n_opens,n_closes,funding_gross,fees_paid,realized_pnl,hours_in_position,net_pnl_per_hour
A_research,U7,5.0,150.0,3,0.3,-0.15,120,PURR,2,2,5.606926970235303,0.5428612616504138,82.98927461865344,1377,0.06394578092028927
A_research,U7,5.0,150.0,3,0.3,-0.15,120,XPL,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,4,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,4,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,4,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,4,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U7,5.0,150.0,4,0.3,-0.15,120,ZEC,3,3,0.8637630370641569,1.0473460209455625,-97.4724009005359,483,-0.20218630203813107
A_research,U7,5.0,150.0,4,0.3,-0.15,120,PURR,2,2,5.606926970235303,0.5428612616504138,82.98927461865344,1377,0.06394578092028927
A_research,U7,5.0,150.0,4,0.3,-0.15,120,XPL,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,5,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,5,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,5,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U7,5.0,150.0,5,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U7,5.0,150.0,5,0.3,-0.15,120,ZEC,3,3,0.8637630370641569,1.0473460209455625,-97.4724009005359,483,-0.20218630203813107
A_research,U7,5.0,150.0,5,0.3,-0.15,120,PURR,2,2,5.606926970235303,0.5428612616504138,82.98927461865344,1377,0.06394578092028927
A_research,U7,5.0,150.0,5,0.3,-0.15,120,XPL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,3,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,3,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,3,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,3,0.3,-0.15,120,HYPE,1,1,0.46969968134640316,0.20160723274605907,7.993111670419913,319,0.02589719159567479
A_research,U-prod,3.0,100.0,3,0.3,-0.15,120,PURR,6,5,10.776467859016773,1.1202227369840498,33.12120287233325,3788,0.011292884898195875
A_research,U-prod,3.0,100.0,4,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,4,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,4,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,4,0.3,-0.15,120,HYPE,1,1,0.46969968134640316,0.20160723274605907,7.993111670419913,319,0.02589719159567479
A_research,U-prod,3.0,100.0,4,0.3,-0.15,120,PURR,6,5,10.776467859016773,1.1202227369840498,33.12120287233325,3788,0.011292884898195875
A_research,U-prod,3.0,100.0,5,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,5,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,5,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,100.0,5,0.3,-0.15,120,HYPE,1,1,0.46969968134640316,0.20160723274605907,7.993111670419913,319,0.02589719159567479
A_research,U-prod,3.0,100.0,5,0.3,-0.15,120,PURR,6,5,10.776467859016773,1.1202227369840498,33.12120287233325,3788,0.011292884898195875
A_research,U-prod,3.0,150.0,3,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,3,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,3,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,3,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U-prod,3.0,150.0,3,0.3,-0.15,120,PURR,5,5,15.939475695008088,1.522834105476075,49.68180430849986,3646,0.017580484338461846
A_research,U-prod,3.0,150.0,4,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,4,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,4,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,4,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U-prod,3.0,150.0,4,0.3,-0.15,120,PURR,5,5,15.939475695008088,1.522834105476075,49.68180430849986,3646,0.017580484338461846
A_research,U-prod,3.0,150.0,5,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,5,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,5,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,3.0,150.0,5,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U-prod,3.0,150.0,5,0.3,-0.15,120,PURR,5,5,15.939475695008088,1.522834105476075,49.68180430849986,3646,0.017580484338461846
A_research,U-prod,5.0,100.0,3,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,3,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,3,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,3,0.3,-0.15,120,HYPE,1,1,0.46969968134640316,0.20160723274605907,7.993111670419913,319,0.02589719159567479
A_research,U-prod,5.0,100.0,3,0.3,-0.15,120,PURR,4,4,3.8807173011690224,0.8119628802416021,26.702018817521655,1696,0.01755352195663271
A_research,U-prod,5.0,100.0,4,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,4,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,4,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,4,0.3,-0.15,120,HYPE,1,1,0.46969968134640316,0.20160723274605907,7.993111670419913,319,0.02589719159567479
A_research,U-prod,5.0,100.0,4,0.3,-0.15,120,PURR,4,4,3.8807173011690224,0.8119628802416021,26.702018817521655,1696,0.01755352195663271
A_research,U-prod,5.0,100.0,5,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,5,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,5,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,100.0,5,0.3,-0.15,120,HYPE,1,1,0.46969968134640316,0.20160723274605907,7.993111670419913,319,0.02589719159567479
A_research,U-prod,5.0,100.0,5,0.3,-0.15,120,PURR,4,4,3.8807173011690224,0.8119628802416021,26.702018817521655,1696,0.01755352195663271
A_research,U-prod,5.0,150.0,3,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,3,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,3,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,3,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U-prod,5.0,150.0,3,0.3,-0.15,120,PURR,2,2,6.154884288048822,0.5443663612037354,81.55584647263294,1436,0.06070081086314626
A_research,U-prod,5.0,150.0,4,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,4,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,4,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,4,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U-prod,5.0,150.0,4,0.3,-0.15,120,PURR,2,2,6.154884288048822,0.5443663612037354,81.55584647263294,1436,0.06070081086314626
A_research,U-prod,5.0,150.0,5,0.3,-0.15,120,BTC,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,5,0.3,-0.15,120,ETH,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,5,0.3,-0.15,120,SOL,0,0,0.0,0.0,0.0,0,0.0
A_research,U-prod,5.0,150.0,5,0.3,-0.15,120,HYPE,1,1,0.7045495220196061,0.3024108491190886,11.98966750562987,319,0.03884578739351219
A_research,U-prod,5.0,150.0,5,0.3,-0.15,120,PURR,2,2,6.154884288048822,0.5443663612037354,81.55584647263294,1436,0.06070081086314626
B_live,U3-new,3.0,100.0,3,0.1,-0.1,120,BTC,8,6,9.552817439477035,1.5224660889365016,-49.96770374904929,3768,-0.011129870594084065
B_live,U3-new,3.0,100.0,3,0.1,-0.1,120,ETH,7,5,12.980148789340875,1.2376518746745377,21.28392888139242,4139,0.007979324908446186
B_live,U3-new,3.0,100.0,3,0.1,-0.1,120,SOL,9,6,18.91895622097123,1.6261429977521544,-48.70761690681395,2990,-0.010506623305550127
B_live,U3-new,3.0,100.0,4,0.1,-0.1,120,BTC,8,6,9.552817439477035,1.5224660889365016,-49.96770374904929,3768,-0.011129870594084065
B_live,U3-new,3.0,100.0,4,0.1,-0.1,120,ETH,7,5,12.980148789340875,1.2376518746745377,21.28392888139242,4139,0.007979324908446186
B_live,U3-new,3.0,100.0,4,0.1,-0.1,120,SOL,9,6,18.91895622097123,1.6261429977521544,-48.70761690681395,2990,-0.010506623305550127
B_live,U3-new,3.0,100.0,5,0.1,-0.1,120,BTC,8,6,9.552817439477035,1.5224660889365016,-49.96770374904929,3768,-0.011129870594084065
B_live,U3-new,3.0,100.0,5,0.1,-0.1,120,ETH,7,5,12.980148789340875,1.2376518746745377,21.28392888139242,4139,0.007979324908446186
B_live,U3-new,3.0,100.0,5,0.1,-0.1,120,SOL,9,6,18.91895622097123,1.6261429977521544,-48.70761690681395,2990,-0.010506623305550127
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,BTC,18,16,66.69252681523687,5.48006431466892,-119.10887111325695,17261,-0.003354174648785644
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,ETH,12,11,21.385367230679726,3.539252827564508,79.28302136713613,6198,0.015671044816110254
B_live,U3-new,3.0,150.0,3,0.1,-0.1,120,SOL,12,11,50.71112374715699,3.858889818399452,-225.13316038042993,5593,-0.03187572437898666
B_live,U3-new,3.0,150.0,4,0.1,-0.1,120,BTC,18,16,66.69252681523687,5.48006431466892,-119.10887111325695,17261,-0.003354174648785644
B_live,U3-new,3.0,150.0,4,0.1,-0.1,120,ETH,12,11,21.385367230679726,3.539252827564508,79.28302136713613,6198,0.015671044816110254
B_live,U3-new,3.0,150.0,4,0.1,-0.1,120,SOL,12,11,50.71112374715699,3.858889818399452,-225.13316038042993,5593,-0.03187572437898666
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,BTC,18,16,66.69252681523687,5.48006431466892,-119.10887111325695,17261,-0.003354174648785644
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,ETH,12,11,21.385367230679726,3.539252827564508,79.28302136713613,6198,0.015671044816110254
B_live,U3-new,3.0,150.0,5,0.1,-0.1,120,SOL,12,11,50.71112374715699,3.858889818399452,-225.13316038042993,5593,-0.03187572437898666
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,BTC,18,18,55.6500637907765,3.93714632414018,-149.66316584779116,20699,-0.004732124662116761
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,ETH,24,24,46.285140380413864,5.014664294354794,24.129243471625713,15784,0.004143418623776279
B_live,U3-new,5.0,100.0,3,0.1,-0.1,120,SOL,26,26,70.8514128701618,5.845746573418258,-367.37768896976996,13130,-0.023029095405409476
B_live,U3-new,5.0,100.0,4,0.1,-0.1,120,BTC,18,18,55.6500637907765,3.93714632414018,-149.66316584779116,20699,-0.004732124662116761
B_live,U3-new,5.0,100.0,4,0.1,-0.1,120,ETH,24,24,46.285140380413864,5.014664294354794,24.129243471625713,15784,0.004143418623776279
B_live,U3-new,5.0,100.0,4,0.1,-0.1,120,SOL,26,26,70.8514128701618,5.845746573418258,-367.37768896976996,13130,-0.023029095405409476
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,BTC,18,18,55.6500637907765,3.93714632414018,-149.66316584779116,20699,-0.004732124662116761
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,ETH,24,24,46.285140380413864,5.014664294354794,24.129243471625713,15784,0.004143418623776279
B_live,U3-new,5.0,100.0,5,0.1,-0.1,120,SOL,26,26,70.8514128701618,5.845746573418258,-367.37768896976996,13130,-0.023029095405409476
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,BTC,18,18,74.02445566561997,5.950254278748283,-266.9088369031269,15872,-0.012527383790086645
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,ETH,17,17,52.20278640856094,5.332547049598805,21.383762286853734,10725,0.00636400947746535
B_live,U3-new,5.0,150.0,3,0.1,-0.1,120,SOL,20,20,106.00567554572783,6.9263232453588195,-596.4983289131629,12281,-0.0405031330195256
B_live,U3-new,5.0,150.0,4,0.1,-0.1,120,BTC,18,18,74.02445566561997,5.950254278748283,-266.9088369031269,15872,-0.012527383790086645
B_live,U3-new,5.0,150.0,4,0.1,-0.1,120,ETH,17,17,52.20278640856094,5.332547049598805,21.383762286853734,10725,0.00636400947746535
B_live,U3-new,5.0,150.0,4,0.1,-0.1,120,SOL,20,20,106.00567554572783,6.9263232453588195,-596.4983289131629,12281,-0.0405031330195256
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,BTC,18,18,74.02445566561997,5.950254278748283,-266.9088369031269,15872,-0.012527383790086645
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,ETH,17,17,52.20278640856094,5.332547049598805,21.383762286853734,10725,0.00636400947746535
B_live,U3-new,5.0,150.0,5,0.1,-0.1,120,SOL,20,20,106.00567554572783,6.9263232453588195,-596.4983289131629,12281,-0.0405031330195256
B_live,U4,3.0,100.0,3,0.1,-0.1,120,BTC,8,7,2.003979766804623,1.5300630354746898,42.7971090717237,3699,0.011698033469330533
B_live,U4,3.0,100.0,3,0.1,-0.1,120,ETH,7,6,2.5291172927274745,1.3427640681164368,21.17707798434577,3576,0.006253755930916334
B_live,U4,3.0,100.0,3,0.1,-0.1,120,SOL,2,1,0.0437153226735738,0.3107431321906551,4.054159818423725,565,0.006702888511339191
B_live,U4,3.0,100.0,3,0.1,-0.1,120,HYPE,6,6,3.924002799747203,1.260126834556615,-0.12079481582388762,4123,0.0006168035773385157
B_live,U4,3.0,100.0,4,0.1,-0.1,120,BTC,8,7,2.032788878810174,1.5295034647846701,43.33003353840911,3863,0.011346963228691333
B_live,U4,3.0,100.0,4,0.1,-0.1,120,ETH,7,6,2.6724643978488802,1.3427640681164368,21.17707798434577,3760,0.005985845296297397
B_live,U4,3.0,100.0,4,0.1,-0.1,120,SOL,7,6,0.5279914790253682,1.31392445707197,48.64337421717131,2336,0.0204869183386664
B_live,U4,3.0,100.0,4,0.1,-0.1,120,HYPE,7,6,4.047707467405441,1.365126834556615,-0.12079481582388762,4245,0.0006034831135512223
B_live,U4,3.0,100.0,5,0.1,-0.1,120,BTC,8,7,2.032788878810174,1.5295034647846701,43.33003353840911,3863,0.011346963228691333
B_live,U4,3.0,100.0,5,0.1,-0.1,120,ETH,7,6,2.6724643978488802,1.3427640681164368,21.17707798434577,3760,0.005985845296297397
B_live,U4,3.0,100.0,5,0.1,-0.1,120,SOL,7,6,0.5279914790253682,1.31392445707197,48.64337421717131,2336,0.0204869183386664
B_live,U4,3.0,100.0,5,0.1,-0.1,120,HYPE,7,6,4.047707467405441,1.365126834556615,-0.12079481582388762,4245,0.0006034831135512223
B_live,U4,3.0,150.0,3,0.1,-0.1,120,BTC,8,7,2.9306452739373205,2.2950945532120355,64.19566360758556,3401,0.019062397626671817
B_live,U4,3.0,150.0,3,0.1,-0.1,120,ETH,6,6,3.5818353485944954,1.8566461021746554,31.765616976518654,3445,0.009721569295482872
B_live,U4,3.0,150.0,3,0.1,-0.1,120,SOL,3,2,0.04732871205399085,0.7786042270817941,8.472164684005577,712,0.010872035349687883
B_live,U4,3.0,150.0,3,0.1,-0.1,120,HYPE,5,5,5.77195113788834,1.5563775928859571,17.73562582289793,3991,0.005500175236256656
B_live,U4,3.0,150.0,4,0.1,-0.1,120,BTC,6,6,2.843114496199497,1.8198216577164834,66.83651646049195,3282,0.020676358713886338
B_live,U4,3.0,150.0,4,0.1,-0.1,120,ETH,5,5,3.4030966356334096,1.5511714155135405,22.693889987104278,3096,0.00792823488605431
B_live,U4,3.0,150.0,4,0.1,-0.1,120,SOL,6,5,0.7376870605865296,1.6585036429494586,70.4727210005154,1862,0.03735333212575321
B_live,U4,3.0,150.0,4,0.1,-0.1,120,HYPE,5,5,5.59114966471074,1.5392682485913831,34.030239436777876,3912,0.009734693469554507
B_live,U4,3.0,150.0,5,0.1,-0.1,120,BTC,6,6,2.843114496199497,1.8198216577164834,66.83651646049195,3282,0.020676358713886338
B_live,U4,3.0,150.0,5,0.1,-0.1,120,ETH,5,5,3.4030966356334096,1.5511714155135405,22.693889987104278,3096,0.00792823488605431
B_live,U4,3.0,150.0,5,0.1,-0.1,120,SOL,6,5,0.7376870605865296,1.6585036429494586,70.4727210005154,1862,0.03735333212575321
B_live,U4,3.0,150.0,5,0.1,-0.1,120,HYPE,5,5,5.59114966471074,1.5392682485913831,34.030239436777876,3912,0.009734693469554507
B_live,U4,5.0,100.0,3,0.1,-0.1,120,BTC,8,7,2.003979766804623,1.5300630354746898,42.7971090717237,3699,0.011698033469330533
B_live,U4,5.0,100.0,3,0.1,-0.1,120,ETH,7,6,2.5291172927274745,1.3427640681164368,21.17707798434577,3576,0.006253755930916334
B_live,U4,5.0,100.0,3,0.1,-0.1,120,SOL,2,1,0.0437153226735738,0.3107431321906551,4.054159818423725,565,0.006702888511339191
B_live,U4,5.0,100.0,3,0.1,-0.1,120,HYPE,6,6,3.924002799747203,1.260126834556615,-0.12079481582388762,4123,0.0006168035773385157
B_live,U4,5.0,100.0,4,0.1,-0.1,120,BTC,8,7,1.9825726279637617,1.5295034647846701,43.33003353840911,3565,0.01228137523186205
B_live,U4,5.0,100.0,4,0.1,-0.1,120,ETH,6,6,2.3878902323963436,1.2377640681164368,21.17707798434577,3445,0.006481046196988586
B_live,U4,5.0,100.0,4,0.1,-0.1,120,SOL,7,6,0.4822622068616667,1.31399544783018,48.57576397125693,2320,0.02057932359064156
B_live,U4,5.0,100.0,4,0.1,-0.1,120,HYPE,5,5,3.8479674252588976,1.0375850619239713,11.823750548598627,3991,0.003666783490837773
B_live,U4,5.0,100.0,5,0.1,-0.1,120,BTC,8,7,1.9825726279637617,1.5295034647846701,43.33003353840911,3565,0.01228137523186205
B_live,U4,5.0,100.0,5,0.1,-0.1,120,ETH,6,6,2.3878902323963436,1.2377640681164368,21.17707798434577,3445,0.006481046196988586
B_live,U4,5.0,100.0,5,0.1,-0.1,120,SOL,7,6,0.4822622068616667,1.31399544783018,48.57576397125693,2320,0.02057932359064156
B_live,U4,5.0,100.0,5,0.1,-0.1,120,HYPE,5,5,3.8479674252588976,1.0375850619239713,11.823750548598627,3991,0.003666783490837773
B_live,U4,5.0,150.0,3,0.1,-0.1,120,BTC,5,5,2.6912195974581,1.5001927652444516,71.24498548147469,2961,0.024463361132620175
B_live,U4,5.0,150.0,3,0.1,-0.1,120,ETH,5,5,3.41443751250277,1.5479498859573106,25.762013373989788,3106,0.008895203155355844
B_live,U4,5.0,150.0,3,0.1,-0.1,120,SOL,2,1,0.061622462348020345,0.4661146982859826,6.0812397276355865,254,0.022349399573612694
B_live,U4,5.0,150.0,3,0.1,-0.1,120,HYPE,5,5,5.59114966471074,1.5392682485913831,34.030239436777876,3912,0.009734693469554507
B_live,U4,5.0,150.0,4,0.1,-0.1,120,BTC,4,4,2.559527566287658,1.1904028519926562,66.28299810223214,2676,0.025281062338014627
B_live,U4,5.0,150.0,4,0.1,-0.1,120,ETH,3,3,2.904951852807582,0.9051091200855355,37.99131420425184,2365,0.016909580100200376
B_live,U4,5.0,150.0,4,0.1,-0.1,120,SOL,5,4,1.2255086419473973,1.3776181509858563,37.98271334680336,2053,0.01842698676949094
B_live,U4,5.0,150.0,4,0.1,-0.1,120,HYPE,4,4,5.035990785622068,1.2332490518183619,25.477093506322,3394,0.008626940259318122
B_live,U4,5.0,150.0,5,0.1,-0.1,120,BTC,4,4,2.559527566287658,1.1904028519926562,66.28299810223214,2676,0.025281062338014627
B_live,U4,5.0,150.0,5,0.1,-0.1,120,ETH,3,3,2.904951852807582,0.9051091200855355,37.99131420425184,2365,0.016909580100200376
B_live,U4,5.0,150.0,5,0.1,-0.1,120,SOL,5,4,1.2255086419473973,1.3776181509858563,37.98271334680336,2053,0.01842698676949094
B_live,U4,5.0,150.0,5,0.1,-0.1,120,HYPE,4,4,5.035990785622068,1.2332490518183619,25.477093506322,3394,0.008626940259318122
B_live,U5,3.0,100.0,3,0.1,-0.1,120,BTC,7,6,1.8795070905098301,1.3282657519381522,34.98499815414066,2992,0.011877085391949312
B_live,U5,3.0,100.0,3,0.1,-0.1,120,ETH,5,5,2.3438859917928982,1.039907758288854,9.611658772519766,3130,0.0034874239635858816
B_live,U5,3.0,100.0,3,0.1,-0.1,120,SOL,2,1,0.0437153226735738,0.3107431321906551,4.054159818423725,565,0.006702888511339191
B_live,U5,3.0,100.0,3,0.1,-0.1,120,HYPE,6,6,3.803468484295472,1.248720605026899,10.742280926762746,4044,0.00328808823096719
B_live,U5,3.0,100.0,3,0.1,-0.1,120,ZEC,6,5,2.0704633335032465,1.1488783285119322,5.830163321969412,1935,0.003489275621168334
B_live,U5,3.0,100.0,4,0.1,-0.1,120,BTC,7,7,1.8787608820546278,1.4250630354746898,42.7971090717237,3269,0.013230592510952474
B_live,U5,3.0,100.0,4,0.1,-0.1,120,ETH,5,5,2.450536938809219,1.0406866743107732,8.869833989739723,3395,0.0030278893237814927
B_live,U5,3.0,100.0,4,0.1,-0.1,120,SOL,3,2,0.9497797637712053,0.5044700473256394,19.552335880343357,1271,0.01573378882516831
B_live,U5,3.0,100.0,4,0.1,-0.1,120,HYPE,6,6,3.803468484295472,1.248720605026899,10.742280926762746,4044,0.00328808823096719
B_live,U5,3.0,100.0,4,0.1,-0.1,120,ZEC,10,9,2.674967762843279,2.010323010457996,-14.593343293329816,2765,-0.00503750399310833
B_live,U5,3.0,100.0,5,0.1,-0.1,120,BTC,6,6,1.8527278646114937,1.2206688964184267,37.45819388721267,3121,0.012204502677156595
B_live,U5,3.0,100.0,5,0.1,-0.1,120,ETH,5,5,2.2687310904222775,1.034114277009027,15.12925999140285,3096,0.005285489924036209
B_live,U5,3.0,100.0,5,0.1,-0.1,120,SOL,6,5,0.49442505483258015,1.105669095299639,46.981814000343604,2173,0.021339424739933985
B_live,U5,3.0,100.0,5,0.1,-0.1,120,HYPE,4,4,3.4242213618561728,0.81868383973836,20.301105011085568,3457,0.00662616214440364
B_live,U5,3.0,100.0,5,0.1,-0.1,120,ZEC,12,11,2.846522885487532,2.4212152953008554,-5.919328857957556,3278,-0.0016760284526451737
B_live,U5,3.0,150.0,3,0.1,-0.1,120,BTC,5,5,2.624493490736338,1.5291467753578627,43.66973775441633,2548,0.017568714470092152
B_live,U5,3.0,150.0,3,0.1,-0.1,120,ETH,5,5,3.254461091978308,1.5467815119244321,26.874750548159852,2841,0.01006069346294042
B_live,U5,3.0,150.0,3,0.1,-0.1,120,SOL,1,1,-0.1143053170967363,0.30861469828598265,6.0812397276355865,120,0.047152664268773896
B_live,U5,3.0,150.0,3,0.1,-0.1,120,HYPE,4,4,5.136332042784258,1.2280257596075401,30.451657516628337,3457,0.009939243216605454
B_live,U5,3.0,150.0,3,0.1,-0.1,120,ZEC,5,4,2.813188978522208,1.4069150314682954,10.080922411147185,1702,0.0067492340529971195
B_live,U5,3.0,150.0,4,0.1,-0.1,120,BTC,3,3,2.5910906760998236,0.8806101294205574,61.323686266135745,2691,0.023424067934899668
B_live,U5,3.0,150.0,4,0.1,-0.1,120,ETH,4,4,3.171598395624144,1.2447488832704747,14.524873075738332,2742,0.005999898828625821
B_live,U5,3.0,150.0,4,0.1,-0.1,120,SOL,2,2,1.2487418662120524,0.5992050709884591,29.32850382051504,1137,0.026365910831784196
B_live,U5,3.0,150.0,4,0.1,-0.1,120,HYPE,4,4,5.136332042784258,1.2280257596075401,30.451657516628337,3457,0.009939243216605454
B_live,U5,3.0,150.0,4,0.1,-0.1,120,ZEC,7,6,3.3625146580366274,2.0821427553024576,-32.99310028805483,1890,-0.01677922136789453
B_live,U5,3.0,150.0,5,0.1,-0.1,120,BTC,4,4,2.4729733597004655,1.2126206390718246,45.123200883976516,2420,0.01916675768785337
B_live,U5,3.0,150.0,5,0.1,-0.1,120,ETH,2,2,2.781197894076833,0.592629037387082,35.59139296468381,2201,0.017164907688038872
B_live,U5,3.0,150.0,5,0.1,-0.1,120,SOL,3,3,0.9598455082312572,0.9116782616681545,31.734988887471822,1403,0.022653710715634302
B_live,U5,3.0,150.0,5,0.1,-0.1,120,HYPE,4,4,4.726265291221178,1.2355415580364926,23.293754250959353,3225,0.008305264491207455
B_live,U5,3.0,150.0,5,0.1,-0.1,120,ZEC,6,5,3.714126862719927,1.6700889384290192,59.439106258077004,1881,0.03268641370673467
B_live,U5,5.0,100.0,3,0.1,-0.1,120,BTC,7,6,1.9297233413562422,1.3282657519381522,34.98499815414066,3290,0.010816551897738223
B_live,U5,5.0,100.0,3,0.1,-0.1,120,ETH,5,5,2.1696407279855383,1.031187674616288,17.916500365439905,2841,0.006707128975293614
B_live,U5,5.0,100.0,3,0.1,-0.1,120,SOL,1,1,-0.07620354473115756,0.20574313219065507,4.054159818423725,120,0.031435109512515935
B_live,U5,5.0,100.0,3,0.1,-0.1,120,HYPE,4,4,3.4242213618561728,0.81868383973836,20.301105011085568,3457,0.00662616214440364
B_live,U5,5.0,100.0,3,0.1,-0.1,120,ZEC,6,5,2.0626024895758865,1.1488783285119322,5.830163321969412,1934,0.0034870152445880902
B_live,U5,5.0,100.0,4,0.1,-0.1,120,BTC,4,4,1.7063517108584356,0.7936019013284374,44.188665401488095,2676,0.016854041558676418
B_live,U5,5.0,100.0,4,0.1,-0.1,120,ETH,5,5,2.17795160489055,1.0252583113708278,23.56351298016399,2975,0.008307968495355868
