fundingTime,fundingRate
1717200000000,0.0004
1717228800008,0.0004
1717257600000,0.0004
1717286400000,0.0004
1717315200013,0.0004
1717344000000,0.0004
1717372800004,0.0004
1717401600000,0.0004
1717430400002,0.0004
1717459200010,0.0004
1717488000001,0.0004
1717516800001,0.0004
1717545600000,0.0004
1717574400002,0.0004
1717603200000,0.0004
1717632000000,0.0004
1717660800010,0.0004
1717689600000,0.0004
1717718400009,0.0004
1717747200009,0.0004
1717776000000,0.0004
1717804800005,0.0004
1717833600006,0.0004
1717862400013,0.0004
1717891200007,0.0004
1717920000000,0.0004
1717948800005,0.0004
1717977600001,0.0004
1718006400000,0.0004
1718035200001,0.0004
1718064000000,0.0004
1718092800009,0.0004
1718121600001,0.0004
1718150400003,0.0004
1718179200009,0.0004
1718208000000,0.0004
1718236800000,0.0004
1718265600006,0.0004
1718294400000,0.0004
1718323200000,0.0004
1718352000003,0.0004
