Date,ret_gross,cost,ret_funding,ret_net,equity
2012-01-11 00:00:00+00:00,-0.0004977633268350955,8.269630814150359e-07,0.0,-0.0004985902899165105,1.105943336941068
2012-01-12 00:00:00+00:00,0.0028447131767537145,1.8333269553145154e-05,0.0,0.0028263799072005694,1.1090691529671006
2012-01-13 00:00:00+00:00,-0.001591687168371938,3.652739820956567e-05,0.0,-0.0016282145665815037,1.1072633504168934
2012-01-16 00:00:00+00:00,0.0031899871435516836,3.6341666099973244e-05,0.0,0.00315364547745171,1.1107552664742837
2012-01-17 00:00:00+00:00,-0.0007418282568937047,1.934657992490812e-05,0.0,-0.0007611748368186129,1.1099097875155797
2012-01-18 00:00:00+00:00,-0.0007228764608185592,1.863023954536944e-05,0.0,-0.0007415067003639287,1.1090867819713375
2012-01-19 00:00:00+00:00,-0.0029019741692642865,5.709710054276965e-07,0.0,-0.002902545140269714,1.1058676075221892
2012-01-20 00:00:00+00:00,-0.003029345559507093,9.039299712854707e-07,0.0,-0.0030302494894783785,1.1025165527690644
2012-01-23 00:00:00+00:00,0.0006731060625778368,4.0432231785131793e-05,0.0,0.0006326738307927051,1.103214086140017
2012-01-24 00:00:00+00:00,-0.002618979821405373,3.9799651183758144e-05,0.0,-0.002658779472589131,1.1002808831739168
2012-01-25 00:00:00+00:00,-0.0034627278917796836,1.2203052841271358e-05,0.0,-0.003474930944620955,1.096457483085201
2012-01-26 00:00:00+00:00,-0.0040823636926966105,0.00010056337294906512,0.0,-0.004182927065645676,1.091871081402874
2012-01-27 00:00:00+00:00,-0.0021786031487228364,4.218963340160004e-07,0.0,-0.0021790250450568526,1.0894918669705238
2012-01-30 00:00:00+00:00,0.0003672995977427969,0.00010107868146457671,0.0,0.0002662209162782202,1.0897819124936263
2012-01-31 00:00:00+00:00,0.0012405935154536176,1.6306241824557922e-06,0.0,0.0012389628912711618,1.0911321118427846
2012-02-01 00:00:00+00:00,0.002331514630635645,8.402791185192619e-07,0.0,0.0023306743515171258,1.093675185469973
2012-02-02 00:00:00+00:00,-0.0008974800376816959,5.815953497641815e-07,0.0,-0.0008980616330314601,1.092692997746904
2012-02-03 00:00:00+00:00,0.0012322465097483722,4.131533367117624e-06,0.0,0.0012281149763812545,1.094034950382024
2012-02-06 00:00:00+00:00,-0.0011563050771774169,4.301148049100423e-07,0.0,-0.0011567351919823268,1.0927694416536584
2012-02-07 00:00:00+00:00,3.98550974267166e-05,2.4075780455227556e-06,0.0,3.7447519381193844e-05,1.092810363158504
2012-02-08 00:00:00+00:00,-0.003463538271334338,2.68262501512425e-06,0.0,-0.0034662208963494624,1.0890224410419767
2012-02-09 00:00:00+00:00,5.557884075076488e-05,1.0355091489509014e-06,0.0,5.454333160181398e-05,1.0890818399541
2012-02-10 00:00:00+00:00,-0.0030345823472017453,8.924097316740432e-07,0.0,-0.0030354747569334194,1.0857759595206846
2012-02-13 00:00:00+00:00,0.0010214385471385996,5.431427415451628e-05,0.0,0.0009671242729840832,1.0868260398061595
2012-02-14 00:00:00+00:00,0.0005357499466371391,2.860677965873161e-05,0.0,0.0005071431669784075,1.0873772162059414
2012-02-15 00:00:00+00:00,0.003613929133360068,2.305967828135157e-06,0.0,0.0036116231655319328,1.0913044129496623
2012-02-16 00:00:00+00:00,0.00015180342840438206,2.1147896946046326e-06,0.0,0.00014968863870977743,1.0914677688216547
2012-02-17 00:00:00+00:00,-0.0014053581552878676,3.1226349305979184e-05,0.0,-0.0014365845045938468,1.089899783137702
2012-02-20 00:00:00+00:00,0.0011189542979510264,8.849849248478425e-07,0.0,0.0011180693130261785,1.0911183666395021
2012-02-21 00:00:00+00:00,-0.0011634313067324293,2.3880852145459237e-06,0.0,-0.0011658193919469753,1.0898463196887642
2012-02-22 00:00:00+00:00,0.0003309972018281257,2.9090283306110387e-05,0.0,0.0003019069185220153,1.090175351832804
2012-02-23 00:00:00+00:00,0.0017985597567602544,6.857151976386727e-07,0.0,0.0017978740415626158,1.0921353497986153
2012-02-24 00:00:00+00:00,0.0008198623165320198,4.3185043485788305e-06,0.0,0.0008155438121834409,1.0930260340252105
2012-02-27 00:00:00+00:00,0.002311424408272465,1.6426756147521483e-06,0.0,0.002309781732657713,1.095550685591921
2012-02-28 00:00:00+00:00,-0.0003311125081226292,4.037537957763529e-06,0.0,-0.00033515004608039274,1.0951835117291615
2012-02-29 00:00:00+00:00,-0.0015257254362649453,1.4546054038084345e-06,0.0,-0.0015271800416687537,1.093510969328084
2012-03-01 00:00:00+00:00,-0.0008948315753827378,6.005956952549213e-07,0.0,-0.0008954321710779927,1.092531804426721
2012-03-02 00:00:00+00:00,0.0011895033544766292,4.132850862142613e-05,0.0,0.001148174845855203,1.0937862219628605
2012-03-05 00:00:00+00:00,0.0008574034844329723,4.161481518254725e-05,0.0,0.0008157886692504251,1.09467852036932
2012-03-06 00:00:00+00:00,-0.004517252675848838,7.076111764025013e-05,0.0,-0.004588013793489088,1.0896561202184292
2012-03-07 00:00:00+00:00,-0.006336115843811398,4.2543127666294016e-05,0.0,-0.006378658971477692,1.0827055754313724
2012-03-08 00:00:00+00:00,0.00045886861921989836,8.33910380298473e-05,0.0,0.0003754775811900511,1.0831121071019763
2012-03-09 00:00:00+00:00,-0.002219066134892445,1.4436625208572586e-06,0.0,-0.0022205097974133023,1.0807070460564594
2012-03-12 00:00:00+00:00,0.0009989800152999115,3.958026792919605e-05,0.0,0.0009593997473707154,1.0817438761234277
2012-03-13 00:00:00+00:00,-0.0008928166224968133,3.923348305175797e-05,0.0,-0.0009320501055485712,1.0807356366295104
2012-03-14 00:00:00+00:00,0.0025799611941705243,3.7556761305742316e-07,0.0,0.0025795856265574666,1.0835234867438683
2012-03-15 00:00:00+00:00,-0.0026489108474048555,8.356007037221243e-05,0.0,-0.0027324709177770677,1.0805627903276123
2012-03-16 00:00:00+00:00,-9.103751997556085e-05,8.447719355098614e-05,0.0,-0.00017551471352654697,1.0803731356590205
2012-03-19 00:00:00+00:00,0.0021519236543913658,8.290042139545875e-05,0.0,0.002069023232995907,1.0826084527770037
2012-03-20 00:00:00+00:00,0.0009590256929507843,2.7776641680849298e-05,0.0,0.000931249051269935,1.083616630871549
2012-03-21 00:00:00+00:00,-0.0036816484969282356,2.3713274817367682e-07,0.0,-0.0036818856296764093,1.0796268783702645
2012-03-22 00:00:00+00:00,-0.0019263329091385164,1.0765255827210608e-06,0.0,-0.0019274094347212375,1.077545995338915
2012-03-23 00:00:00+00:00,-0.004490749099012681,3.000175335884786e-06,0.0,-0.0044937492743485664,1.0727037738042837
2012-03-26 00:00:00+00:00,0.0037299625816197,7.860121990492631e-07,0.0,0.003729176569420651,1.0767040755834838
2012-03-27 00:00:00+00:00,0.004124851515199538,8.841920391292391e-07,0.0,0.004123967323160409,1.0811443680079036
2012-03-28 00:00:00+00:00,-0.0025668268511795903,5.521768807811051e-07,0.0,-0.0025673790280603716,1.0783686606311744
2012-03-29 00:00:00+00:00,-0.0026884678657853474,2.9477248469039803e-05,0.0,-0.002717945114254387,1.0754377137986468
2012-03-30 00:00:00+00:00,-0.0003553648356697161,2.9273342809826298e-05,0.0,-0.00038463817847954237,1.075024059395343
2012-04-02 00:00:00+00:00,0.003673886724025702,2.211618204744928e-06,0.0,0.003671675105820957,1.0789711984723835
2012-04-03 00:00:00+00:00,-0.000103432606415466,2.1406375978230143e-06,0.0,-0.00010557324401328901,1.0788572879827638
2012-04-04 00:00:00+00:00,-0.002976733696870181,2.021657517750239e-06,0.0,-0.0029787553543879314,1.0756436360595647
2012-04-05 00:00:00+00:00,-0.0010156922139486011,3.217280771634207e-05,0.0,-0.001047865021664943,1.0745165067175613
2012-04-06 00:00:00+00:00,0.0012677635001168133,1.6614165504091506e-06,0.0,0.001266102083566404,1.0758769543055429
2012-04-09 00:00:00+00:00,-0.0019018798077590927,7.276088296377021e-07,0.0,-0.0019026074165887305,1.0738299828329443
2012-04-10 00:00:00+00:00,0.0005323954857739972,3.348274798955261e-05,0.0,0.0004989127377844446,1.0743657302895944
2012-04-11 00:00:00+00:00,-0.003548798531614644,6.393921244007839e-07,0.0,-0.003549437923739045,1.0705523358225388
2012-04-12 00:00:00+00:00,0.0005472205566305702,1.837954353432722e-06,0.0,0.0005453826022771374,1.0711361964413237
2012-04-13 00:00:00+00:00,0.004281190400488962,3.238234062167221e-05,0.0,0.00424880805986729,1.0756872485459792
2012-04-16 00:00:00+00:00,-0.0017892423821994651,2.179159702965966e-06,0.0,-0.0017914215419024312,1.0737602392365841
2012-04-17 00:00:00+00:00,-0.0029321281634290737,3.137780936011907e-05,0.0,-0.002963505972789193,1.070578144354263
2012-04-18 00:00:00+00:00,0.0023750436987067256,4.301925909137147e-05,0.0,0.002332024439615354,1.0730747587514153
2012-04-19 00:00:00+00:00,-0.0009704908343811216,1.3906321971742214e-06,0.0,-0.0009718814665782958,1.0720318572811318
2012-04-20 00:00:00+00:00,-0.0004113005672914883,4.206022576928062e-05,0.0,-0.0004533607930607689,1.0715458400681284
2012-04-23 00:00:00+00:00,-0.0003112016498317252,2.3855440774583906e-07,0.0,-0.00031144020423947105,1.0712121176128455
2012-04-24 00:00:00+00:00,1.614701818274957e-05,4.490089919379638e-05,0.0,-2.875388101104681e-05,1.071181316107078
2012-04-25 00:00:00+00:00,9.201283320026325e-05,7.124689804820979e-05,0.0,2.076593515205346e-05,1.0712035601888243
2012-04-26 00:00:00+00:00,0.00016895692731799334,2.7590728060447886e-05,0.0,0.00014136619925754544,1.0713549921647594
2012-04-27 00:00:00+00:00,-0.00050549593816348,1.423229516976421e-06,0.0,-0.0005069191676804564,1.070811901783841
2012-04-30 00:00:00+00:00,0.0003250256042764874,2.3516556065193428e-07,0.0,0.00032479043871583546,1.0711596912512034
2012-05-01 00:00:00+00:00,-0.003102814321621913,1.366374911680493e-06,0.0,-0.003104180696533593,1.0678346180147165
2012-05-02 00:00:00+00:00,0.0016040685546092836,7.532394270884618e-07,0.0,0.0016033153151821951,1.0695466936118612
2012-05-03 00:00:00+00:00,0.0006296671332764589,1.0026577819367193e-06,0.0,0.0006286644754945221,1.0702190796230175
2012-05-04 00:00:00+00:00,-0.0006760085416734511,9.710038986536774e-07,0.0,-0.0006769795455721047,1.0694945631968318
2012-05-07 00:00:00+00:00,0.0017735316541815365,2.7836148604778177e-07,0.0,0.0017732532926954887,1.0713910479525406
2012-05-08 00:00:00+00:00,-0.0029173096908143713,4.464988324940212e-05,0.0,-0.002961959574063773,1.0682176309804914
2012-05-09 00:00:00+00:00,-0.0008325110551407095,4.148987100314044e-05,0.0,-0.0008740009261438499,1.0672840077816912
2012-05-10 00:00:00+00:00,0.0024618402459561438,6.61650911161223e-05,0.0,0.0023956751548400213,1.0698408735622917
2012-05-11 00:00:00+00:00,0.00041731092306224003,1.6893032251627388e-07,0.0,0.00041714199273972376,1.0702871491162038
2012-05-14 00:00:00+00:00,0.0007586687192289748,1.060146428713278e-06,0.0,0.0007576085728002614,1.0710980078357322
2012-05-15 00:00:00+00:00,0.0034260320455321664,1.1664617873676578e-06,0.0,0.0034248655837447986,1.0747663745395863
2012-05-16 00:00:00+00:00,0.004343025300272266,4.269879896531048e-07,0.0,0.0043425983122826126,1.07943365318376
2012-05-17 00:00:00+00:00,0.0010267109040743736,1.1408613755333558e-06,0.0,0.0010255700426988403,1.0805406880015462
2012-05-18 00:00:00+00:00,-0.00032212554051961484,6.722294837392146e-07,0.0,-0.00032279777000335404,1.0801918918770614
2012-05-21 00:00:00+00:00,0.0005592840671697265,7.010987196637985e-05,0.0,0.0004891741952033467,1.0807202938764355
2012-05-22 00:00:00+00:00,-0.004659213889546994,4.3094003486197006e-05,0.0,-0.004702307893033191,1.0756384143083793
2012-05-23 00:00:00+00:00,0.007167834751282158,1.0121914601072174e-06,0.0,0.0071668225598220505,1.0833473239622557
2012-05-24 00:00:00+00:00,0.0024539217028126835,3.101691092617671e-05,0.0,0.002422904791886507,1.0859721713847612
2012-05-25 00:00:00+00:00,-0.0006375742757586884,7.259944257486856e-05,0.0,-0.000710173718333557,1.0852009424898021
2012-05-28 00:00:00+00:00,-0.0027543299110606755,3.665002860147496e-07,0.0,-0.0027546964113466903,1.0822115433479353
2012-05-29 00:00:00+00:00,0.0013462120780325815,1.585572380693802e-06,0.0,0.0013446265056518878,1.0836667136738434
2012-05-30 00:00:00+00:00,0.0009386401728649787,4.1803933401413367e-07,0.0,0.0009382221335309646,1.0846834337699829
2012-05-31 00:00:00+00:00,0.010652243753984447,2.4944374687190532e-06,0.0,0.010649749316515727,1.0962350404274106
2012-06-01 00:00:00+00:00,0.0024943505300675795,2.5020923846200307e-06,0.0,0.0024918484376829594,1.098966692000233
2012-06-04 00:00:00+00:00,0.004057300527008766,2.5322996929258507e-06,0.0,0.00405476822731584,1.1034227472258338
2012-06-05 00:00:00+00:00,-0.008155308315273585,3.1733052408694494e-06,0.0,-0.008158481620514454,1.0944204930229342
2012-06-06 00:00:00+00:00,6.344177101169038e-05,2.0295320287258847e-06,0.0,6.14122389829645e-05,1.0944877038357996
2012-06-07 00:00:00+00:00,-0.010909905842287853,8.765435403245773e-07,0.0,-0.010910782385828178,1.0825459866752825
2012-06-08 00:00:00+00:00,-0.0012612633723811531,2.1196785323181937e-06,0.0,-0.0012633830509134712,1.0811783164238826
2012-06-11 00:00:00+00:00,-0.005539779262009095,1.3611228977303534e-06,0.0,-0.005541140384906825,1.0751873555914606
2012-06-12 00:00:00+00:00,0.010454723853687474,1.637985230476677e-06,0.0,0.010453085868456998,1.0864263813441375
2012-06-13 00:00:00+00:00,-0.005604196242625541,2.32692904252996e-06,0.0,-0.005606523171668071,1.08033530666282
2012-06-14 00:00:00+00:00,-0.00035552768184560327,7.857506069832723e-07,0.0,-0.0003563134324525865,1.0799503686815033
2012-06-15 00:00:00+00:00,-0.0049297319270639505,6.245680097655874e-07,0.0,-0.004930356495073716,1.0746258283669172
2012-06-18 00:00:00+00:00,-0.006778768259709656,8.019738486660419e-07,0.0,-0.0067795702335583215,1.0673403270887079
2012-06-19 00:00:00+00:00,0.003579631138582125,1.4912841450180376e-06,0.0,0.003578139854437107,1.0711594200513117
2012-06-20 00:00:00+00:00,-0.004984543032670538,9.452469207655689e-07,0.0,-0.004985488279591304,1.065819167317072
2012-06-21 00:00:00+00:00,-0.0011434673216092614,6.469937688158165e-07,0.0,-0.0011441143153780773,1.0645997483501402
2012-06-22 00:00:00+00:00,0.009254979574782716,3.9882366529216117e-07,0.0,0.009254580751117424,1.0744521726888658
2012-06-25 00:00:00+00:00,-0.0007475392842201154,2.517138006531118e-06,0.0,-0.0007500564222266465,1.0736462729363652
2012-06-26 00:00:00+00:00,0.0036057392717171862,5.742663528387662e-07,0.0,0.0036051650053643474,1.0775169449076951
2012-06-27 00:00:00+00:00,-0.001847484286237985,9.461535062398593e-07,0.0,-0.0018484304397442248,1.0755252297873874
2012-06-28 00:00:00+00:00,0.0003113542132685743,2.8673025888706047e-06,0.0,0.0003084869106797037,1.0758570152428826
2012-06-29 00:00:00+00:00,0.005222559714932796,6.073712446026239e-07,0.0,0.0052219523436881935,1.0814750893051037
2012-07-02 00:00:00+00:00,-0.016698385204987745,7.393023068959448e-07,0.0,-0.01669912450729464,1.0634154021372602
2012-07-03 00:00:00+00:00,0.00028351530057614755,4.2547202246034025e-05,0.0,0.00024096809833011352,1.0636716513244482
2012-07-04 00:00:00+00:00,-0.0013307772481904376,2.0166669949752415e-07,0.0,-0.001330978914889935,1.0622559267841691
2012-07-05 00:00:00+00:00,0.004461748819494827,1.1492377778417926e-06,0.0,0.004460599581716985,1.0669942251268592
2012-07-06 00:00:00+00:00,0.0035373102819255906,7.457671311968035e-07,0.0,0.0035365645147943936,1.0707677190409335
2012-07-09 00:00:00+00:00,0.0056912001573213465,1.3412599384359237e-06,0.0,0.005689858897382911,1.0768602362741488
2012-07-10 00:00:00+00:00,-0.001845350933625309,7.646827725044617e-07,0.0,-0.0018461156163978134,1.0748722277752853
2012-07-11 00:00:00+00:00,0.00228219149409625,4.903074306372782e-07,0.0,0.0022817011866656128,1.077324765012914
2012-07-12 00:00:00+00:00,-0.0004587283615343173,1.5494888068473601e-06,0.0,-0.00046027785034116465,1.0768288962859547
2012-07-13 00:00:00+00:00,0.004032345094543423,5.541185679028782e-07,0.0,0.00403179097597552,1.08117044531267
2012-07-16 00:00:00+00:00,-0.007198743479817924,5.655789762467112e-07,0.0,-0.00719930905879417,1.07338676513163
2012-07-17 00:00:00+00:00,-0.0017343933299992847,1.4861317831272496e-06,0.0,-0.0017358794617824119,1.071523495091489
2012-07-18 00:00:00+00:00,-0.0022246221890401376,4.7218427822733056e-07,0.0,-0.002225094373318365,1.0691392541916824
2012-07-19 00:00:00+00:00,-0.0012330639575039337,3.2036026832367173e-07,0.0,-0.0012333843177722574,1.0678205946020476
2012-07-20 00:00:00+00:00,-0.002797787445823513,3.8218953555728825e-07,0.0,-0.00279816963535907,1.0648326514382211
2012-07-23 00:00:00+00:00,0.007687932088569175,4.213722640148715e-07,0.0,0.00768751071630516,1.0730185638572243
2012-07-24 00:00:00+00:00,0.0033675426125589977,1.4199720292145003e-06,0.0,0.0033661226405297833,1.0766304759387328
2012-07-25 00:00:00+00:00,0.004853943185825403,4.140194456295771e-05,0.0,0.004812541241262446,1.081811804505788
2012-07-26 00:00:00+00:00,-0.00516421624906103,3.9187321070230654e-07,0.0,-0.005164608122271732,1.0762246704734681
2012-07-27 00:00:00+00:00,-0.009028979648427967,4.20067235933025e-05,0.0,-0.00907098637202127,1.0664622511543702
2012-07-30 00:00:00+00:00,-0.0035660756373189087,3.0810752865620004e-06,0.0,-0.0035691567126054707,1.0626558802519221
2012-07-31 00:00:00+00:00,-4.305566485832398e-06,2.619920063545599e-05,0.0,-3.050476712128839e-05,1.062623464181765
2012-08-01 00:00:00+00:00,-2.9500844807922662e-05,1.0915137270550658e-06,0.0,-3.059235853497773e-05,1.062590956023761
2012-08-02 00:00:00+00:00,0.003482463015054189,9.915381402566218e-07,0.0,0.0034814714769139327,1.0662903361287845
2012-08-03 00:00:00+00:00,0.0020674585561805165,2.630499324016532e-05,0.0,0.002041153562940351,1.0684667984475027
2012-08-06 00:00:00+00:00,-0.010308907473116174,1.7603191628116354e-07,0.0,-0.010309083505032455,1.0574518849999528
2012-08-07 00:00:00+00:00,0.0003279291202211932,2.9342446140707813e-05,0.0,0.0002985866740804854,1.0577676260412952
2012-08-08 00:00:00+00:00,0.0005612439595275391,4.930848915551623e-07,0.0,0.000560750874635984,1.0583607701627593
2012-08-09 00:00:00+00:00,0.0002797734451472841,3.825154615231206e-05,0.0,0.00024152189899497202,1.058616387465791
2012-08-10 00:00:00+00:00,0.0036788526209246037,2.0721239110139678e-07,0.0,0.003678645408533502,1.0625106617789404
2012-08-13 00:00:00+00:00,-0.001290323366047372,2.104969279512696e-06,0.0,-0.0012924283353268847,1.0611374428930704
2012-08-14 00:00:00+00:00,-0.0018837635909116396,4.287010422186249e-05,0.0,-0.001926633695133502,1.059093019740425
2012-08-15 00:00:00+00:00,-0.000979102527922137,3.9100640790442174e-05,0.0,-0.0010182031687125791,1.0580146478717638
2012-08-16 00:00:00+00:00,0.0003240956627122658,6.73831915711549e-05,0.0,0.0002567124711411109,1.0582862534265223
2012-08-17 00:00:00+00:00,-0.003548963624999533,1.260690829872413e-06,0.0,-0.0035502243158294054,1.0545290998364993
2012-08-20 00:00:00+00:00,0.001833959730406072,3.1531183190909585e-07,0.0,0.001833644418574163,1.0564627312346386
2012-08-21 00:00:00+00:00,-0.0007392177716788976,4.4722118111970577e-07,0.0,-0.0007396649928600173,1.055681302736083
2012-08-22 00:00:00+00:00,-0.003995426433304723,1.0799731083371845e-07,0.0,-0.0039955344306155565,1.0514632917432438
2012-08-23 00:00:00+00:00,-0.0022237924985512953,6.480590726814201e-07,0.0,-0.0022244405576239768,1.0491243741522374
2012-08-24 00:00:00+00:00,0.0003862009282840087,2.357051248402459e-06,0.0,0.0003838438770356062,1.0495270741195044
2012-08-27 00:00:00+00:00,0.001960943094197805,4.071618547613021e-05,0.0,0.0019202269087216749,1.0515424042486607
2012-08-28 00:00:00+00:00,0.0006225944852312735,1.6967935152493564e-06,0.0,0.0006208976917160242,1.0521953045002002
2012-08-29 00:00:00+00:00,-0.0014940582224818176,1.1980131800682109e-06,0.0,-0.0014952562356618858,1.050622002910012
2012-08-30 00:00:00+00:00,0.0020478020395530896,8.685460611073829e-05,0.0,0.0019609474334423512,1.0526822174301365
2012-08-31 00:00:00+00:00,0.0001550382844476019,4.2152470177233605e-05,0.0,0.0001128858142703683,1.052801050319419
2012-09-03 00:00:00+00:00,-4.741900579758218e-05,6.543457377674728e-07,0.0,-4.8073351535349656e-05,1.0527504386444302
2012-09-04 00:00:00+00:00,-0.0003766247274910388,7.608393948304741e-05,0.0,-0.0004527086669740862,1.052273849396695
2012-09-05 00:00:00+00:00,0.0016180349372715342,3.2603600839931024e-05,0.0,0.0015854313364316033,1.053942157332036
2012-09-06 00:00:00+00:00,-0.001409676726867219,9.501381909058638e-07,0.0,-0.0014106268650581249,1.052455438210686
2012-09-07 00:00:00+00:00,0.00045758516462356884,3.092619512190985e-05,0.0,0.000426658969501659,1.0529044777633996
2012-09-10 00:00:00+00:00,-7.532379053676254e-05,1.1670906609477282e-06,0.0,-7.649088119771027e-05,1.0528239401720785
2012-09-11 00:00:00+00:00,-0.00021739189273018125,3.174370415997532e-05,0.0,-0.0002491355968901566,1.0525616442513235
2012-09-12 00:00:00+00:00,0.003998918892649491,6.225102687943768e-07,0.0,0.003998296382380697,1.0567700976657664
2012-09-13 00:00:00+00:00,-0.00019969064450441173,1.1217520009992655e-06,0.0,-0.000200812396505411,1.056557885129899
2012-09-14 00:00:00+00:00,0.004360817992491607,5.09917437168092e-07,0.0,0.004360308075054439,1.0611648030081933
2012-09-17 00:00:00+00:00,-0.004998601368854058,3.521494691477986e-06,0.0,-0.005002122863545536,1.0558567262850762
2012-09-18 00:00:00+00:00,-0.0025950158420626553,1.3084733862203464e-06,0.0,-0.0025963243154488755,1.053115379792992
2012-09-19 00:00:00+00:00,0.0005421250530841565,1.6234609812757344e-06,0.0,0.0005405015921028808,1.053684590332438
2012-09-20 00:00:00+00:00,0.0010608003503510027,4.232534890335288e-07,0.0,0.0010603770968619691,1.054801893339343
2012-09-21 00:00:00+00:00,0.0015083574243086484,4.3336807063368013e-07,0.0,0.0015079240562380148,1.056392454488875
2012-09-24 00:00:00+00:00,-0.00011675386092147954,1.805908566691214e-06,0.0,-0.00011855976948817076,1.0562672088429816
2012-09-25 00:00:00+00:00,-5.96999323535665e-05,1.003426630847459e-05,0.0,-6.973419866204109e-05,1.0561935508956
2012-09-26 00:00:00+00:00,-0.0013071070446556126,7.115110202873921e-07,0.0,-0.0013078185556759,1.0548122413713534
2012-09-27 00:00:00+00:00,0.0007515132275684483,8.384507401991925e-07,0.0,0.0007506747768282492,1.0556040623152405
2012-09-28 00:00:00+00:00,0.0033530276493264136,1.6216663263323966e-06,0.0,0.003351405983000081,1.0591418200853628
2012-10-01 00:00:00+00:00,-0.00308782280747622,1.6182614762807608e-06,0.0,-0.003089441068952501,1.055869663848546
2012-10-02 00:00:00+00:00,-0.001314841328328203,1.6800479119727875e-06,0.0,-0.0013165213762401757,1.054479588865566
2012-10-03 00:00:00+00:00,-0.004087652635073912,3.082861989810504e-07,0.0,-0.004087960921272893,1.0501689175140037
2012-10-04 00:00:00+00:00,-0.002056050366526763,3.5001455971148973e-05,0.0,-0.0020910518224979122,1.0479729598851053
2012-10-05 00:00:00+00:00,0.0006173673299160824,3.4449765683310844e-05,0.0,0.0005829175642327715,1.0485838417302633
2012-10-08 00:00:00+00:00,6.314308443884306e-05,3.61953383519717e-05,0.0,2.694774608687136e-05,1.048612098701381
2012-10-09 00:00:00+00:00,0.0007273697154616462,2.081156935217987e-06,0.0,0.0007252885585264282,1.0493726450589016
2012-10-10 00:00:00+00:00,0.0011989824659257376,1.0490866285296442e-06,0.0,0.001197933379297208,1.050629723577739
2012-10-11 00:00:00+00:00,-0.0007683953580840042,1.988984117334347e-06,0.0,-0.0007703843422013386,1.0498203348892434
2012-10-12 00:00:00+00:00,-0.0019113650993079529,4.243293177852076e-07,0.0,-0.001911789428625738,1.0478132994710458
2012-10-15 00:00:00+00:00,-0.0005774571441240961,1.155680601625253e-06,0.0,-0.0005786128247257214,1.0472070212580538
2012-10-16 00:00:00+00:00,-0.00216189871151952,4.2599392523621965e-06,0.0,-0.002166158650771882,1.0449386047098066
2012-10-17 00:00:00+00:00,-0.0067570994206930576,8.402951447036791e-05,0.0,-0.006841128935163425,1.037790044985657
2012-10-18 00:00:00+00:00,0.0021527348839564205,0.00013570619833978468,0.0,0.002017028685616636,1.0398832972760406
2012-10-19 00:00:00+00:00,-0.0017306969942714335,3.967755392175809e-05,0.0,-0.0017703745481931917,1.0380423143534518
2012-10-22 00:00:00+00:00,-0.004649149605257464,5.261031123526605e-06,0.0,-0.004654410636380991,1.0332108391645116
2012-10-23 00:00:00+00:00,0.0035518014286781406,2.297608584644456e-06,0.0,0.003549503820093496,1.036878224985088
2012-10-24 00:00:00+00:00,0.0028398933953257322,9.615933078508129e-05,0.0,0.002743734064540651,1.0397231430917602
2012-10-25 00:00:00+00:00,-0.0009663831781224715,2.008637448810058e-06,0.0,-0.0009683918155712816,1.03871628370953
2012-10-26 00:00:00+00:00,2.8863654716611395e-07,2.6881947115797114e-06,0.0,-2.3995581644135974e-06,1.038713791249391
2012-10-29 00:00:00+00:00,-0.002675441225387179,5.662034903839391e-05,0.0,-0.002732061574425573,1.0358759612134925
2012-10-30 00:00:00+00:00,-0.001423852318998355,4.664839621734474e-05,0.0,-0.0014705007152156998,1.0343527048716532
2012-10-31 00:00:00+00:00,0.0002146094410944286,6.261048130708852e-07,0.0,0.00021398333628135771,1.0345740391143332
2012-11-01 00:00:00+00:00,-0.0007166864030124733,5.800967071807932e-05,0.0,-0.0007746960737305527,1.0337725586682478
2012-11-02 00:00:00+00:00,0.00433292381880545,5.75095765695129e-05,0.0,0.004275414242235938,1.0381923645888107
2012-11-05 00:00:00+00:00,-0.0026952106537443334,3.921991529490516e-05,0.0,-0.0027344305690392384,1.035353499650536
2012-11-06 00:00:00+00:00,0.00023854433551863494,3.989387148407456e-05,0.0,0.00019865046403456037,1.0355591731036815
2012-11-07 00:00:00+00:00,0.0026943751954809853,6.151671299910539e-07,0.0,0.002693760028350994,1.0383487210111804
2012-11-08 00:00:00+00:00,-0.003377160220173863,1.124847145218208e-06,0.0,-0.003378285067319081,1.0348408830323184
2012-11-09 00:00:00+00:00,-0.0040046102224004275,3.82622278328378e-05,0.0,-0.004042872450233265,1.0306571533359319
2012-11-12 00:00:00+00:00,-0.001233858674886905,1.293833022591215e-06,0.0,-0.0012351525079094964,1.0293841345681942
2012-11-13 00:00:00+00:00,0.0013126495095317305,1.335257292455161e-06,0.0,0.0013113142522392753,1.0307339806548823
2012-11-14 00:00:00+00:00,-0.001098328990837174,3.757370332575053e-05,0.0,-0.0011359026941629245,1.029563167149291
2012-11-15 00:00:00+00:00,-0.002432336956715116,2.068549177277998e-06,0.0,-0.002434405505892394,1.0270567929065189
2012-11-16 00:00:00+00:00,0.005090357349527902,8.334285488661529e-05,0.0,0.005007014494641286,1.0321992811554215
2012-11-19 00:00:00+00:00,0.0021271845734577547,2.232173718842431e-06,0.0,0.0021249523997389124,1.0343926554949214
2012-11-20 00:00:00+00:00,0.002567498322581712,6.490463038708288e-07,0.0,0.002566849276277841,1.0370477855340656
2012-11-21 00:00:00+00:00,0.0025289650921848103,4.1762213525918527e-07,0.0,0.0025285474700495513,1.0396700100884984
