time,ret_gross,cost,ret_funding,ret_net,equity,ret_price_only,equity_price_only
2025-11-30,0.027946907912576403,0.0013333333333333335,-2.001299999999977e-06,0.026611573279243073,1.0111721632262627,0.02661357457924307,1.0102386317255807
2025-12-01,-0.018500009070004413,0.0013333333333333333,0.0007355978333333333,-0.01909774457000441,0.9918610555366687,-0.019833342403337745,0.9902022230334878
2025-12-02,0.06908300420476435,0.0009999999999999998,0.00020515819999999995,0.06828816240476435,1.0595934243801177,0.06808300420476435,1.0576181651478438
2025-12-03,-0.0057199230004455134,0.0013333333333333333,-3.9708266666666674e-05,-0.007092964600445513,1.0520777657301248,-0.0070532563337788465,1.0501585131257951
2025-12-04,0.010123572658883046,0.0009999999999999998,-6.89852666666667e-05,0.00905458739221638,1.0616038958033358,0.009123572658883047,1.0597397106236428
2025-12-05,0.021416593065658903,0.0009999999999999998,-0.0001892265333333333,0.02022736653232557,1.0830773469158947,0.020416593065658902,1.0813759850509648
2025-12-06,0.03134352140748601,0.0006666666666666666,-0.0002490747,0.030427780040819342,1.1160329861950458,0.030676854740819343,1.1145491990645837
2025-12-07,-0.004662735389998765,0.001,0.00020321260000000002,-0.005459522789998766,1.1099399786725235,-0.005662735389998765,1.108237801871146
2025-12-08,-0.04777940020817957,0.0009999999999999998,2.2107666666666658e-05,-0.048757292541512905,1.0558223104288667,-0.04877940020817957,1.0541786266078401
2025-12-09,-0.019610882732355048,0.0009999999999999998,0.00011027706666666665,-0.02050060566568838,1.0341773135897285,-0.02061088273235505,1.0324510745558708
2025-12-10,-0.03116180863093746,0.0006666666666666666,4.2842533333333356e-05,-0.0317856327642708,1.0013053332868254,-0.03182847529760413,0.9995897310333844
2025-12-11,0.010737866079630749,0.0016666666666666666,-0.00019651389999999998,0.008874685512964081,1.0101916032221996,0.009071199412964082,1.0086572088147392
2025-12-12,0.018482304926941837,0.0013333333333333333,0.0006363871,0.017785358693608505,1.028158223234778,0.017148971593608505,1.0259546426363915
2025-12-13,-0.003820950171785519,0.0009999999999999998,0.0002923308666666667,-0.004528619305118852,1.0235020860563202,-0.004820950171785519,1.0210085664257293
2025-12-14,-0.027210851644161486,0.0006666666666666666,0.0002445946,-0.027632923710828153,0.9952197309944525,-0.027877518310828152,0.9925453814196836
2025-12-15,-0.002091072720000234,0.0009999999999999998,0.0003320811666666666,-0.0027589915533335675,0.9924739281629279,-0.003091072720000234,0.989477351467815
2025-12-16,0.014772977351970806,0.0009999999999999998,0.0005511370333333333,0.01432411438530414,1.0066902382343659,0.013772977351970807,1.0031054006198692
2025-12-17,0.01335570853712664,0.0006666666666666666,0.0003578911,0.013046932970459973,1.0198244582946259,0.012689041870459973,1.0158338470488193
2025-12-18,0.0024044361236022684,0.0009999999999999998,0.00021719223333333334,0.001621628356935602,1.021478234555293,0.0014044361236022686,1.0172605207991925
2025-12-19,-0.02474553880873972,0.0009999999999999998,-3.8124400000000004e-05,-0.02578366320873972,0.9951407837804613,-0.02574553880873972,0.9910706005823581
2025-12-20,0.0041092245994206475,0.0020000000000000005,0.00016721603333333333,0.0022764406327539805,0.9974061626959698,0.002109224599420647,0.993160991072869
2025-12-21,-0.011155380213333435,0.0013333333333333333,1.697906666666666e-05,-0.012471734480000102,0.98496677786611,-0.01248871354666677,0.9807576879496362
2025-12-22,-0.02640035808354912,0.0009999999999999998,6.091966666666666e-05,-0.027339438416882456,0.9580383392999643,-0.027400358083549122,0.9538845761066225
2025-12-23,-0.004101536847673004,0.0013333333333333335,-3.591083333333334e-05,-0.005470781014339671,0.9527971213423125,-0.005434870181006338,0.9487003372678188
2025-12-24,-0.033345082016229655,0.0013333333333333333,6.234416666666664e-05,-0.03461607118289632,0.9198150283670683,-0.03467841534956299,0.915800912929775
2025-12-25,-0.011291388933186706,0.0009999999999999998,0.00024094003333333336,-0.012050448899853372,0.9087308443704137,-0.012291388933186705,0.9045444477235877
2025-12-26,0.008551525336100225,0.0009999999999999998,0.00012286656666666665,0.007674391902766892,0.9157048010042446,0.007551525336100225,0.9113751380382011
2025-12-27,-0.0584056426551008,0.0009999999999999998,0.00015185630000000004,-0.0592537863551008,0.861445824361199,-0.0594056426551008,0.8572343122631606
2025-12-28,0.00435718711886705,0.0009999999999999998,9.901536666666667e-05,0.0034562024855337168,0.8644231555605089,0.00335718711886705,0.8601122082541414
2025-12-29,0.008544424878132192,0.0006666666666666666,-5.116410000000002e-05,0.007826594111465525,0.8711886447396331,0.007877758211465526,0.8668879642654972
2025-12-30,-0.0014735002320389236,0.0009999999999999998,4.119863333333334e-05,-0.0024323015987055903,0.8690696512062588,-0.0024735002320389237,0.8647437166847347
2025-12-31,-0.02157261713605755,0.0009999999999999998,3.723243333333335e-05,-0.022535384702724218,0.8494848322828634,-0.02257261713605755,0.8452241878471988
2026-01-01,-0.02248599826126374,0.0009999999999999998,0.0004939616333333333,-0.022992036627930406,0.8299534459041445,-0.02348599826126374,0.8253732540410414
2026-01-02,-0.0122900312544824,0.0006666666666666666,0.0007712255666666667,-0.0121854723544824,0.8198400711335722,-0.012956697921149066,0.8146791421162358
2026-01-03,0.022928117764202373,0.0009999999999999998,6.740183333333332e-05,0.021995519597535707,0.8378728794850356,0.021928117764202372,0.8325435222845999
2026-01-04,-0.018298989474469844,0.0006666666666666666,5.5783099999999984e-05,-0.018909873041136508,0.8220288097093621,-0.01896565614113651,0.8167537881184196
2026-01-05,-0.0047490335959892525,0.0003333333333333333,0.00014598773333333336,-0.004936379195989252,0.817970963794609,-0.0050823669293225855,0.8126027456762875
2026-01-06,0.02142334187523705,0.0006666666666666666,3.999699999999999e-05,0.020796672208570385,0.8349820378047739,0.020756675208570385,0.8294696769418828
2026-01-07,-0.0069219587183789,0.0003333333333333333,-0.0001128491333333333,-0.0073681411850455665,0.8288297722632513,-0.0072552920517122334,0.82345163218763
2026-01-08,0.013917838838524894,0.0016666666666666668,0.0003349846666666666,0.012586156838524893,0.8392615537693954,0.012251172171858227,0.8335398799087582
2026-01-09,-0.004457687995528778,0.0006666666666666666,0.0001135517,-0.005010802962195445,0.8350561794897109,-0.0051243546621954445,0.829268525939022
2026-01-10,-0.04077730936261185,0.0013333333333333333,8.873826666666667e-05,-0.042021904429278514,0.7999655285221158,-0.04211064269594518,0.7943474953442107
2026-01-11,0.007932946812750547,0.0009999999999999998,0.0002276109666666667,0.007160557779417214,0.8056937279106404,0.006932946812750547,0.7998546642802737
2026-01-12,-0.003858344188327644,0.0006666666666666666,0.000137274,-0.004387736854994311,0.8021585558468491,-0.004525010854994311,0.7962353132419876
2026-01-13,-0.057699230741638394,0.0009999999999999998,0.00010460233333333337,-0.05859462840830506,0.7551563733424603,-0.058699230741638395,0.7494969128653555
2026-01-14,0.017661434589313057,0.0009999999999999998,1.4736533333333337e-05,0.01667617112264639,0.7677494902486762,0.016661434589313056,0.7619846066539536
2026-01-15,-0.0011501969636373809,0.0009999999999999998,0.0005772021333333333,-0.0015729948303040476,0.7665418242695465,-0.002150196963637381,0.7603461896663879
2026-01-16,0.007896842503017993,0.0006666666666666666,0.0004930674,0.007723243236351326,0.7724620132292168,0.007230175836351326,0.7658436263141756
2026-01-17,0.0005396552380937027,0.0006666666666666666,0.00044365163333333335,0.00031664020476036944,0.7727066057592553,-0.0001270114285729639,0.7657463554211339
2026-01-18,-0.016616349379839353,0.0006666666666666666,0.0006491242666666667,-0.016633891779839354,0.7598534877014889,-0.01728301604650602,0.7525119488728369
2026-01-19,0.011015622768926574,0.0006666666666666666,0.00017763453333333333,0.010526590635593242,0.7678521543095501,0.010348956102259908,0.7602996619981479
2026-01-20,0.02261989648825998,0.0013333333333333333,0.00024475156666666664,0.021531314721593316,0.7843850207036426,0.02128656315492665,0.7764838287699408
2026-01-21,0.0022266530952493487,0.0016666666666666668,0.00024834566666666666,0.0008083320952493485,0.7850190642909103,0.0005599864285826819,0.776918649176066
2026-01-22,-0.0035042212056619615,0.0009999999999999998,0.0002093770333333333,-0.004294844172328628,0.7816475297374736,-0.0045042212056619615,0.7734192357213729
2026-01-23,0.006161048639550544,0.0013333333333333333,0.00015464006666666665,0.004982355372883877,0.7855419755069625,0.004827715306217211,0.7771530836037879
2026-01-24,-0.007696850587392964,0.0006666666666666666,0.00013698096666666667,-0.008226536287392963,0.7790796859401841,-0.00836351725405963,0.770653350380022
2026-01-25,0.0002528636104535964,0.0013333333333333333,0.0003462218,-0.0007342479228797369,0.7785076482990247,-0.0010804697228797369,0.7698206827681006
2026-01-26,-0.05769160589874244,0.0009999999999999998,0.00030868506666666666,-0.058382920832075774,0.7330560979012173,-0.05869160589874244,0.7246386706423744
2026-01-27,-0.09271214036598074,0.0006666666666666666,0.00014285749999999999,-0.09323594953264741,0.6647089165527,-0.0933788070326474,0.6569727760480659
2026-01-28,0.03126474161190884,0.0013333333333333333,0.00017565283333333332,0.030107061111908844,0.6847213485249828,0.02993140827857551,0.6766368964358698
2026-01-29,-0.009571790300432016,0.0013333333333333333,0.0005163683666666667,-0.010388755267098683,0.677607946008999,-0.01090512363376535,0.6692580874250693
2026-01-30,0.004554388394576335,0.0006666666666666666,0.00030994383333333335,0.0041976655612430015,0.6804523175479856,0.003887721727909668,0.671859976633131
2026-01-31,-0.002699521187596046,0.0009999999999999998,0.0006431744333333333,-0.0030563467542627128,0.6783726193158173,-0.0036995211875960462,0.6693744164144789
2026-02-01,-0.04594920253341194,0.0009999999999999998,0.0006858254333333332,-0.046263377100078606,0.6469888110140415,-0.04694920253341194,0.6379478213675511
2026-02-02,0.031447939383856705,0.0003333333333333333,0.0007141530666666667,0.031828759117190034,0.6675816620313245,0.03111460605052337,0.6577973165101921
2026-02-03,-0.009324483168823654,0.0006666666666666666,0.0006127001000000001,-0.00937844973549032,0.6613207809696287,-0.00999114983549032,0.6512251649595554
2026-02-04,-0.002631175082919171,0.0003333333333333333,0.0004013681,-0.0025631403162525044,0.6596257230139498,-0.0029645084162525045,0.6492946024771574
2026-02-05,-0.010933477466122686,0.001666666666666667,0.00040459183333333326,-0.01219555229945602,0.6515812230108667,-0.012600144132789353,0.6411133969013031
2026-02-06,0.0076733267027505984,0.0006666666666666666,0.0009031443333333332,0.007909804369417265,0.6567351030156683,0.0070066600360839315,0.6456054605179694
2026-02-07,-0.0028015327209864145,0.0006666666666666666,0.0006226207666666666,-0.0028455786209864143,0.6548663116468756,-0.003468199387653081,0.6433663720551355
2026-02-08,0.012078409445008115,0.0006666666666666666,0.0005387382,0.011950480978341449,0.6626922790475682,0.01141174277834145,0.6507083036052633
2026-02-09,0.00468090023169887,0.0009999999999999998,0.00016774676666666668,0.0038486469983655368,0.6652427476981647,0.00368090023169887,0.6531034959507723
2026-02-10,-0.005757473257461454,0.0009999999999999998,0.00042788636666666664,-0.006329586890794788,0.6610320359231381,-0.006757473257461454,0.6486901665425304
2026-02-11,0.00019150624951158428,0.0009999999999999998,0.0006174484333333333,-0.00019104531715508218,0.6609057488481854,-0.0008084937504884155,0.6481657045968775
2026-02-12,-0.00562481268683257,0.0003333333333333333,0.0005082299999999999,-0.005449916020165903,0.657303868019718,-0.005958146020165903,0.6443038386836256
2026-02-13,-0.032619385393162594,0.0006666666666666666,0.00018207066666666664,-0.0331039813931626,0.6355444930031394,-0.03328605205982926,0.6228575075668547
2026-02-14,-0.061002596355263165,0.0013333333333333333,-1.5915133333333333e-05,-0.06235184482192983,0.5959171213979756,-0.0623359296885965,0.5840311057691527
2026-02-15,0.0020365382814321667,0.0013333333333333333,0.000290151,0.0009933559480988334,0.5965090792150902,0.0007032049480988334,0.5844417993325732
2026-02-16,0.02419812304692311,0.0006666666666666666,0.00039387373333333334,0.023925330113589778,0.6107807558510647,0.023531456380256444,0.5981945660403662
2026-02-17,-0.019444835418251927,0.0003333333333333333,0.0002583598,-0.01951980895158526,0.5988584321855471,-0.01977816875158526,0.5863633729669386
2026-02-18,-0.004587088233264739,0.0013333333333333335,9.62877e-05,-0.005824133866598072,0.5953706005093574,-0.005920421566598073,0.5828918546077619
2026-02-19,-0.009192366158924005,0.0013333333333333333,0.012885950800000002,0.0023602513077426637,0.5967758247478012,-0.010525699492257339,0.5767565101096761
2026-02-20,-0.0006365236159609662,0.0009999999999999998,0.0053082927,0.0036717690840390336,0.5989670477712121,-0.001636523615960966,0.5758126344602224
2026-02-21,0.002995396137271584,0.0009999999999999998,0.0002692789333333333,0.002264675070604917,0.6003235135124134,0.001995396137271584,0.5769616087668165
2026-02-22,0.014734896861151222,0.0016666666666666668,0.00010894486666666665,0.013177175061151222,0.6082340815432918,0.013068230194484555,0.5845014758835614
2026-02-23,0.028733755018835683,0.0013333333333333333,0.0005629042666666666,0.027963325952169018,0.625242329420705,0.02740042168550235,0.6005170627985694
2026-02-24,0.019029936316779107,0.0013333333333333333,0.00041482956666666663,0.018111432550112442,0.6365663636974832,0.017696602983445775,0.6111441748437006
2026-02-25,-0.06643110189074633,0.0006666666666666666,0.00023641996666666666,-0.06686134859074633,0.5940046781531619,-0.06709776855741299,0.5701377644448269
2026-02-26,0.01679532833184979,0.0009999999999999998,0.0005262049666666667,0.016321533298516454,0.6036997452871133,0.015795328331849788,0.5791432776286197
2026-02-27,0.005864141673125101,0.0003333333333333333,6.941409999999999e-05,0.005600222439791767,0.6070805981475668,0.0055308083397917675,0.5823464080984625
2026-02-28,0.03473533052933297,0.0006666666666666666,0.00012466796666666665,0.034193331829332964,0.6278387064871765,0.0340686638626663,0.6021861721276002
2026-03-01,0.00863473324789928,0.0009999999999999998,-0.00017602149999999998,0.00745871174789928,0.6325215744230384,0.0076347332478992795,0.6067837029173679
2026-03-02,0.002030200449181157,0.0020000000000000005,0.00010434363333333333,0.00013454408251448977,0.6326066764579397,3.0200449181156438e-05,0.6068020280577519
2026-03-03,-0.006693164670079634,0.0013333333333333333,9.686303333333334e-05,-0.007929634970079634,0.627590336433993,-0.008026498003412968,0.6019315327910794
2026-03-04,0.038540744390610206,0.0009999999999999998,-9.022400000000007e-06,0.0375317219906102,0.6511448824650271,0.037540744390610205,0.6245284906042374
2026-03-05,-0.007728025924181573,0.0013333333333333333,-0.00016580416666666666,-0.009227163424181574,0.6451366622217027,-0.009061359257514907,0.6188694135843189
2026-03-06,-0.007431337755695416,0.0016666666666666666,0.00024726626666666667,-0.008850738155695415,0.6394267265497392,-0.009098004422362083,0.6132389369226642
2026-03-07,0.007271543511087866,0.0009999999999999998,0.0003396045,0.006611148011087866,0.643654071281205,0.006271543511087866,0.617084891598268
2026-03-08,-0.009652153025644629,0.0009999999999999998,-0.00014996643333333332,-0.010802119458977962,0.6367012431129679,-0.010652153025644628,0.6105116089031499
2026-03-09,-0.03529758223584034,0.0009999999999999998,-7.345993333333328e-05,-0.036371042169173674,0.613543755350541,-0.03629758223584034,0.5883515135730526
2026-03-10,-0.0027211878132629153,0.0013333333333333333,6.876483333333332e-05,-0.003985756313262915,0.6110983194541895,-0.004054521146596248,0.5859660299196388
2026-03-11,0.007921661383917696,0.0006666666666666666,0.00028985143333333334,0.007544846150584363,0.6157089622573519,0.007254994717251029,0.5902172103711943
2026-03-12,0.004855311461471335,0.0009999999999999998,0.00045544490000000003,0.004310756361471335,0.6183631335832177,0.0038553114614713353,0.5924926815470961
2026-03-13,-0.01767343253024863,0.0006666666666666666,0.0001243746,-0.018215724596915294,0.6070992010409803,-0.018340099196915295,0.581626306994076
2026-03-14,0.015300230388320547,0.0013333333333333333,-0.00024313383333333336,0.01372376322165388,0.6154308867281219,0.013966897054987213,0.5897498217483346
2026-03-15,-0.0069314988820593885,0.001666666666666667,0.0003697045,-0.008228461048726056,0.6103668376484965,-0.008598165548726056,0.5846790551486107
2026-03-16,-0.0043769081287510225,0.0009999999999999998,0.00038029636666666667,-0.0049966117620843555,0.6073170715283158,-0.0053769081287510226,0.5815352895842717
2026-03-17,0.009971739858156987,0.0006666666666666666,0.00036300519999999997,0.009668078391490321,0.613188660584342,0.00930507319149032,0.5869465180172878
2026-03-18,-0.017041229349437605,0.0006666666666666666,-1.7063433333333364e-05,-0.017724959449437604,0.6023199164406295,-0.01770789601610427,0.5765529301092233
2026-03-19,0.025134133724960206,0.0013333333333333333,0.0002892668666666667,0.02409006725829354,0.6168298437386941,0.023800800391626874,0.5902753513139605
2026-03-20,-0.004683456032926045,0.0016666666666666668,0.0002993355,-0.0060507871995927115,0.6130975376158733,-0.006350122699592712,0.5865270304065716
2026-03-21,-0.010820836199578852,0.0009999999999999998,0.00021174103333333334,-0.011609095166245517,0.6059800299554998,-0.011820836199578851,0.5795937904535101
2026-03-22,-0.0024616790567646802,0.0016666666666666668,0.00047938716666666664,-0.0036489585567646807,0.6037688339399652,-0.004128345723431347,0.577201026907364
2026-03-23,0.029717265264432233,0.001,0.0001832078333333333,0.028900473097765566,0.6212180388825164,0.028717265264432232,0.5937766619079655
2026-03-24,-0.01617263371243475,0.0013333333333333333,0.00046726816666666665,-0.017038698879101415,0.6106332917797312,-0.01750596704576808,0.5833820272320585
2026-03-25,-0.011487735966814551,0.0013333333333333333,0.0004898805,-0.012331188800147885,0.6031034573711396,-0.012821069300147885,0.5759024458324554
2026-03-26,0.0006105613651950295,0.0009999999999999998,0.0003198062666666667,-6.963236813830361e-05,0.6030614618491704,-0.0003894386348049703,0.5756781671701696
2026-03-27,-0.00724545960982444,0.0016666666666666668,0.0007819506,-0.008130175676491108,0.5981584662206151,-0.008912126276491107,0.5705476506497301
2026-03-28,-0.013959852419039742,0.0,0.0005118198,-0.013448032619039742,0.5901144116555255,-0.013959852419039742,0.56258288964863
2026-03-29,-0.0039328841868867155,0.0009999999999999998,0.0009272888333333333,-0.0040055953535533826,0.5877506521101332,-0.0049328841868867155,0.5598077334084692
2026-03-30,0.0024737575262873492,0.0,0.0001782970333333333,0.0026520545596206827,0.589309398906982,0.0024737575262873492,0.5611925620022623
2026-03-31,-0.019310657117523663,0.0013333333333333335,0.0005926212333333333,-0.02005136921752366,0.5774929385661411,-0.020643990450856995,0.5496073081111956
2026-04-01,-0.006437811880036115,0.0009999999999999998,0.00016468623333333336,-0.007273125646702782,0.573292759863866,-0.007437811880036115,0.5455194323455715
2026-04-02,0.003491968260592948,0.0009999999999999998,-1.2861666666666693e-05,0.0024791065939262814,0.5747140137250947,0.002491968260592948,0.5468788494565134
2026-04-03,-0.008685144333697086,0.0013333333333333333,0.0003437204666666667,-0.009674757200363754,0.5691537951826579,-0.01001847766703042,0.541399955916662
2026-04-04,0.005219739734913557,0.0006666666666666666,0.00012562296666666667,0.004678696034913557,0.571816692787435,0.00455307306824689,0.5438649894750962
2026-04-05,-0.01135295083153424,0.0013333333333333333,0.0004470480666666666,-0.012239236098200906,0.5648180932795172,-0.012686284164867574,0.5369653636712924
2026-04-06,-0.006580695280293184,0.0009999999999999998,0.0001369659666666667,-0.007443729313626517,0.5606137402817059,-0.007580695280293184,0.5328947928732286
2026-04-07,-0.019866191410289044,0.0013333333333333333,-0.00041332900000000004,-0.021612853743622377,0.5484972775063323,-0.021199524743622376,0.521597676525965
2026-04-08,0.006979902363825469,0.0013333333333333335,0.0005212836666666667,0.006167852697158803,0.5518803279187839,0.0056465690304921354,0.5245429138126132
2026-04-09,0.04269409775532662,0.001,0.0003808975,0.04207499525532662,0.5751006900974749,0.04169409775532662,0.5464132573379802
2026-04-10,0.009323322585267652,0.0009999999999999998,0.00027605633333333327,0.008599378918600986,0.5800461988479719,0.008323322585267653,0.5509612311436711
2026-04-11,-0.00950193570485447,0.0009999999999999998,-9.428199999999992e-06,-0.010511363904854468,0.5739491221702533,-0.010501935704854469,0.5451750717183328
2026-04-12,-0.014290376356941824,0.0016666666666666668,0.00042488046666666667,-0.015532162556941825,0.5650344511052908,-0.01595704302360849,0.5364756896435245
2026-04-13,-0.017798782675656932,0.0013333333333333333,0.0001667042,-0.018965411808990265,0.5543183400538122,-0.019132116008990264,0.5262117745132616
2026-04-14,0.017584458822588814,0.0013333333333333333,0.00015378619999999998,0.01640491168925548,0.5634118834701297,0.01625112548925548,0.5347633080948004
2026-04-15,-0.03527695144216099,0.0006666666666666666,0.0002581433333333333,-0.03568547477549432,0.5433062629143427,-0.03594361810882766,0.5155419799700276
2026-04-16,-0.07929991501543908,0.0006666666666666666,0.0004206573,-0.07954592438210574,0.5000884640082339,-0.07996658168210574,0.4743158501181998
2026-04-17,0.019972016074718952,0.0006666666666666666,0.00038159559999999997,0.019686945008052285,0.5099336780983253,0.019305349408052286,0.4834726833345091
2026-04-18,0.0019990496949292558,0.0009999999999999998,0.0005308247666666666,0.0015298744615959226,0.5107138126095556,0.000999049694929256,0.48395569657130105
2026-04-19,-0.012999416041889516,0.0009999999999999998,0.0006020041333333334,-0.013397411908556181,0.5038715692946363,-0.013999416041889515,0.47718059942915697
2026-04-20,-0.011037455743940402,0.0006666666666666666,8.936403333333332e-05,-0.011614758377273734,0.4980192227641013,-0.011704122410607068,0.47159561928147126
2026-04-21,-0.005149283951411047,0.0013333333333333333,0.0003774303999999999,-0.0061051868847443805,0.49497872233693135,-0.00648261728474438,0.4685384453685074
2026-04-22,0.03729413743838076,0.0009999999999999998,9.464106666666667e-05,0.036388778505047424,0.5129903934287613,0.03629413743838076,0.48554364409987727
2026-04-23,-0.0006214847306877558,0.0009999999999999998,3.3489966666666666e-05,-0.001587994764021089,0.5121757673700034,-0.0016214847306877556,0.4847563424948868
2026-04-24,-0.021081843054455523,0.0006666666666666666,5.028743333333334e-05,-0.021698222287788855,0.5010624637191902,-0.02174850972112219,0.4742136144677611
2026-04-25,-0.006705745801352489,0.0009999999999999998,0.00032847616666666665,-0.007377269634685822,0.49736599082051375,-0.007705745801352489,0.470559444899132
2026-04-26,0.0204821114658007,0.0009999999999999998,0.0011093271,0.0205914385658007,0.507607472065213,0.0194821114658007,0.4797269364559421
2026-04-27,-0.012656886685203261,0.0006666666666666666,0.00011031379999999997,-0.013213239551869928,0.5009003329384961,-0.013323553351869927,0.47333526902374223
2026-04-28,0.009463653126116967,0.0013333333333333333,0.00019866623333333333,0.008328986026116966,0.5050723248120181,0.008130319792783633,0.4771836361301085
2026-04-29,-0.010067894691435503,0.0009999999999999998,0.00010034006666666666,-0.010967554624768837,0.49953291650018333,-0.011067894691435503,0.47190221789694414
2026-04-30,-0.008177711252993786,0.0013333333333333333,0.00010725793333333333,-0.009403786652993787,0.49483541552726784,-0.00951104458632712,0.46741393486213967
2026-05-01,-0.002653666370803924,0.0009999999999999998,0.0004563189333333333,-0.0031973474374705907,0.493253254779462,-0.003653666370803924,0.4657061602870888
2026-05-02,-0.010692031607988187,0.0009999999999999998,0.00024370733333333334,-0.011448324274654852,0.48760633156921784,-0.011692031607988186,0.46026110914097734
2026-05-03,-0.0126843760648843,0.0003333333333333333,0.00025072399999999997,-0.012766985398217632,0.48138106865399516,-0.013017709398217633,0.45426956377487876
2026-05-04,-0.01574093412549371,0.0006666666666666666,0.0003779556333333333,-0.016029645158827044,0.4736647009372946,-0.016407600792160377,0.4468160901204317
2026-05-05,-0.07934159066563605,0.0006666666666666666,0.00016929023333333331,-0.07983896709896939,0.43584780046321875,-0.08000825733230271,0.41106711340186286
2026-05-06,0.034661926747237295,0.0009999999999999998,0.00015169476666666664,0.03381362151390396,0.45058539302574957,0.033661926747237295,0.42490442446139465
2026-05-07,-0.014487763963698403,0.0013333333333333333,-3.419980000000003e-05,-0.015855297097031734,0.4434412277517435,-0.015821097297031735,0.41818197022005166
2026-05-08,-0.05074779383025474,0.0016666666666666666,-4.301746666666665e-05,-0.05245747796358807,0.42017941931881,-0.0524144604969214,0.396263187861428
2026-05-09,0.013962842455283342,0.0009999999999999998,0.00013900809999999996,0.013101850555283342,0.4256845472771308,0.012962842455283343,0.4013998851365041
2026-05-10,0.029975577049921077,0.0013333333333333333,3.50502e-05,0.028677293916587746,0.43789202815514666,0.028642243716587745,0.4128968784743942
2026-05-11,-0.023646711585603643,0.0013333333333333333,0.00020202599999999995,-0.024778018918936974,0.4270419311970668,-0.024980044918936975,0.402582695903215
2026-05-12,0.008462971372348823,0.0003333333333333333,-9.430626666666667e-05,0.008035331772348824,0.43047335479493976,0.00812963803901549,0.4058555475016792
