ts_ms,coin,funding_rate_normalized,annualized_pct
1686564000034,LINK,-1.26547e-05,-11.085517
1686567600043,LINK,-2.67844e-05,-23.463134
1686571200074,LINK,-2.84981e-05,-24.964336
1686574800419,LINK,-4.32099e-05,-37.851872
1686578400033,LINK,-2.7845e-05,-24.39222
1686582000276,LINK,-2.53548e-05,-22.210805
1686585600061,LINK,-2.15129e-05,-18.8453
1686589200011,LINK,-3.17559e-05,-27.818168
1686592800257,LINK,-2.88115e-05,-25.238874
1686596400051,LINK,-1.80438e-05,-15.806369
1686600000302,LINK,-2.07467e-05,-18.174109
1686603600061,LINK,-7.8516e-06,-6.878002
1686607200045,LINK,-7.6426e-06,-6.694918
1686610800043,LINK,-1.32002e-05,-11.563375
1686614400002,LINK,-1.75919e-05,-15.410504
1686618000232,LINK,-2.15105e-05,-18.843198
1686621600075,LINK,-2.99308e-05,-26.219381
1686625200235,LINK,-3.95533e-05,-34.648691
1686628800063,LINK,-3.73753e-05,-32.740763
1686632400076,LINK,-3.14693e-05,-27.567107
1686636000327,LINK,-3.127e-05,-27.39252
1686639600364,LINK,-5.41646e-05,-47.44819
1686643200051,LINK,-3.28784e-05,-28.801478
1686646800206,LINK,-2.01271e-05,-17.63134
1686650400024,LINK,-2.51277e-05,-22.011865
1686654000130,LINK,-3.03598e-05,-26.595185
1686657600055,LINK,-3.84764e-05,-33.705326
1686661200038,LINK,-3.17631e-05,-27.824476
1686664800288,LINK,-2.65507e-05,-23.258413
1686668400345,LINK,-3.95247e-05,-34.623637
1686672000459,LINK,-3.28094e-05,-28.741034
1686675600086,LINK,-3.25416e-05,-28.506442
1686679200427,LINK,-3.32417e-05,-29.119729
1686682800084,LINK,-2.3725e-05,-20.7831
1686686400071,LINK,-3.53115e-05,-30.932874
1686690000155,LINK,-4.36001e-05,-38.193688
1686693600143,LINK,-3.0437e-05,-26.662812
1686697200103,LINK,-4.07106e-05,-35.662486
1686700800130,LINK,-3.62677e-05,-31.770505
1686704400103,LINK,-4.39718e-05,-38.519297
1686708000172,LINK,-3.00492e-05,-26.323099
1686711600120,LINK,-4.0067e-05,-35.098692
1686715200042,LINK,-4.33864e-05,-38.006486
1686718800158,LINK,-5.99646e-05,-52.52899
1686722400156,LINK,-4.19112e-05,-36.714211
1686726000038,LINK,-4.34469e-05,-38.059484
1686729600419,LINK,-4.66757e-05,-40.887913
1686733200416,LINK,-3.4027e-05,-29.807652
1686736800013,LINK,-3.53427e-05,-30.960205
