ts_ms,coin,funding_rate_normalized,annualized_pct
1686499200003,DOGE,-5.54782e-05,-48.598903
1686502800001,DOGE,-4.74152e-05,-41.535715
1686506400003,DOGE,-5.00386e-05,-43.833814
1686510000059,DOGE,-4.76053e-05,-41.702243
1686513600204,DOGE,-4.60658e-05,-40.353641
1686517200014,DOGE,-3.57114e-05,-31.283186
1686520800072,DOGE,-4.45669e-05,-39.040604
1686524400083,DOGE,-4.14177e-05,-36.281905
1686528000110,DOGE,-4.80043e-05,-42.051767
1686531600059,DOGE,-4.85323e-05,-42.514295
1686535200075,DOGE,-5.71512e-05,-50.064451
1686538800432,DOGE,-5.02713e-05,-44.037659
1686542400031,DOGE,-3.95559e-05,-34.650968
1686546000201,DOGE,-3.73773e-05,-32.742515
1686549600188,DOGE,-6.06903e-05,-53.164703
1686553200016,DOGE,-4.33098e-05,-37.939385
1686556800170,DOGE,-5.33752e-05,-46.756675
1686560400004,DOGE,-4.81432e-05,-42.173443
1686564000034,DOGE,-4.23338e-05,-37.084409
1686567600043,DOGE,-3.91118e-05,-34.261937
1686571200074,DOGE,-3.25978e-05,-28.555673
1686574800419,DOGE,-3.18903e-05,-27.935903
1686578400033,DOGE,-3.06357e-05,-26.836873
1686582000276,DOGE,-3.28181e-05,-28.748656
1686585600061,DOGE,-4.42465e-05,-38.759934
1686589200011,DOGE,-5.36104e-05,-46.96271
1686592800257,DOGE,-4.76911e-05,-41.777404
1686596400051,DOGE,-2.47606e-05,-21.690286
1686600000302,DOGE,-2.7676e-05,-24.244176
1686603600061,DOGE,-2.51657e-05,-22.045153
1686607200045,DOGE,-1.34638e-05,-11.794289
1686610800043,DOGE,-3.15241e-05,-27.615112
1686614400002,DOGE,-3.21368e-05,-28.151837
1686618000232,DOGE,-3.94622e-05,-34.568887
1686621600075,DOGE,-3.39815e-05,-29.767794
1686625200235,DOGE,-2.38789e-05,-20.917916
1686628800063,DOGE,-2.92795e-05,-25.648842
1686632400076,DOGE,-2.72383e-05,-23.860751
1686636000327,DOGE,-4.45155e-05,-38.995578
1686639600364,DOGE,-4.62013e-05,-40.472339
1686643200051,DOGE,-2.90548e-05,-25.452005
1686646800206,DOGE,-2.2881e-05,-20.043756
1686650400024,DOGE,-3.37655e-05,-29.578578
1686654000130,DOGE,-2.09368e-05,-18.340637
1686657600055,DOGE,-3.72429e-05,-32.62478
1686661200038,DOGE,-3.24834e-05,-28.455458
1686664800288,DOGE,-3.78407e-05,-33.148453
1686668400345,DOGE,-3.0479e-05,-26.699604
1686672000459,DOGE,-4.9935e-05,-43.74306
1686675600086,DOGE,-6.32809e-05,-55.434068
1686679200427,DOGE,-7.01759e-05,-61.474088
1686682800084,DOGE,-4.68697e-05,-41.057857
1686686400071,DOGE,-4.32727e-05,-37.906885
1686690000155,DOGE,-4.53381e-05,-39.716176
1686693600143,DOGE,-3.25041e-05,-28.473592
