sticky,a,thr,carry,weights,train_ret,train_ann,train_dd,train_calmar,test_ret,test_ann,test_dd,test_calmar,fwd_ret,fwd_ann,fwd_dd,fwd_calmar
12,0.1,0.2,True,equal,64.54711117516607,28.54090741836388,7.155738471286732,3.9885341719639045,2.218657764687393,2.341907468513793,2.5499851030862386,0.9184004509200426,1.6512044417700045,5.858200014082637,2.6230768507620073,2.2333314452379933
12,0.1,0.2,True,invvol,49.35229238938699,22.41307822849601,7.155738471286732,3.132182418129338,1.0211490861589345,1.0775248049483377,1.739824921845623,0.6193294459797075,0.7907319335289209,2.7757497733137626,2.217973610422641,1.2514800718412675
12,0.1,0.5,False,equal,60.38034791426013,26.88948930191173,7.206660397811914,3.7311997260306473,1.8668040959336274,1.9703199730780385,3.3074632143403893,0.5957193913858786,1.5601305751055117,5.528872880076263,3.0704573768489674,1.8006675232698477
12,0.1,0.5,False,invvol,46.066592316427666,21.0479083541397,7.206660397811914,2.9206188709170013,0.6146764203396105,0.6485395518210701,1.9523565912263452,0.33218293970247476,0.12958866890002696,0.45119811354648043,2.60062589479344,0.1734959705084063
12,0.1,0.5,True,equal,69.62071029518819,30.523983019260047,7.155738471286732,4.265664982271394,2.0494648932293247,2.1632165784108537,2.977921286159879,0.7264183202103329,1.6483598897395924,5.84790292720665,3.0423997390588764,1.9221349686992861
12,0.1,0.5,True,invvol,53.509641812902096,24.119240529355235,7.155738471286732,3.37061515399656,0.9961463369316359,1.0511345325290966,1.713516799257031,0.6134369578313217,0.7495813325903322,2.6299589258507616,2.492031233001746,1.055347497664737
24,0.0,0.1,False,equal,79.19386014439802,34.18724731367813,7.206660397811914,4.743840479018278,1.5555437098913494,1.64166118732616,6.611939961867619,0.24828737054388705,3.835043809727945,13.976334266884006,2.730677620104316,5.118265943949139
24,0.0,0.1,False,invvol,72.74602543996689,31.73093276534631,7.206660397811914,4.4030009760110875,0.3492436605861071,0.36845707005901396,7.235223228103671,0.050925459856970494,3.1228373915527907,11.281767817690946,2.922843088503846,3.859860921739009
24,0.0,0.1,True,equal,88.4571954550103,37.640659903022346,7.155738471286732,5.260206204301633,1.7132668799499928,1.8081936450509373,6.335816197094979,0.2853923770515957,3.920581828736891,14.303054771034418,2.6845369685074116,5.327941070964965
24,0.0,0.1,True,invvol,80.26729566078612,34.59189290739495,7.155738471286732,4.834147173796124,0.705323684416781,0.744199105194765,6.723735410247878,0.11068239003880273,3.1760077071788295,11.481348813781512,2.9027524011907224,3.9553317772028405
24,0.0,0.2,False,equal,82.88515066555222,35.57374628044594,7.206660397811914,4.936231807349606,1.8755537385096943,1.9795594886816703,6.485752519613874,0.3052166240841275,4.040986707699257,14.764082254981181,2.79946781041176,5.273888915625576
24,0.0,0.2,False,invvol,76.56345165267682,33.19056916585943,7.206660397811914,4.605540893246024,0.6396836841720654,0.674929105663491,7.123266981462328,0.09474993811406117,3.372604568152471,12.221512798514244,2.9350740392041663,4.163953833964631
24,0.0,0.2,True,equal,92.15626456964831,38.99610740351069,7.155738471286732,5.449627255102643,2.01811277523829,2.130106225246897,6.339429892396275,0.33600911460537136,4.126922632459817,15.093937905334599,2.751526238157276,5.4856601750754725
24,0.0,0.2,True,invvol,83.94372474581144,35.96879514436846,7.155738471286732,5.02656648069205,0.9640344180301241,1.0172410945920474,6.638760048953596,0.1532275736871052,3.4272602563385046,12.427905277650408,2.912971734437464,4.266400916537013
24,0.0,0.5,False,equal,91.17882261221708,38.6392110442092,7.206660397811914,5.361597315719336,1.7612612637823544,1.858871466880907,7.131380424075385,0.26066081969283217,4.257608551086012,15.596855134410204,3.057355828252961,5.101419661486567
24,0.0,0.5,False,invvol,83.86254389535759,35.9385392708621,7.206660397811914,4.986850675213412,0.3265582864763861,0.3445215339132668,7.755805936971849,0.04442111325541761,3.5201516645070097,12.779304729313212,2.992895455540656,4.269880094092587
24,0.0,0.5,True,equal,100.46712487329104,41.99502905425436,7.155738471286732,5.868720499325752,1.8988128180644104,2.004121004244186,6.758822883542326,0.29651923697012433,4.344882936897809,15.933582713170956,3.030408386830774,5.257899490515345
24,0.0,0.5,True,invvol,91.19017898220906,38.6433628184635,7.155738471286732,5.400331911727165,0.6418491168432183,0.6772142507363244,7.27731424195579,0.09305826685784588,3.5665215311390774,12.955009989432686,2.978407157171359,4.349643720886122
24,0.05,0.1,False,equal,53.0460392808608,23.930124171792322,7.206660397811914,3.3205566588177216,0.18138834259231462,0.1913584984643002,6.203043135388253,0.030849132319039234,1.386433674280818,4.902801477032481,2.766205871798355,1.7723921155026292
24,0.05,0.1,False,invvol,47.106811773216606,21.481739668992095,7.206660397811914,2.9808175331134485,-1.4243761565006952,-1.5020030458677835,6.573273406585633,-0.22850153233592205,1.4102989463031346,4.988664022316436,2.2693641848873125,2.198265071572967
24,0.05,0.1,True,equal,62.21158900271846,27.617856056591037,7.155738471286732,3.8595396083033267,0.5026623425185228,0.5303382564499914,6.132359666594223,0.08648192299270822,1.480978111313891,5.2432473999193485,2.693509247222925,1.9466231294083238
24,0.05,0.1,True,invvol,53.0530443475226,23.93298384517115,7.155738471286732,3.3445861585362784,-1.0886215522371567,-1.1480569090064452,6.161966079686998,-0.1863134094150615,1.4661971545851804,5.189970691105761,2.233796425875556,2.3233857082887517
24,0.05,0.2,False,equal,55.43111236715923,24.90005888264466,7.206660397811914,3.455145311163103,0.3908358972942505,0.4123421736437871,6.41445319111793,0.06428329295702957,1.40773212067693,4.979426687860733,2.843359052931571,1.7512479413132243
24,0.05,0.2,False,invvol,49.09296422271909,22.305875214534666,7.206660397811914,3.095175016337272,-1.3516447662661912,-1.4253366027131564,6.703821397032527,-0.21261553945098943,1.384476886155639,4.8957635585636705,2.411423299706128,2.030238141582318
24,0.05,0.2,True,equal,64.60747617562974,28.56467861861298,7.155738471286732,3.99185614919162,0.695740148253754,0.7340854292114729,6.3351329311750355,0.11587530004288565,1.5017678036964188,5.318214614695593,2.770794616169203,1.919382470162425
24,0.05,0.2,True,invvol,54.96901941682446,24.712719623629287,7.155738471286732,3.4535526588614256,-1.0050981573410112,-1.0599978730603588,6.276482389533866,-0.1688840671054733,1.4413486324547753,5.10044959390572,2.376865881672341,2.1458718530290364
24,0.05,0.5,False,equal,65.4460482461413,28.894454824771532,7.206660397811914,4.009409800071121,0.9515165481460031,1.0040289132103863,6.230741469909374,0.16114116081677032,1.6386798936292912,5.812867338048733,3.2866586052565205,1.768625231945879
24,0.05,0.5,False,invvol,56.030740597425385,25.142745745713558,7.206660397811914,3.488820668356649,-0.6099247307606248,-0.6433097497833051,6.189903933506713,-0.10392887461483694,1.631363818388487,5.786393159618886,2.7144767331217734,2.131679041125641
24,0.05,0.5,True,equal,74.69604045794046,32.47851953618315,7.155738471286732,4.538807513229718,1.215984214418664,1.283184555560446,6.159386208055828,0.20832993941542027,1.7345495193481053,6.160220440247244,3.215648345285438,1.9157009034520005
24,0.05,0.5,True,invvol,61.85623708124495,27.476836740642785,7.155738471286732,3.8398324436949345,-0.3733249802006178,-0.3937850692251499,6.200927842344539,-0.06350421731020527,1.6823922500518895,5.971144585874466,2.6799126246242366,2.2281116671524726
24,0.1,0.1,False,equal,50.174222253349065,22.752245268866368,7.206660397811914,3.1571135606409872,2.767889808057289,2.9220836875145206,2.275845320812686,1.2839553113702245,-0.3335918922701353,-1.1548473350616262,2.677341203555128,-0.43134111316411716
24,0.1,0.1,False,invvol,33.816939168259516,15.818987291711206,7.206660397811914,2.1950510248150676,2.2915702745601507,2.418918093993061,1.7791924331435616,1.3595595669880418,-0.23205958371396163,-0.8043682637358551,2.346710410224384,-0.342764177561621
24,0.1,0.1,True,equal,59.38506191056274,26.49188923121042,7.155738471286732,3.7021880184012224,2.9208342356302097,3.0836754778637454,2.000652832908578,1.5413346219497028,-0.2532424124182864,-0.8775621644874887,2.647548782965259,-0.33146213211777636
24,0.1,0.1,True,invvol,40.87978517818938,18.861475375278737,7.155738471286732,2.6358530920271463,2.3819901066218563,2.5144242437824316,1.5950475954458754,1.576394491902015,-0.1951664581157586,-0.6767980209186675,2.26945640303039,-0.29822032272351373
24,0.1,0.2,False,equal,53.0582505172569,23.935109114097198,7.206660397811914,3.3212483720426698,2.8919069030542532,3.0531116039202333,2.315264508302217,1.3186880345516458,-0.2780342620172571,-0.9631775927499087,2.7211514561810257,-0.3539595675801417
24,0.1,0.2,False,invvol,35.058112727465264,16.359318740354233,7.206660397811914,2.270027701780043,2.420585352533622,2.555191969309556,1.7987678372702098,1.4205234918961454,0.03770446546105255,0.13112909984838161,2.231753136979664,0.058756095230964825
24,0.1,0.2,True,equal,62.28530491361586,27.647090590696234,7.155738471286732,3.8636250754039625,3.0363172749823697,3.2056965799243553,2.035329899710314,1.5750255427292734,-0.19792769112449982,-0.686349945458975,2.6914729717811614,-0.25500904250387574
24,0.1,0.2,True,invvol,42.20246913611161,19.42277588435257,7.155738471286732,2.7142937045965017,2.473089918225546,2.6106533077582705,1.6126177700733657,1.6188915663750247,-0.07162576000184773,-0.24876406408780305,2.1778529828219484,-0.11422445227017461
24,0.1,0.5,False,equal,58.77106784314332,26.24599466871034,7.206660397811914,3.6419080711336345,3.199967716505525,3.378624937984087,2.8417636654839873,1.188918339347078,-0.25720929536873216,-0.8912648204775775,3.1274919635213783,-0.2849774934270539
24,0.1,0.5,False,invvol,39.86411351045365,18.428684145999963,7.206660397811914,2.5571739375418994,2.5961755800002484,2.7406766030930285,2.0112575985798187,1.3626681162215444,-0.12082981799236281,-0.41939947994898974,2.5241637035620434,-0.16615383517207802
24,0.1,0.5,True,equal,68.03456962622099,29.9072206692375,7.155738471286732,4.179473689437344,3.31463258764797,3.4997995357960443,2.5071500694295312,1.3959274231208574,-0.17647539385602373,-0.6121228732764883,3.099540299742809,-0.1974882769961986
24,0.1,0.5,True,invvol,46.72920085573193,21.32443061631284,7.155738471286732,2.980046112903609,2.7093188196791296,2.860204635438035,1.8228272086935116,1.569103545194528,-0.08564629081738717,-0.297407253380888,2.447460283565195,-0.12151668216150065
48,0.0,0.1,False,equal,59.66943267499154,26.60561590220305,7.206660397811914,3.69180930327743,3.966437911536036,4.18874907823068,5.315245867678198,0.78806308917943,2.6470284147779966,9.50707591345168,2.6969356776268216,3.525140029226602
48,0.0,0.1,False,invvol,51.18258713277157,23.16708933673204,7.206660397811914,3.2146775424253415,2.632538932120454,2.779091188665661,6.225591216076676,0.4463979551836082,1.2008537382570683,4.236827310444968,2.7030194429881194,1.5674424101667812
48,0.0,0.1,True,equal,68.88596023463276,30.238636524837027,7.155738471286732,4.2257883859469185,4.0028814101619625,4.227276386468293,5.287133820585965,0.7995402669796222,2.7205688931633665,9.780043456494635,2.629221375117685,3.7197489526939798
48,0.0,0.1,True,invvol,59.255515504856945,26.44004716856656,7.155738471286732,3.6949431948443134,2.848891685564303,3.0076637064668565,5.717375183557616,0.5260567323124925,1.2220451432296775,4.312722266697677,2.6443673214602503,1.630908925434815
