time,trend,carry,w100,w075,w050,w025,w000,inv_vol,eq_trend,eq_carry,eq_w100,eq_w075,eq_w050,eq_w025,eq_w000,eq_inv_vol
2023-06-14 00:00:00+00:00,0.0,7.520860027354637e-05,0.0,1.880215006838659e-05,3.760430013677318e-05,5.6406450205159775e-05,7.520860027354637e-05,7.219572241981426e-05,1.0,1.000038051686821,1.0,1.0000095208397903,1.0000190364010886,1.0000285466835472,1.000038051686821,1.0000365289495232
2023-06-15 00:00:00+00:00,0.0,3.943674507467243e-05,0.0,9.859186268668108e-06,1.9718372537336215e-05,2.9577558806004323e-05,3.943674507467243e-05,3.785689788397086e-05,1.0,1.0000774899325304,1.0,1.0000193801199269,1.0000387551489929,1.0000581250866944,1.0000774899325304,1.00007438723028
2023-06-16 00:00:00+00:00,0.0,9.647430762416143e-05,0.0,2.4118576906040357e-05,4.823715381208071e-05,7.235573071812107e-05,9.647430762416143e-05,9.26095195036835e-05,1.0,1.0001739717159421,1.0,1.000043499164254,1.0000869941722432,1.0001304850230957,1.0001739717159421,1.0001670036387493
2023-06-17 00:00:00+00:00,0.0,-7.168479531394212e-05,0.0,-1.792119882848553e-05,-3.584239765697106e-05,-5.376359648545659e-05,-7.168479531394212e-05,-6.881308208613108e-05,1.0,1.0001022744495014,1.0,1.0000255771858684,1.0000511486565065,1.000076714411266,1.0001022744495014,1.000098179064628
2023-06-18 00:00:00+00:00,0.0,-4.372905309124597e-05,0.0,-1.0932263272811493e-05,-2.1864526545622986e-05,-3.279678981843448e-05,-4.372905309124597e-05,-4.197725482423804e-05,1.0,1.0000585409240452,1.0,1.000014644642979,1.0000292830116198,1.0000439151054612,1.0000585409240452,1.000056197688516
2023-06-19 00:00:00+00:00,0.0,-5.0893828130060825e-05,0.0,-1.2723457032515206e-05,-2.5446914065030413e-05,-3.817037109754562e-05,-5.0893828130060825e-05,-4.8855006943295e-05,1.0,1.0000076441165435,1.0,1.000001920999616,1.0000038353523923,1.0000057430581077,1.0000076441165435,1.0000073399360343
2023-06-20 00:00:00+00:00,0.0,-2.051039356609774e-05,0.0,-5.127598391524435e-06,-1.025519678304887e-05,-1.5382795174573305e-05,-2.051039356609774e-05,-1.9688741383742722e-05,1.0,0.9999871335661936,1.0,0.9999967933913744,0.9999935801162769,0.9999903601745889,0.9999871335661936,0.9999876510501365
2023-06-21 00:00:00+00:00,0.0,5.1628030433459315e-05,0.0,1.2907007608364829e-05,2.5814015216729658e-05,3.8721022825094487e-05,5.1628030433459315e-05,4.9559796894222855e-05,1.0,1.0000387609323584,1.0,1.0000097003575952,1.0000193939657707,1.0000290808241499,1.0000387609323584,1.0000372102350192
2023-06-22 00:00:00+00:00,0.0,0.00010722510706484556,0.0,2.680627676621139e-05,5.361255353242278e-05,8.041883029863417e-05,0.00010722510706484556,0.00010292963887018807,1.0,1.0001459901955685,1.0,1.000036506894392,1.0000730075590631,1.0001095019930943,1.0001459901955685,1.0001401437039255
2023-06-23 00:00:00+00:00,0.0,5.278040004008666e-05,0.0,1.3195100010021665e-05,2.639020002004333e-05,3.9585300030064996e-05,5.278040004008666e-05,5.066600224763324e-05,1.0,1.0001987783010295,1.0,1.0000497024761141,1.0000993996857672,1.0001490916277938,1.0001987783010295,1.0001908168066944
2023-06-24 00:00:00+00:00,0.0,-4.5906610039336826e-05,0.0,-1.1476652509834206e-05,-2.2953305019668413e-05,-3.442995752950262e-05,-4.5906610039336826e-05,-4.4067578223502285e-05,1.0,1.0001528625657523,1.0,1.000038225253186,1.0000764440991963,1.0001146565370458,1.0001528625657523,1.0001467408196363
2023-06-25 00:00:00+00:00,0.0,0.00012021317811883314,0.0,3.0053294529708285e-05,6.010658905941657e-05,9.015988358912486e-05,0.00012021317811883314,0.00011539740411474786,1.0,1.000273094119966,1.0,1.0000682796965106,1.0001365552830497,1.000204826758055,1.000273094119966,1.0002621551572608
2023-06-26 00:00:00+00:00,0.0,-7.125350798276031e-07,0.0,-1.7813376995690078e-07,-3.5626753991380156e-07,-5.344013098707023e-07,-7.125350798276031e-07,-6.839907224773583e-07,1.0,1.000272381390297,1.0,1.0000681015505777,1.0001361989668596,1.0002042922472854,1.000272381390297,1.0002614709872266
2023-06-27 00:00:00+00:00,0.0,1.0209417467210713e-05,0.0,2.5523543668026782e-06,5.1047087336053565e-06,7.657063100408035e-06,1.0209417467210713e-05,9.800425308407244e-06,1.0,1.0002825935886195,1.0,1.0000706540787636,1.0001413043708491,1.0002119508746645,1.0002825935886195,1.0002712739750619
2023-06-28 00:00:00+00:00,0.0,9.033048699391699e-05,0.0,2.2582621748479248e-05,4.5165243496958496e-05,6.774786524543774e-05,9.033048699391699e-05,8.671182207007934e-05,1.0,1.0003729496024298,1.0,1.0000932382960666,1.0001864759963923,1.0002797130991292,1.0003729496024298,1.0003580093197926
2023-06-29 00:00:00+00:00,0.0,0.00017935035791882825,0.0,4.483758947970706e-05,8.967517895941413e-05,0.0001345127684391212,0.00017935035791882825,0.00017216553172252647,1.0,1.0005523668489933,1.0,1.0001380800661268,1.0002761678976202,1.0004142634925517,1.0005523668489933,1.0005302364883801
2023-06-30 00:00:00+00:00,0.0,0.0002368742720899597,0.0,5.9218568022489926e-05,0.00011843713604497985,0.00017765570406746978,0.0002368742720899597,0.00022738502158000466,1.0,1.0007893719625784,1.0,1.0001973068110532,1.0003946377422,1.0005919927928915,1.0007893719625784,1.0007577420777953
2023-07-01 00:00:00+00:00,0.0,0.0001146237103797354,0.0,2.865592759493385e-05,5.73118551898677e-05,8.596778278480155e-05,0.0001146237103797354,0.00011003185203827415,1.0,1.0009040861537013,1.0,1.0002259683926578,1.0004519722148109,1.0006780114679843,1.0009040861537013,1.0008678573055978
2023-07-02 00:00:00+00:00,0.00037568879067242006,0.0002430297036293272,0.00037568879067242006,0.00034252401891164685,0.0003093592471508736,0.0002761944753901004,0.0002430297036293272,0.00024834406427418337,1.0003756887906725,1.0011473355771205,1.0003756887906725,1.0005685698111715,1.0007614712837458,1.0009543932063962,1.0011473355771205,1.0011164168970825
2023-07-03 00:00:00+00:00,0.0014961955839594883,0.0005185802626419544,0.0014961955839594883,0.0012517917536301049,0.0010073879233007212,0.0007629840929713378,0.0005185802626419544,0.0005577438096346355,1.0018724464785416,1.0016665108253475,1.0018724464785416,1.0018210732958026,1.0017696263040219,1.0017181054862023,1.0016665108253475,1.0016747833813306
2023-07-04 00:00:00+00:00,-0.0012443041265213536,0.0003856489978060207,-0.0012443041265213536,-0.00083681584543951,-0.00042932756435766647,-2.183928327582289e-05,0.0003856489978060207,0.000320352613442453,1.0006258124591403,1.002052802511383,1.0006258124591403,1.0009827335473735,1.0013395389903132,1.001696228680734,1.002052802511383,1.0019956725160064
2023-07-05 00:00:00+00:00,-0.001213985049459428,7.546580867812125e-05,-0.001213985049459428,-0.0008916223349250407,-0.0005692596203906534,-0.00024689690585626606,7.546580867812125e-05,2.381004165376181e-05,0.9994110676827117,1.0021284232364627,0.9994110676827117,1.0000902349852685,1.0007695168244655,1.001448912981265,1.0021284232364627,1.002019530074706
2023-07-06 00:00:00+00:00,-0.002976528800344954,0.0001223208170479939,-0.002976528800344954,-0.002201816395996717,-0.00142710399164848,-0.000652391587300243,0.0001223208170479939,-1.8199773602409338e-06,0.9964362918563706,1.00225100440398,0.9964362918563706,0.9978882199084017,0.9993413146522852,1.0007955761353249,1.00225100440398,1.0020177064218467
2023-07-07 00:00:00+00:00,0.0008071138576475808,0.00011230865891764807,0.0008071138576475808,0.0006334125579650976,0.00045971125828261444,0.0002860099586001313,0.00011230865891764807,0.00014014275220348822,0.9972405293957908,1.0023635658701835,0.9972405293957908,0.998520294838337,0.9998007231054978,1.0010818136366226,1.0023635658701835,1.0021581319409814
2023-07-08 00:00:00+00:00,0.00046713366723016234,-9.640370008312527e-05,0.00046713366723016234,0.00032624932540184043,0.00018536498357351854,4.448064174519664e-05,-9.640370008312527e-05,-7.382823334722983e-05,0.997706374021398,1.002266934313605,0.997706374021398,0.9988460614109281,0.9999860511501131,1.0011263423981327,1.002266934313605,1.0020841443765656
2023-07-09 00:00:00+00:00,-0.0015481525349205648,6.418448884537575e-05,-0.0015481525349205648,-0.0011450682789790796,-0.0007419840230375945,-0.0003388997670961094,6.418448884537575e-05,-4.061895343334819e-07,0.9961617723693503,1.0023312643044706,0.9961617723693503,0.9977023144704232,0.9992440774768993,1.0007870609138603,1.0023312643044706,1.0020837373404736
2023-07-10 00:00:00+00:00,0.0009348610962516822,9.894439371826991e-05,0.0009348610962516822,0.0007258819206183291,0.0005169027449849761,0.000307923569351623,9.894439371826991e-05,0.00013243145386122466,0.9970930452559115,1.002430439363722,0.9970930452559115,0.9984265285426565,0.999760589483457,1.001095226837818,1.002430439363722,1.0022164447467004
2023-07-11 00:00:00+00:00,0.002330896961296273,0.00014691988737469686,0.002330896961296273,0.001784902692815879,0.0012389084243354849,0.0006929141558550909,0.00014691988737469686,0.00023441062826262985,0.9994171664052282,1.0025777163309744,0.9994171664052282,1.000208622742031,1.0009992013000866,1.001788899891853,1.0025777163309744,1.0024513749331685
2023-07-12 00:00:00+00:00,-0.0009581295441013863,9.394534841455915e-05,-0.0009581295441013863,-0.0006951108209724,-0.00043209209784341357,-0.0001690733747144272,9.394534841455915e-05,5.1798929885296775e-05,0.9984595952912132,1.0026719038438479,0.9984595952912132,0.9995133669051331,1.0005666774552573,1.0016195240617969,1.0026719038438479,1.0025033008416522
2023-07-13 00:00:00+00:00,0.016207957947954276,0.00014987076053096793,0.016207957947954276,0.012193436151098448,0.008178914354242622,0.004164392557386795,0.00014987076053096793,0.0007931622868233996,1.0146425864244246,1.00282217504464,1.0146425864244246,1.0117008693266603,1.008750226615873,1.0057906609531333,1.00282217504464,1.0032984486522958
2023-07-14 00:00:00+00:00,-0.0024552334844957966,0.0007876621509816939,-0.0024552334844957966,-0.0016445095756264239,-0.0008337856667570513,-2.3061757887678723e-05,0.0007876621509816939,0.0006577508322421099,1.01215140197144,1.0036120601160878,1.01215140197144,1.010037117559383,1.0079091451355828,1.0057674656524247,1.0036120601160878,1.003958369041884
2023-07-15 00:00:00+00:00,0.0014203535049346595,0.00019117284623537678,0.0014203535049346595,0.0011130583402598389,0.0008057631755850181,0.0004984680109101974,0.00019117284623537678,0.00024041417197952214,1.0135890147627546,1.0038039234901364,1.0135890147627546,1.0111613477970545,1.0087212812090685,1.0062688085604665,1.0038039234901364,1.0041997348618792
2023-07-16 00:00:00+00:00,-0.0004539520053324487,2.0659743181772328e-05,-0.0004539520053324487,-0.00033529906820389344,-0.0002166461310753382,-9.799319394678293e-05,2.0659743181772328e-05,1.646661951452776e-06,1.01312889399692,1.0038246618214006,1.01312889399692,1.0108223063393345,1.0085027456461613,1.0061702010659466,1.0038246618214006,1.0042013884393743
2023-07-17 00:00:00+00:00,-0.0017442358345162474,8.254081886605036e-05,-0.0017442358345162474,-0.001287541671170673,-0.0008308475078250985,-0.00037415334447952407,8.254081886605036e-05,9.359628115631721e-06,1.011361758275027,1.0039075183309853,1.011361758275027,1.0095208304977739,1.0076648336533063,1.0057937391201022,1.0039075183309853,1.0042107873909234
2023-07-18 00:00:00+00:00,-0.0035326686744713716,-3.0545657648817226e-06,-0.0035326686744713716,-0.002650265147294749,-0.0017678616201181267,-0.0008854580929415042,-3.0545657648817226e-06,-0.00014445190784628537,1.0077889522730106,1.0039044518294487,1.0077889522730106,1.0068453326252376,1.005883421667948,1.0049031509139683,1.0039044518294487,1.004065727226805
2023-07-19 00:00:00+00:00,0.001516864714423601,3.813456306933638e-05,0.001516864714423601,0.0011471821765850349,0.0007774996387464687,0.0004078171009079025,3.813456306933638e-05,9.737291225356211e-05,1.0093176317742996,1.0039427352870824,1.0093176317742996,1.008000367645403,1.0066654956649157,1.0053129676036672,1.0039427352870824,1.004163496030759
2023-07-20 00:00:00+00:00,-0.0020795492508872693,2.880605352162391e-05,-0.0020795492508872693,-0.001552460424785046,-0.0010253715986828227,-0.0004982827725805994,2.880605352162391e-05,-5.565525783569547e-05,1.007218706049236,1.0039716549152478,1.007218706049236,1.0064354869664647,1.005633289456287,1.0048120374708585,1.0039716549152478,1.0041076090524783
2023-07-21 00:00:00+00:00,0.000829507446296584,7.857085463358615e-05,0.000829507446296584,0.0006417732983808346,0.0004540391504650851,0.0002663050025493356,7.857085463358615e-05,0.00010865358743740775,1.0080542014659528,1.0040505378262023,1.0080542014659528,1.0070813903885425,1.006089886340711,1.0050796239430586,1.0040505378262023,1.0042167089463752
2023-07-22 00:00:00+00:00,-0.005978781422346434,-4.367255581960716e-05,-0.005978781422346434,-0.004495004205714727,-0.0030112269890830204,-0.0015274497724513138,-4.367255581960716e-05,-0.00028143470002131804,1.0020272657335099,1.0040066883730434,1.0020272657335099,1.002554555303249,1.0030603213215183,1.0035444153001714,1.0040066883730434,1.0039340875181364
2023-07-23 00:00:00+00:00,0.002261117672296269,-3.463640020628933e-05,0.002261117672296269,0.0016871791541706294,0.0011132406360449898,0.0005393021179193502,-3.463640020628933e-05,5.733215894120968e-05,1.0042929672921825,1.003971913195575,1.0042929672921825,1.0042460444498755,1.0041769688316178,1.004085628928769,1.003971913195575,1.0039916452268085
2023-07-24 00:00:00+00:00,-0.009052288173433927,6.424810118410562e-05,-0.009052288173433927,-0.0067731541047794195,-0.004494020036124911,-0.0022148859674704026,6.424810118410562e-05,-0.00030096292713765484,0.9952018179417006,1.00403641648464,0.9952018179417006,0.9974441312317014,0.9996641774138734,1.0018616937591158,1.00403641648464,1.0036894809624393
2023-07-25 00:00:00+00:00,-0.00014561839461271452,-4.288351565795434e-05,-0.00014561839461271452,-0.00011993467487402448,-9.425095513533443e-05,-6.856723539664438e-05,-4.288351565795434e-05,-4.6999104041235535e-05,0.9950568982506562,1.0039933598732527,0.9950568982506562,0.9973245030941171,0.9995699581103374,1.001792998872525,1.0039933598732527,1.0036423084560984
2023-07-26 00:00:00+00:00,0.009734980483663391,-5.483482924617533e-06,0.009734980483663391,0.007299864492016389,0.004864748500369387,0.0024296325087223847,-5.483482924617533e-06,0.0003847222656635661,1.0047437577352611,1.0039878544928074,1.0047437577352611,1.0046048368212717,1.004432614565069,1.004226987709596,1.0039878544928074,1.0040284319989234
2023-07-27 00:00:00+00:00,-0.0012175687558689282,1.2704013610642662e-05,-0.0012175687558689282,-0.0009100005634990355,-0.0006024323711291428,-0.00029486417875925007,1.2704013610642662e-05,-3.658106240104902e-05,1.0035204131281883,1.0040006091681757,1.0035204131281883,1.0036906458536705,1.0038275118434372,1.003930877143577,1.0040006091681757,1.0039917035722001
2023-07-28 00:00:00+00:00,-0.0007082412121753033,5.577832401137961e-05,-0.0007082412121753033,-0.0005172363281286326,-0.00032623144408196186,-0.00013522656003529113,5.577832401137961e-05,2.5171484740031043e-05,1.0028096786143517,1.0040566106394615,1.0028096786143517,1.0031715005894322,1.0035000317446394,1.0037951190245478,1.0040566106394615,1.0040169755340458
2023-07-29 00:00:00+00:00,0.001984232294784538,-0.0001457952731891421,0.001984232294784538,0.0014517254027911182,0.000919218510797698,0.000386711618804278,-0.0001457952731891421,-6.0465764807850715e-05,1.0047994859641807,1.003910223931616,1.0047994859641807,1.0046278301401939,1.0044224675494053,1.0041832982599737,1.003910223931616,1.00395626687974
2023-07-30 00:00:00+00:00,-0.005300343339666576,-7.924774492940045e-05,-0.005300343339666576,-0.003995069440982282,-0.0026897955422979882,-0.0013845216436136943,-7.924774492940045e-05,-0.00028840631499169847,0.99947370370105,1.0038306663102579,0.99947370370105,1.0006142721964404,1.001720776473607,1.0027929847493773,1.0038306663102579,1.0036667195523963
2023-07-31 00:00:00+00:00,-0.0026716268075677265,8.236275403095128e-05,-0.0026716268075677265,-0.001983129417168057,-0.0012946320267683876,-0.0006061346363687182,8.236275403095128e-05,-2.7962848750790327e-05,0.9968034829607834,1.003913344568516,0.9968034829607834,0.9986299245980095,1.0004239166745048,1.0021851571882132,1.003913344568516,1.0036386541717213
2023-08-01 00:00:00+00:00,0.003583209671514169,3.004856708854753e-05,0.003583209671514169,0.0026949193954077634,0.0018066291193013582,0.0009183388431949529,3.004856708854753e-05,0.0001723892084956408,1.0003752388415275,1.0039435107260013,1.0003752388415275,1.0013211517506433,1.0022313116540145,1.0031055027461326,1.0039435107260013,1.0038116706449296
2023-08-02 00:00:00+00:00,-0.008204941536552539,-1.418419700938145e-05,-0.008204941536552539,-0.0061572522016667495,-0.00410956286678096,-0.002061873531895171,-1.418419700938145e-05,-0.00034230825867049696,0.992167218492218,1.0039292705934588,0.992167218492218,0.9951557648844511,0.9981125790717159,1.001037226060322,1.0039292705934588,1.003468057619918
2023-08-03 00:00:00+00:00,-0.0036129660996012513,-4.975097301884723e-05,-0.0036129660996012513,-0.0027221623179556503,-0.0018313585363100493,-0.0009405547546644482,-4.975097301884723e-05,-0.00019249438140454304,0.9885825519666699,1.0038793241354047,0.9885825519666699,0.9924467893607863,0.9962846770798345,1.0000956957377547,1.0038793241354047,1.003274895656907
2023-08-04 00:00:00+00:00,0.0009521786494045313,-1.706663600553604e-05,0.0009521786494045313,0.0007098673280520145,0.0004675560066994976,0.00022524468534698079,-1.706663600553604e-05,2.1761604975215174e-05,0.9895238591658263,1.0038621912923862,0.9895238591658263,0.9931512949113838,0.9967504959649859,1.000320961978058,1.0038621912923862,1.0032967285288679
2023-08-05 00:00:00+00:00,-0.0010144315274097247,-3.47080667543187e-05,-0.0010144315274097247,-0.0007695006622458732,-0.0005245697970820217,-0.0002796389319181702,-3.47080667543187e-05,-7.395606640667638e-05,0.9885200549659643,1.0038273491764387,0.9885200549659643,0.9923870643322391,0.9962276307595761,1.0000412332926751,1.0038273491764387,1.0032225286493872
2023-08-06 00:00:00+00:00,0.004050445143334904,-3.090412816098009e-05,0.004050445143334904,0.003030107825460933,0.0020097705075869617,0.0009894331897129908,-3.090412816098009e-05,0.0001325958809963609,0.9925240012216904,1.0037963267673882,0.9925240012216904,0.9953941041417583,0.99822981967072,1.0010307072799762,1.0037963267673882,1.0033555518244088
2023-08-07 00:00:00+00:00,-0.0003404842691795171,-0.00023446485183509225,-0.0003404842691795171,-0.0003139794148434109,-0.00028747456050730465,-0.00026096970617119845,-0.00023446485183509225,-0.0002387120197576543,0.9921860624124913,1.00356097181036,0.9921860624124913,0.9950815708834013,0.9979428539920249,1.0007694685904291,1.00356097181036,1.0031160387940978
2023-08-08 00:00:00+00:00,0.008993470856628605,-0.00016548653282155712,0.008993470856628605,0.006703731509266064,0.004413992161903524,0.0021242528145409834,-0.00016548653282155712,0.00020142389738966122,1.001109258849151,1.0033948959846601,1.001109258849151,1.0017523305644223,1.0023477659275732,1.0028953559507892,1.0033948959846601,1.0033180903361658
2023-08-09 00:00:00+00:00,0.0006931735643469649,4.385262435402382e-06,0.0006931735643469649,0.0005209764888690743,0.00034877941339118366,0.00017658233791329302,4.385262435402382e-06,3.19783171284975e-05,1.0018032013224083,1.0033992961346054,1.0018032013224083,1.0022742199763162,1.0026973641933874,1.0030724495574255,1.0033992961346054,1.0033501747602394
2023-08-10 00:00:00+00:00,0.0013173708032712794,-8.21272849363952e-05,0.0013173708032712794,0.0009674962812193607,0.0006176217591674421,0.00026774723711552343,-8.21272849363952e-05,-2.606299466952217e-05,1.0031229476104542,1.003316889674707,1.0031229476104542,1.0032439165569054,1.003316651903373,1.0033410194344212,1.003316889674707,1.0033240244499828
2023-08-11 00:00:00+00:00,-0.00016491761040676733,2.4630347574161604e-05,-0.00016491761040676733,-0.0001175306209115351,-7.014363141630287e-05,-2.275664192107063e-05,2.4630347574161604e-05,1.7037002627656105e-05,1.00295751497099,1.0033416017184267,1.00295751497099,1.0031260046764667,1.003246275629948,1.0033181867621173,1.0033416017184267,1.0033411180840237
2023-08-12 00:00:00+00:00,0.0020037430505224956,2.3835258577520335e-05,0.0020037430505224956,0.0015087661025362518,0.001013789154550008,0.0005188122065637641,2.3835258577520335e-05,0.00010315092616189427,1.0049671841215824,1.0033655166249453,1.0049671841215824,1.004639487188895,1.0042633558235246,1.003838720484477,1.0033655166249453,1.0034446136496105
2023-08-13 00:00:00+00:00,-0.0035756801408934244,-4.146034210439353e-05,-0.0035756801408934244,-0.0026921251911961666,-0.001808570241498909,-0.0009250152918016513,-4.146034210439353e-05,-0.00018304218943653142,1.0013737429190692,1.0033239167473702,1.0013737429190692,1.0019348719173633,1.0024470750035543,1.0029101543175263,1.0033239167473702,1.0032609409505497
2023-08-14 00:00:00+00:00,0.0047413069588752394,-0.00021996952076563936,0.0047413069588752394,0.0035009878389650195,0.0022606687190548,0.0010203495991445803,-0.00021996952076563936,-2.1219378130559987e-05,1.0061215632148064,1.0031032160662305,1.0061215632148064,1.0054426337193811,1.0047132757485229,1.0039334732914622,1.0031032160662305,1.00323965237728
2023-08-15 00:00:00+00:00,-0.006581444510291196,-3.1844452082596675e-05,-0.006581444510291196,-0.004944044495739046,-0.0033066444811868964,-0.0016692444666347465,-3.1844452082596675e-05,-0.0002942232876732931,0.9994998299759007,1.0030712727939326,0.9994998299759007,1.0004716806003595,1.0013910461400939,1.0022576628963011,1.0030712727939326,1.0029444759084334
2023-08-16 00:00:00+00:00,-0.00655720840057271,-3.6761010966168683e-05,-0.00655720840057271,-0.004927096553171075,-0.003296984705769439,-0.001666872858367804,-3.6761010966168683e-05,-0.0002979719823858944,0.9929459012944117,1.0030343988798736,0.9929459012944117,0.9955422600313283,0.9980894751764755,1.0005870268009283,1.0030343988798736,1.002645626554724
2023-08-17 00:00:00+00:00,-0.01360444214679816,-0.00010376410509493894,-0.01360444214679816,-0.010229272636372355,-0.0068541031259465495,-0.003478933615520744,-0.00010376410509493894,-0.0006446050958096968,0.9794374262253516,1.0029303199130943,0.9794374262253516,0.9853585868324375,0.991248466984694,0.9971060509581365,1.0029303199130943,1.0019993160745555
2023-08-18 00:00:00+00:00,-0.0028575067445835,-5.921045980883388e-05,-0.0028575067445835,-0.0021579326733898335,-0.001458358602196167,-0.0007587845310025004,-5.921045980883388e-05,-0.0001713110024849871,0.9766386771740151,1.0028709359476962,0.9766386771740151,0.9832322493429065,0.9898028712559532,0.9963494623109005,1.0028709359476962,1.0018276625672295
2023-08-19 00:00:00+00:00,0.0028879777152972853,0.0,0.0028879777152972853,0.002165983286472964,0.0014439888576486426,0.0007219944288243213,0.0,0.00011569320621369885,0.9794591879095911,1.0028709359476962,0.9794591879095911,0.9853619139617044,0.9912321355733156,0.9970688210718511,1.0028709359476962,1.0019435672215855
2023-08-20 00:00:00+00:00,-0.0006595636732623027,0.0,-0.0006595636732623027,-0.000494672754946727,-0.00032978183663115137,-0.00016489091831557568,0.0,-2.6422307782227925e-05,0.978813172209803,1.0028709359476962,0.978813172209803,0.9848744822691053,0.9909052452191184,0.9969044134783207,1.0028709359476962,1.001917093560272
2023-08-21 00:00:00+00:00,-0.0014823789108355028,0.0,-0.0014823789108355028,-0.0011117841831266271,-0.0007411894554177514,-0.0003705947277088757,0.0,-5.9384519523716615e-05,0.9773622002056712,1.0028709359476962,0.9773622002056712,0.9837795143973536,0.9901707967000438,0.996534965958656,1.0028709359476962,1.0018575951950683
2023-08-22 00:00:00+00:00,-0.0015985324947589109,0.0,-0.0015985324947589109,-0.0011988993710691832,-0.0007992662473794554,-0.0003996331236897277,0.0,-6.4037665033161e-05,0.9757998549694934,1.0028709359476962,0.9757998549694934,0.9826000617562718,0.9893793866031007,0.9961367175773439,1.0028709359476962,1.0017934385739764
2023-08-23 00:00:00+00:00,0.0031029086395769254,0.0,0.0031029086395769254,0.002327181479682694,0.0015514543197884627,0.0007757271598942314,0.0,0.00012430339998793495,0.9788276727699761,1.0028709359476962,0.9788276727699761,0.984886750421926,0.9909143635263558,0.9969094478841366,1.0028709359476962,1.001917964904477
2023-08-24 00:00:00+00:00,-0.0017377082694469998,-5.564005514868686e-05,-0.0017377082694469998,-0.0013171912158724216,-0.0008966741622978433,-0.0004761571087232651,-5.564005514868686e-05,-0.00012302418479467707,0.9771267558286402,1.002815136153513,0.9771267558286402,0.9835894662456411,0.9900258362195318,0.9964347623637732,1.002815136153513,1.0017947047636133
2023-08-25 00:00:00+00:00,-0.0016882979845942753,-6.605415765914557e-05,-0.0016882979845942753,-0.001282737027860493,-0.0008771760711267104,-0.000471615114392928,-6.605415765914557e-05,-0.00013104170538306772,0.9754770746960816,1.0027488960444064,0.9754770746960816,0.9823277796170743,0.9891574092462028,0.9959648286693358,1.0027488960444064,1.0016634278770573
