fundingTime,rate_fraction
2025-07-08 08:00:00.003000+00:00,3.826e-05
2025-07-08 16:00:00+00:00,0.0001
2025-07-09 00:00:00+00:00,0.0001
2025-07-09 08:00:00.001000+00:00,0.0001
2025-07-09 16:00:00+00:00,8.999e-05
2025-07-10 00:00:00.001000+00:00,0.0001
2025-07-10 08:00:00+00:00,0.0001
2025-07-10 16:00:00+00:00,8.307e-05
2025-07-11 00:00:00+00:00,0.0001
2025-07-11 08:00:00+00:00,0.0001
2025-07-11 16:00:00+00:00,0.0001
2025-07-12 00:00:00+00:00,0.0001
2025-07-12 08:00:00+00:00,0.0001
2025-07-12 16:00:00+00:00,0.0001
2025-07-13 00:00:00.001000+00:00,0.0001
2025-07-13 08:00:00+00:00,0.0001
2025-07-13 16:00:00+00:00,0.0001
2025-07-14 00:00:00+00:00,0.0001
2025-07-14 08:00:00+00:00,0.0001
2025-07-14 16:00:00+00:00,0.0001
2025-07-15 00:00:00+00:00,0.0001
2025-07-15 08:00:00+00:00,0.0001
2025-07-15 16:00:00+00:00,0.0001
2025-07-16 00:00:00.001000+00:00,0.0001
2025-07-16 08:00:00.001000+00:00,0.0001
2025-07-16 16:00:00+00:00,0.0001
2025-07-17 00:00:00.001000+00:00,0.0001
2025-07-17 08:00:00.001000+00:00,0.0001
2025-07-17 16:00:00+00:00,0.0001
2025-07-18 00:00:00.001000+00:00,0.0001
2025-07-18 08:00:00+00:00,0.0001
2025-07-18 16:00:00.001000+00:00,0.0001
2025-07-19 00:00:00+00:00,0.0001
2025-07-19 08:00:00+00:00,0.0001
2025-07-19 16:00:00.001000+00:00,0.0001
2025-07-20 00:00:00+00:00,0.0001
2025-07-20 08:00:00+00:00,0.0001
2025-07-20 16:00:00+00:00,0.0001
2025-07-21 00:00:00+00:00,0.0001
2025-07-21 08:00:00+00:00,0.0001
2025-07-21 16:00:00+00:00,0.0001
2025-07-22 00:00:00+00:00,0.0001
2025-07-22 08:00:00.001000+00:00,0.0001
2025-07-22 16:00:00+00:00,0.0001
2025-07-23 00:00:00+00:00,0.0001
2025-07-23 08:00:00.001000+00:00,0.0001
2025-07-23 16:00:00+00:00,0.0001
2025-07-24 00:00:00+00:00,0.0001
2025-07-24 08:00:00.001000+00:00,0.0001
2025-07-24 16:00:00+00:00,0.0001
2025-07-25 00:00:00+00:00,0.0001
2025-07-25 08:00:00+00:00,0.0001
2025-07-25 16:00:00.001000+00:00,0.0001
2025-07-26 00:00:00+00:00,0.0001
2025-07-26 08:00:00.003000+00:00,0.0001
2025-07-26 16:00:00.001000+00:00,0.0001
2025-07-27 00:00:00+00:00,0.0001
2025-07-27 08:00:00+00:00,0.0001
2025-07-27 16:00:00.001000+00:00,0.0001
2025-07-28 00:00:00.002000+00:00,0.0001
2025-07-28 08:00:00+00:00,0.0001
2025-07-28 16:00:00+00:00,0.0001
2025-07-29 00:00:00+00:00,0.0001
2025-07-29 08:00:00.002000+00:00,0.0001
2025-07-29 16:00:00+00:00,0.0001
2025-07-30 00:00:00.001000+00:00,0.0001
2025-07-30 08:00:00.001000+00:00,0.0001
2025-07-30 16:00:00+00:00,0.0001
2025-07-31 00:00:00.001000+00:00,0.0001
2025-07-31 08:00:00+00:00,0.0001
2025-07-31 16:00:00.001000+00:00,0.0001
2025-08-01 00:00:00.002000+00:00,8.871e-05
2025-08-01 08:00:00+00:00,9.323e-05
2025-08-01 16:00:00+00:00,0.0001
2025-08-02 00:00:00+00:00,0.0001
2025-08-02 08:00:00+00:00,3.117e-05
2025-08-02 16:00:00+00:00,9.125e-05
2025-08-03 00:00:00+00:00,0.0001
2025-08-03 08:00:00+00:00,0.0001
2025-08-03 16:00:00+00:00,0.0001
2025-08-04 00:00:00+00:00,0.0001
2025-08-04 08:00:00+00:00,0.0001
2025-08-04 16:00:00+00:00,0.0001
2025-08-05 00:00:00+00:00,0.0001
2025-08-05 08:00:00.001000+00:00,0.0001
2025-08-05 16:00:00+00:00,0.0001
2025-08-06 00:00:00.001000+00:00,0.0001
2025-08-06 08:00:00+00:00,0.0001
2025-08-06 16:00:00.001000+00:00,0.0001
2025-08-07 00:00:00+00:00,8.605e-05
2025-08-07 08:00:00+00:00,0.0001
2025-08-07 16:00:00.001000+00:00,0.0001
2025-08-08 00:00:00+00:00,9.752e-05
2025-08-08 08:00:00+00:00,6.352e-05
2025-08-08 16:00:00+00:00,0.0001
2025-08-09 00:00:00.001000+00:00,0.0001
2025-08-09 08:00:00+00:00,0.0001
2025-08-09 16:00:00+00:00,0.0001
2025-08-10 00:00:00+00:00,0.0001
2025-08-10 08:00:00+00:00,0.0001
2025-08-10 16:00:00+00:00,0.0001
2025-08-11 00:00:00+00:00,0.0001
2025-08-11 08:00:00+00:00,0.0001
2025-08-11 16:00:00+00:00,0.0001
2025-08-12 00:00:00+00:00,0.0001
2025-08-12 08:00:00+00:00,0.0001
2025-08-12 16:00:00.001000+00:00,0.0001
2025-08-13 00:00:00.001000+00:00,0.0001
2025-08-13 08:00:00+00:00,0.0001
2025-08-13 16:00:00+00:00,0.0001
2025-08-14 00:00:00+00:00,0.0001
2025-08-14 08:00:00+00:00,0.0001
2025-08-14 16:00:00.001000+00:00,0.0001
2025-08-15 00:00:00.001000+00:00,0.0001
2025-08-15 08:00:00.001000+00:00,0.0001
2025-08-15 16:00:00+00:00,0.0001
2025-08-16 00:00:00+00:00,0.0001
2025-08-16 08:00:00.001000+00:00,0.0001
2025-08-16 16:00:00.002000+00:00,0.0001
2025-08-17 00:00:00+00:00,0.0001
2025-08-17 08:00:00+00:00,0.0001
2025-08-17 16:00:00.002000+00:00,0.0001
2025-08-18 00:00:00+00:00,0.0001
2025-08-18 08:00:00+00:00,0.0001
2025-08-18 16:00:00+00:00,0.0001
2025-08-19 00:00:00+00:00,0.0001
2025-08-19 08:00:00.001000+00:00,0.0001
2025-08-19 16:00:00+00:00,0.0001
2025-08-20 00:00:00+00:00,0.0001
2025-08-20 08:00:00+00:00,0.0001
2025-08-20 16:00:00.001000+00:00,0.0001
2025-08-21 00:00:00+00:00,0.0001
2025-08-21 08:00:00+00:00,0.0001
2025-08-21 16:00:00+00:00,0.0001
2025-08-22 00:00:00+00:00,0.0001
2025-08-22 08:00:00+00:00,0.0001
2025-08-22 16:00:00+00:00,0.0001
2025-08-23 00:00:00+00:00,0.0001
2025-08-23 08:00:00+00:00,0.0001
2025-08-23 16:00:00+00:00,0.0001
2025-08-24 00:00:00+00:00,0.0001
2025-08-24 08:00:00.001000+00:00,0.00014301
2025-08-24 16:00:00+00:00,0.00010856
2025-08-25 00:00:00+00:00,0.0001
2025-08-25 08:00:00+00:00,0.0001
2025-08-25 16:00:00+00:00,0.0001
2025-08-26 00:00:00.002000+00:00,0.0001
2025-08-26 08:00:00.002000+00:00,0.0001
2025-08-26 16:00:00+00:00,0.0001
2025-08-27 00:00:00+00:00,0.0001
2025-08-27 08:00:00+00:00,0.0001
2025-08-27 16:00:00+00:00,0.0001
2025-08-28 00:00:00.001000+00:00,0.0001
2025-08-28 08:00:00+00:00,0.0001
2025-08-28 16:00:00+00:00,0.0001
2025-08-29 00:00:00+00:00,0.0001
2025-08-29 08:00:00.001000+00:00,0.0001
2025-08-29 16:00:00+00:00,0.0001
2025-08-30 00:00:00+00:00,0.0001
2025-08-30 08:00:00+00:00,0.0001
2025-08-30 16:00:00+00:00,0.0001
2025-08-31 00:00:00+00:00,6.832e-05
2025-08-31 08:00:00+00:00,0.0001
2025-08-31 16:00:00+00:00,0.0001
2025-09-01 00:00:00+00:00,0.0001
2025-09-01 08:00:00+00:00,0.0001
2025-09-01 16:00:00+00:00,0.0001
2025-09-02 00:00:00.003000+00:00,0.0001
2025-09-02 08:00:00+00:00,0.0001
2025-09-02 16:00:00.002000+00:00,0.0001
2025-09-03 00:00:00+00:00,0.0001
2025-09-03 08:00:00.001000+00:00,0.0001
2025-09-03 16:00:00+00:00,0.0001
2025-09-04 00:00:00+00:00,0.0001
2025-09-04 08:00:00+00:00,0.0001
2025-09-04 16:00:00+00:00,0.0001
2025-09-05 00:00:00+00:00,0.0001
2025-09-05 08:00:00.003000+00:00,0.0001
2025-09-05 16:00:00+00:00,0.0001
2025-09-06 00:00:00.002000+00:00,0.0001
2025-09-06 08:00:00+00:00,0.0001
2025-09-06 16:00:00+00:00,0.0001
2025-09-07 00:00:00+00:00,0.0001
2025-09-07 08:00:00.005000+00:00,0.0001
2025-09-07 16:00:00.001000+00:00,0.0001
2025-09-08 00:00:00+00:00,0.0001
2025-09-08 08:00:00+00:00,0.0001
2025-09-08 16:00:00.008000+00:00,0.0001
2025-09-09 00:00:00+00:00,0.0001
2025-09-09 08:00:00.008000+00:00,0.0001
2025-09-09 16:00:00+00:00,0.0001
2025-09-10 00:00:00.004000+00:00,0.0001
2025-09-10 08:00:00.001000+00:00,0.0001
2025-09-10 16:00:00+00:00,0.0001
2025-09-11 00:00:00+00:00,0.0001
2025-09-11 08:00:00+00:00,8.114e-05
2025-09-11 16:00:00.001000+00:00,7.157e-05
2025-09-12 00:00:00.001000+00:00,9.514e-05
2025-09-12 08:00:00+00:00,8.905e-05
2025-09-12 16:00:00+00:00,8.851e-05
2025-09-13 00:00:00.001000+00:00,1.009e-05
2025-09-13 08:00:00.001000+00:00,5.666e-05
2025-09-13 16:00:00.001000+00:00,3.419e-05
2025-09-14 00:00:00.001000+00:00,3.141e-05
2025-09-14 08:00:00.001000+00:00,6.661e-05
2025-09-14 16:00:00.002000+00:00,4.627e-05
2025-09-15 00:00:00.001000+00:00,5.644e-05
2025-09-15 08:00:00+00:00,0.0001
2025-09-15 16:00:00.001000+00:00,0.0001
2025-09-16 00:00:00+00:00,-1.123e-05
2025-09-16 08:00:00+00:00,2.441e-05
2025-09-16 16:00:00+00:00,0.0001
2025-09-17 00:00:00+00:00,3.665e-05
2025-09-17 08:00:00+00:00,0.0001
2025-09-17 16:00:00+00:00,0.0001
2025-09-18 00:00:00+00:00,6.931e-05
2025-09-18 08:00:00+00:00,0.0001
2025-09-18 16:00:00+00:00,0.0001
2025-09-19 00:00:00.001000+00:00,4.272e-05
2025-09-19 08:00:00+00:00,8.795e-05
2025-09-19 16:00:00.001000+00:00,0.0001
2025-09-20 00:00:00+00:00,0.0001
2025-09-20 08:00:00+00:00,0.0001
2025-09-20 16:00:00.002000+00:00,0.0001
2025-09-21 00:00:00.001000+00:00,1.1e-07
2025-09-21 08:00:00+00:00,5.562e-05
2025-09-21 16:00:00+00:00,4.35e-05
2025-09-22 00:00:00.001000+00:00,9.46e-05
2025-09-22 08:00:00.001000+00:00,6.593e-05
2025-09-22 16:00:00.001000+00:00,0.0001
2025-09-23 00:00:00.001000+00:00,0.0001
2025-09-23 08:00:00+00:00,0.0001
2025-09-23 16:00:00.008000+00:00,0.0001
2025-09-24 00:00:00+00:00,0.0001
2025-09-24 08:00:00+00:00,0.0001
2025-09-24 16:00:00+00:00,0.0001
2025-09-25 00:00:00+00:00,5.932e-05
2025-09-25 08:00:00.001000+00:00,0.0001
2025-09-25 16:00:00+00:00,0.0001
2025-09-26 00:00:00.001000+00:00,9.641e-05
2025-09-26 08:00:00+00:00,0.0001
2025-09-26 16:00:00+00:00,0.0001
2025-09-27 00:00:00.001000+00:00,0.0001
2025-09-27 08:00:00.002000+00:00,0.0001
2025-09-27 16:00:00+00:00,0.0001
2025-09-28 00:00:00+00:00,0.0001
2025-09-28 08:00:00+00:00,0.0001
2025-09-28 16:00:00+00:00,0.0001
2025-09-29 00:00:00+00:00,0.0001
2025-09-29 08:00:00+00:00,4.3e-05
2025-09-29 16:00:00+00:00,-1.225e-05
2025-09-30 00:00:00+00:00,4.267e-05
2025-09-30 08:00:00.004000+00:00,0.0001
2025-09-30 16:00:00+00:00,0.0001
2025-10-01 00:00:00+00:00,4.858e-05
2025-10-01 08:00:00+00:00,-1.122e-05
2025-10-01 16:00:00.002000+00:00,0.0001
2025-10-02 00:00:00+00:00,2.341e-05
2025-10-02 08:00:00+00:00,0.0001
2025-10-02 16:00:00+00:00,7.997e-05
2025-10-03 00:00:00+00:00,0.0001
2025-10-03 08:00:00+00:00,0.0001
2025-10-03 16:00:00+00:00,0.0001
2025-10-04 00:00:00.003000+00:00,0.0001
2025-10-04 08:00:00.001000+00:00,0.0001
2025-10-04 16:00:00+00:00,0.0001
2025-10-05 00:00:00+00:00,4.628e-05
2025-10-05 08:00:00.001000+00:00,0.0001
2025-10-05 16:00:00.001000+00:00,0.0001
2025-10-06 00:00:00+00:00,0.0001
2025-10-06 08:00:00.001000+00:00,0.0001
2025-10-06 16:00:00+00:00,9.037e-05
2025-10-07 00:00:00.001000+00:00,0.0001
2025-10-07 08:00:00+00:00,0.0001
2025-10-07 16:00:00+00:00,0.0001
2025-10-08 00:00:00+00:00,0.0001
2025-10-08 08:00:00+00:00,0.0001
2025-10-08 16:00:00.001000+00:00,0.0001
2025-10-09 00:00:00+00:00,0.0001
2025-10-09 08:00:00.002000+00:00,0.0001
2025-10-09 16:00:00+00:00,0.0001
2025-10-10 00:00:00.001000+00:00,0.00011264
2025-10-10 08:00:00+00:00,0.0001
2025-10-10 16:00:00+00:00,0.0001
2025-10-11 00:00:00+00:00,0.00070279
2025-10-11 08:00:00+00:00,0.0001
2025-10-11 16:00:00+00:00,0.0001
2025-10-12 00:00:00+00:00,7.732e-05
2025-10-12 08:00:00+00:00,0.0001
2025-10-12 16:00:00+00:00,9.887e-05
2025-10-13 00:00:00+00:00,0.0001
2025-10-13 08:00:00+00:00,0.0001
2025-10-13 16:00:00+00:00,0.0001
2025-10-14 00:00:00.001000+00:00,0.0001
2025-10-14 08:00:00+00:00,7.959e-05
2025-10-14 16:00:00+00:00,6.482e-05
2025-10-15 00:00:00.001000+00:00,2.552e-05
2025-10-15 08:00:00+00:00,6.788e-05
2025-10-15 16:00:00+00:00,7.408e-05
2025-10-16 00:00:00+00:00,-2.286e-05
2025-10-16 08:00:00+00:00,1.275e-05
2025-10-16 16:00:00+00:00,1.642e-05
2025-10-17 00:00:00+00:00,0.0001
2025-10-17 08:00:00+00:00,3.938e-05
2025-10-17 16:00:00+00:00,-3.51e-06
2025-10-18 00:00:00+00:00,4.189e-05
2025-10-18 08:00:00+00:00,-3.811e-05
2025-10-18 16:00:00+00:00,-6.5e-06
2025-10-19 00:00:00+00:00,-2.4e-06
2025-10-19 08:00:00.006000+00:00,1.927e-05
2025-10-19 16:00:00+00:00,7.654e-05
2025-10-20 00:00:00+00:00,-7.349e-05
2025-10-20 08:00:00.016000+00:00,7.36e-05
2025-10-20 16:00:00.001000+00:00,0.0001
2025-10-21 00:00:00.008000+00:00,1.77e-05
2025-10-21 08:00:00+00:00,1.452e-05
2025-10-21 16:00:00+00:00,8.24e-06
2025-10-22 00:00:00+00:00,-0.00015158
2025-10-22 08:00:00+00:00,5.592e-05
2025-10-22 16:00:00+00:00,0.0001
2025-10-23 00:00:00+00:00,0.0001
2025-10-23 08:00:00+00:00,0.0001
2025-10-23 16:00:00+00:00,7.705e-05
2025-10-24 00:00:00+00:00,5.294e-05
2025-10-24 08:00:00.004000+00:00,2.341e-05
2025-10-24 16:00:00.001000+00:00,0.0001
2025-10-25 00:00:00.005000+00:00,0.0001
2025-10-25 08:00:00+00:00,7.359e-05
2025-10-25 16:00:00+00:00,4.598e-05
2025-10-26 00:00:00.004000+00:00,2.567e-05
2025-10-26 08:00:00+00:00,2.211e-05
2025-10-26 16:00:00.001000+00:00,7.756e-05
2025-10-27 00:00:00.011000+00:00,0.0001
2025-10-27 08:00:00+00:00,0.0001
2025-10-27 16:00:00+00:00,7.425e-05
2025-10-28 00:00:00+00:00,6.413e-05
2025-10-28 08:00:00+00:00,9.077e-05
2025-10-28 16:00:00+00:00,3.057e-05
2025-10-29 00:00:00.001000+00:00,4.884e-05
2025-10-29 08:00:00+00:00,7.72e-05
2025-10-29 16:00:00.001000+00:00,0.0001
2025-10-30 00:00:00+00:00,0.0001
2025-10-30 08:00:00+00:00,0.0001
2025-10-30 16:00:00.006000+00:00,0.0001
2025-10-31 00:00:00+00:00,0.0001
2025-10-31 08:00:00.002000+00:00,0.0001
2025-10-31 16:00:00+00:00,0.0001
2025-11-01 00:00:00+00:00,0.0001
2025-11-01 08:00:00+00:00,0.0001
2025-11-01 16:00:00.001000+00:00,0.0001
2025-11-02 00:00:00.001000+00:00,0.0001
2025-11-02 08:00:00+00:00,0.0001
2025-11-02 16:00:00+00:00,0.0001
2025-11-03 00:00:00.001000+00:00,0.0001
2025-11-03 08:00:00.002000+00:00,0.0001
2025-11-03 16:00:00+00:00,0.0001
2025-11-04 00:00:00.001000+00:00,0.0001
2025-11-04 08:00:00.002000+00:00,0.0001
2025-11-04 16:00:00.001000+00:00,0.0001
2025-11-05 00:00:00+00:00,0.0001
2025-11-05 08:00:00.002000+00:00,0.0001
2025-11-05 16:00:00+00:00,0.0001
2025-11-06 00:00:00+00:00,3.645e-05
2025-11-06 08:00:00+00:00,9.922e-05
2025-11-06 16:00:00.001000+00:00,9.625e-05
2025-11-07 00:00:00+00:00,3.46e-05
2025-11-07 08:00:00+00:00,6.427e-05
2025-11-07 16:00:00+00:00,0.0001
2025-11-08 00:00:00.002000+00:00,9.644e-05
2025-11-08 08:00:00.007000+00:00,4.587e-05
2025-11-08 16:00:00+00:00,0.0001
2025-11-09 00:00:00.011000+00:00,4.54e-06
2025-11-09 08:00:00+00:00,3.884e-05
2025-11-09 16:00:00+00:00,5.62e-05
2025-11-10 00:00:00+00:00,0.0001
2025-11-10 08:00:00.001000+00:00,6.841e-05
2025-11-10 16:00:00+00:00,6.433e-05
2025-11-11 00:00:00+00:00,3.888e-05
2025-11-11 08:00:00.004000+00:00,-5.36e-05
2025-11-11 16:00:00+00:00,0.0001
2025-11-12 00:00:00+00:00,5.956e-05
2025-11-12 08:00:00+00:00,1.04e-05
2025-11-12 16:00:00+00:00,3.395e-05
2025-11-13 00:00:00.003000+00:00,4.315e-05
2025-11-13 08:00:00+00:00,8.231e-05
2025-11-13 16:00:00.001000+00:00,6.105e-05
2025-11-14 00:00:00+00:00,9.522e-05
2025-11-14 08:00:00+00:00,0.0001
2025-11-14 16:00:00+00:00,0.0001
2025-11-15 00:00:00+00:00,0.0001
2025-11-15 08:00:00+00:00,0.0001
2025-11-15 16:00:00+00:00,8.395e-05
2025-11-16 00:00:00+00:00,0.0001
2025-11-16 08:00:00+00:00,0.0001
2025-11-16 16:00:00+00:00,9.117e-05
2025-11-17 00:00:00.003000+00:00,0.0001
2025-11-17 08:00:00+00:00,0.0001
2025-11-17 16:00:00+00:00,6.699e-05
2025-11-18 00:00:00+00:00,0.0001
2025-11-18 08:00:00+00:00,0.0001
2025-11-18 16:00:00+00:00,2.141e-05
2025-11-19 00:00:00+00:00,8.953e-05
2025-11-19 08:00:00.002000+00:00,6.025e-05
2025-11-19 16:00:00+00:00,4.463e-05
2025-11-20 00:00:00+00:00,6.447e-05
2025-11-20 08:00:00+00:00,4.751e-05
2025-11-20 16:00:00+00:00,0.0001
2025-11-21 00:00:00.002000+00:00,5.29e-05
2025-11-21 08:00:00.001000+00:00,3.219e-05
2025-11-21 16:00:00+00:00,4.361e-05
2025-11-22 00:00:00.002000+00:00,2.71e-05
2025-11-22 08:00:00+00:00,3.725e-05
2025-11-22 16:00:00.005000+00:00,5.479e-05
2025-11-23 00:00:00.003000+00:00,2.544e-05
2025-11-23 08:00:00+00:00,1.061e-05
2025-11-23 16:00:00+00:00,-3.257e-05
2025-11-24 00:00:00.004000+00:00,-2.84e-05
2025-11-24 08:00:00+00:00,3.155e-05
2025-11-24 16:00:00.001000+00:00,5.422e-05
2025-11-25 00:00:00+00:00,-7.42e-05
2025-11-25 08:00:00+00:00,3.022e-05
2025-11-25 16:00:00+00:00,5.59e-06
2025-11-26 00:00:00.002000+00:00,4.141e-05
2025-11-26 08:00:00+00:00,1.95e-05
2025-11-26 16:00:00+00:00,3.118e-05
2025-11-27 00:00:00.010000+00:00,-4.9e-06
2025-11-27 08:00:00+00:00,0.0001
2025-11-27 16:00:00+00:00,5.319e-05
2025-11-28 00:00:00+00:00,-1.855e-05
2025-11-28 08:00:00.001000+00:00,6.878e-05
2025-11-28 16:00:00+00:00,1.193e-05
2025-11-29 00:00:00.004000+00:00,1.641e-05
2025-11-29 08:00:00.001000+00:00,2.15e-06
2025-11-29 16:00:00.004000+00:00,5.086e-05
2025-11-30 00:00:00+00:00,5.607e-05
2025-11-30 08:00:00+00:00,7.289e-05
2025-11-30 16:00:00.007000+00:00,4.325e-05
2025-12-01 00:00:00.011000+00:00,6.774e-05
2025-12-01 08:00:00+00:00,0.00024165
2025-12-01 16:00:00+00:00,0.0001
2025-12-02 00:00:00+00:00,0.00027438
2025-12-02 08:00:00.002000+00:00,0.0001
2025-12-02 16:00:00+00:00,0.0001
2025-12-03 00:00:00+00:00,-9.677e-05
2025-12-03 08:00:00+00:00,9.116e-05
2025-12-03 16:00:00+00:00,-3.59e-06
2025-12-04 00:00:00+00:00,-2.144e-05
2025-12-04 08:00:00+00:00,7.618e-05
2025-12-04 16:00:00+00:00,4.071e-05
2025-12-05 00:00:00+00:00,2.655e-05
2025-12-05 08:00:00+00:00,4.269e-05
2025-12-05 16:00:00.004000+00:00,1.005e-05
2025-12-06 00:00:00+00:00,5.802e-05
2025-12-06 08:00:00.006000+00:00,-1.036e-05
2025-12-06 16:00:00+00:00,-2.561e-05
2025-12-07 00:00:00+00:00,6.087e-05
2025-12-07 08:00:00+00:00,4.493e-05
2025-12-07 16:00:00+00:00,8.359e-05
2025-12-08 00:00:00.003000+00:00,1.754e-05
2025-12-08 08:00:00+00:00,6.84e-05
2025-12-08 16:00:00+00:00,6.153e-05
2025-12-09 00:00:00+00:00,2.593e-05
2025-12-09 08:00:00.002000+00:00,4.075e-05
2025-12-09 16:00:00+00:00,5.53e-05
2025-12-10 00:00:00.001000+00:00,-1.716e-05
2025-12-10 08:00:00+00:00,9.234e-05
2025-12-10 16:00:00+00:00,7.52e-05
2025-12-11 00:00:00.005000+00:00,1.877e-05
2025-12-11 08:00:00+00:00,3.01e-05
2025-12-11 16:00:00+00:00,6.647e-05
2025-12-12 00:00:00+00:00,6.668e-05
2025-12-12 08:00:00.001000+00:00,4.368e-05
2025-12-12 16:00:00+00:00,3.546e-05
2025-12-13 00:00:00.004000+00:00,1.116e-05
2025-12-13 08:00:00.001000+00:00,3.999e-05
2025-12-13 16:00:00+00:00,7.756e-05
2025-12-14 00:00:00+00:00,0.0001
2025-12-14 08:00:00+00:00,4.119e-05
2025-12-14 16:00:00+00:00,3.272e-05
2025-12-15 00:00:00.001000+00:00,1.267e-05
2025-12-15 08:00:00+00:00,-5.56e-06
2025-12-15 16:00:00+00:00,4.967e-05
2025-12-16 00:00:00.003000+00:00,7.164e-05
2025-12-16 08:00:00.005000+00:00,2.18e-06
2025-12-16 16:00:00+00:00,3.349e-05
2025-12-17 00:00:00+00:00,6.407e-05
2025-12-17 08:00:00.002000+00:00,9.644e-05
2025-12-17 16:00:00.003000+00:00,6.223e-05
2025-12-18 00:00:00+00:00,6.281e-05
2025-12-18 08:00:00+00:00,5.73e-06
2025-12-18 16:00:00+00:00,8.353e-05
2025-12-19 00:00:00+00:00,7.221e-05
2025-12-19 08:00:00+00:00,8.882e-05
2025-12-19 16:00:00.003000+00:00,0.0001
2025-12-20 00:00:00+00:00,0.0001
2025-12-20 08:00:00.001000+00:00,1.694e-05
2025-12-20 16:00:00+00:00,7.934e-05
2025-12-21 00:00:00+00:00,0.0001
2025-12-21 08:00:00.006000+00:00,0.0001
2025-12-21 16:00:00.001000+00:00,6.369e-05
2025-12-22 00:00:00+00:00,8.68e-05
2025-12-22 08:00:00+00:00,2.765e-05
2025-12-22 16:00:00+00:00,6.318e-05
2025-12-23 00:00:00+00:00,6.411e-05
2025-12-23 08:00:00+00:00,8.685e-05
2025-12-23 16:00:00+00:00,2.937e-05
2025-12-24 00:00:00+00:00,0.0001
2025-12-24 08:00:00+00:00,0.0001
2025-12-24 16:00:00+00:00,6.964e-05
2025-12-25 00:00:00.002000+00:00,4.865e-05
2025-12-25 08:00:00.001000+00:00,5.418e-05
2025-12-25 16:00:00+00:00,8.975e-05
2025-12-26 00:00:00+00:00,5.152e-05
2025-12-26 08:00:00.003000+00:00,7.458e-05
2025-12-26 16:00:00.001000+00:00,0.0001
2025-12-27 00:00:00.003000+00:00,3.46e-05
2025-12-27 08:00:00+00:00,7.019e-05
2025-12-27 16:00:00.002000+00:00,3.491e-05
2025-12-28 00:00:00+00:00,1.225e-05
2025-12-28 08:00:00.008000+00:00,5.488e-05
2025-12-28 16:00:00.002000+00:00,9.699e-05
2025-12-29 00:00:00+00:00,0.0001
2025-12-29 08:00:00+00:00,0.0001
2025-12-29 16:00:00+00:00,7.584e-05
2025-12-30 00:00:00+00:00,0.0001
2025-12-30 08:00:00.001000+00:00,7.403e-05
2025-12-30 16:00:00+00:00,9.39e-05
2025-12-31 00:00:00+00:00,1.916e-05
