time,ret_gross,cost,ret_funding,ret_net,equity,cost_bps,flavor
2023-11-30 00:00:00+00:00,-0.013532660061985204,0.0,0.0,-0.013532660061985204,1.0425025854348455,0,A
2023-12-01 00:00:00+00:00,0.04950687037006492,0.0,0.0,0.04950687037006492,1.094113625792426,0,A
2023-12-02 00:00:00+00:00,0.08329366613570462,0.0,0.0,0.08329366613570462,1.1852463608537056,0,A
2023-12-03 00:00:00+00:00,0.015879998446920708,0.0,0.0,0.015879998446920708,1.2040680712232807,0,A
2023-12-04 00:00:00+00:00,-0.0017366022613909404,0.0,0.0,-0.0017366022613909404,1.2019770838879258,0,A
2023-12-05 00:00:00+00:00,-0.02425729780453208,0.0,0.0,-0.02425729780453208,1.1728203678098332,0,A
2023-12-06 00:00:00+00:00,-0.011586396647347435,0.0,0.0,-0.011586396647347435,1.1592316058323007,0,A
2023-12-07 00:00:00+00:00,0.09372950516985248,0.0,0.0,0.09372950516985248,1.2678858106242157,0,A
2023-12-08 00:00:00+00:00,-0.03400589811288309,0.0,0.0,-0.03400589811288309,1.2247702149293584,0,A
2023-12-09 00:00:00+00:00,0.02037586421851426,0.0,0.0,0.02037586421851426,1.2497259665276397,0,A
2023-12-10 00:00:00+00:00,0.022717317173109357,0.0,0.0,0.022717317173109357,1.2781163876887187,0,A
2023-12-11 00:00:00+00:00,-0.03758987630818836,0.0,0.0,-0.03758987630818836,1.2300721507680312,0,A
2023-12-12 00:00:00+00:00,0.034438965658648825,0.0,0.0,0.034438965658648825,1.2724345633259917,0,A
2023-12-13 00:00:00+00:00,-0.050019266017812404,0.0,0.0,-0.050019266017812404,1.20878832041273,0,A
2023-12-14 00:00:00+00:00,0.054343245754200346,0.0,0.0,0.054343245754200346,1.274477801173726,0,A
2023-12-15 00:00:00+00:00,-0.007226249712720529,0.0,0.0,-0.007226249712720529,1.2652681063291258,0,A
2023-12-16 00:00:00+00:00,-0.03219702775269044,0.0,0.0,-0.03219702775269044,1.2245302339950528,0,A
2023-12-17 00:00:00+00:00,-0.01876296603649944,0.0,0.0,-0.01876296603649944,1.201554414803937,0,A
2023-12-18 00:00:00+00:00,-0.03154144967932352,0.0,0.0,-0.03154144967932352,1.1636556466924297,0,A
2023-12-19 00:00:00+00:00,-0.031124673476950658,0.0,0.0,-0.031124673476950658,1.127437244649518,0,A
2023-12-20 00:00:00+00:00,-0.047631407082132426,0.0,0.0,-0.047631407082132426,1.073735822290059,0,A
2023-12-21 00:00:00+00:00,0.07371900446379574,0.0,0.0,0.07371900446379574,1.1528905581663973,0,A
2023-12-22 00:00:00+00:00,0.22761565474206072,0.0,0.0,0.22761565474206072,1.4153064974093816,0,A
2023-12-23 00:00:00+00:00,-0.05168463485889611,0.0,0.0,-0.05168463485889611,1.3421568978773546,0,A
2023-12-24 00:00:00+00:00,0.007376043443569236,0.0,0.0,0.007376043443569236,1.352056705464184,0,A
2023-12-25 00:00:00+00:00,0.009418723717614763,0.0,0.0,0.009418723717614763,1.3647913540235,0,A
2023-12-26 00:00:00+00:00,0.010234657996805452,0.0,0.0,0.010234657996805452,1.3787595267689277,0,A
2023-12-27 00:00:00+00:00,-0.030400949364994448,0.0,0.0,-0.030400949364994448,1.3368439282091218,0,A
2023-12-28 00:00:00+00:00,0.06301079406726384,0.0,0.0,0.06301079406726384,1.4210795256695787,0,A
2023-12-29 00:00:00+00:00,-0.07932833411861569,0.0,0.0,-0.07932833411861569,1.3083476542481385,0,A
2023-12-30 00:00:00+00:00,0.03902863814984473,0.0,0.0,0.03902863814984473,1.3594106814199873,0,A
2023-12-31 00:00:00+00:00,-0.03482888944585431,0.0,0.0,-0.03482888944585431,1.3120639170852972,0,A
2024-01-01 00:00:00+00:00,0.007751209173292965,0.0,0.0,0.007751209173292965,1.3222339989553555,0,A
2024-01-02 00:00:00+00:00,-0.009255575916873687,0.0,0.0,-0.009255575916873687,1.309995961798153,0,A
2024-01-03 00:00:00+00:00,-0.06574483975275039,0.0,0.0,-0.06574483975275039,1.2238704872129833,0,A
2024-01-04 00:00:00+00:00,0.03792071750854838,0.0,0.0,0.03792071750854838,1.2702805342256362,0,A
2024-01-05 00:00:00+00:00,0.001334199969089754,0.0,0.0,0.001334199969089754,1.2719753424751352,0,A
2024-01-06 00:00:00+00:00,0.04215474820726435,0.0,0.0,0.04215474820726435,1.3255951427630235,0,A
2024-01-07 00:00:00+00:00,-0.027823489449276668,0.0,0.0,-0.027823489449276668,1.288712460294344,0,A
2024-01-08 00:00:00+00:00,-0.004831204887508107,0.0,0.0,-0.004831204887508107,1.2824864263575775,0,A
2024-01-09 00:00:00+00:00,-0.011942276285943541,0.0,0.0,-0.011942276285943541,1.2671706191210428,0,A
2024-01-10 00:00:00+00:00,0.0323839540408269,0.0,0.0,0.0323839540408269,1.3082066142125448,0,A
2024-01-11 00:00:00+00:00,0.041053208418801446,0.0,0.0,0.041053208418801446,1.361912693000667,0,A
2024-01-12 00:00:00+00:00,-0.03326549022137434,0.0,0.0,-0.03326549022137434,1.3166079996292877,0,A
2024-01-13 00:00:00+00:00,-0.04112236090643965,0.0,0.0,-0.04112236090643965,1.2624659702962266,0,A
2024-01-14 00:00:00+00:00,-0.000500799561303153,0.0,0.0,-0.000500799561303153,1.261833727892142,0,A
2024-01-15 00:00:00+00:00,0.00512234225039454,0.0,0.0,0.00512234225039454,1.268297272109497,0,A
2024-01-16 00:00:00+00:00,0.009253048425653073,0.0,0.0,0.009253048425653073,1.2800328881864498,0,A
2024-01-17 00:00:00+00:00,0.01815485121845143,0.0,0.0,0.01815485121845143,1.3032716948261995,0,A
2024-01-18 00:00:00+00:00,0.006106613764692639,0.0,0.0,0.006106613764692639,1.3112302716969595,0,A
2024-01-19 00:00:00+00:00,-0.04410644026948492,0.0,0.0,-0.04410644026948492,1.253396572038817,0,A
2024-01-20 00:00:00+00:00,0.008735390273634567,0.0,0.0,0.008735390273634567,1.2643454802632117,0,A
2024-01-21 00:00:00+00:00,0.021059957629115056,0.0,0.0,0.021059957629115056,1.290972542506118,0,A
2024-01-22 00:00:00+00:00,-0.004841421937451965,0.0,0.0,-0.004841421937451965,1.2847223997181807,0,A
2024-01-23 00:00:00+00:00,-0.01277605875860055,0.0,0.0,-0.01277605875860055,1.2683087108508908,0,A
2024-01-24 00:00:00+00:00,0.010637147504941193,0.0,0.0,0.010637147504941193,1.2817998976900136,0,A
2024-01-25 00:00:00+00:00,0.01319692099111484,0.0,0.0,0.01319692099111484,1.2987157096662478,0,A
2024-01-26 00:00:00+00:00,0.016818276077912087,0.0,0.0,0.016818276077912087,1.3205578690181363,0,A
2024-01-27 00:00:00+00:00,0.002104534681168741,0.0,0.0,0.002104534681168741,1.3233370288519752,0,A
2024-01-28 00:00:00+00:00,0.011936074567360788,0.0,0.0,0.011936074567360788,1.339132478306102,0,A
2024-01-29 00:00:00+00:00,-0.009188248728549876,0.0,0.0,-0.009188248728549876,1.3268281960149462,0,A
2024-01-30 00:00:00+00:00,0.03385375294792699,0.0,0.0,0.03385375294792699,1.3717463099671798,0,A
2024-01-31 00:00:00+00:00,0.03502013682136392,0.0,0.0,0.03502013682136392,1.4197850534264314,0,A
2024-02-01 00:00:00+00:00,0.034295566067069704,0.0,0.0,0.034295566067069704,1.4684773855272555,0,A
2024-02-02 00:00:00+00:00,-0.03299559365639078,0.0,0.0,-0.03299559365639078,1.420024102420799,0,A
2024-02-03 00:00:00+00:00,0.023692614542207467,0.0,0.0,0.023692614542207467,1.4536681861200988,0,A
2024-02-04 00:00:00+00:00,0.03212877163581366,0.0,0.0,0.03212877163581366,1.5003727593061988,0,A
2024-02-05 00:00:00+00:00,-0.015709257145903616,0.0,0.0,-0.015709257145903616,1.4768030178155487,0,A
2024-02-06 00:00:00+00:00,0.027293416862824462,0.0,0.0,0.027293416862824462,1.5171100182050656,0,A
2024-02-07 00:00:00+00:00,-0.0003625671432377943,0.0,0.0,-0.0003625671432377943,1.5165599639597875,0,A
2024-02-08 00:00:00+00:00,-0.0023594686824952218,0.0,0.0,-0.0023594686824952218,1.5129816882196983,0,A
2024-02-09 00:00:00+00:00,0.009792015770641403,0.0,0.0,0.009792015770641403,1.5277968287714374,0,A
2024-02-10 00:00:00+00:00,-0.03434878041904765,0.0,0.0,-0.03434878041904765,1.47531887097505,0,A
2024-02-11 00:00:00+00:00,-0.023743499864196257,0.0,0.0,-0.023743499864196257,1.4402896375624077,0,A
2024-02-12 00:00:00+00:00,0.0011717762675439829,0.0,0.0,0.0011717762675439829,1.4419773347780929,0,A
2024-02-13 00:00:00+00:00,0.01879472190464519,0.0,0.0,0.01879472190464519,1.4690788977780485,0,A
2024-02-14 00:00:00+00:00,-0.0017544617080943823,0.0,0.0,-0.0017544617080943823,1.4665014551057274,0,A
2024-02-15 00:00:00+00:00,0.026308010538058833,0.0,0.0,0.026308010538058833,1.5050821908407275,0,A
2024-02-16 00:00:00+00:00,0.013475104255230465,0.0,0.0,0.013475104255230465,1.5253633302749972,0,A
2024-02-17 00:00:00+00:00,-0.03750692707288805,0.0,0.0,-0.03750692707288805,1.468151639086715,0,A
2024-02-18 00:00:00+00:00,0.002922545325094651,0.0,0.0,0.002922545325094651,1.472442378796058,0,A
2024-02-19 00:00:00+00:00,0.0032668981099397048,0.0,0.0,0.0032668981099397048,1.4772526980203422,0,A
2024-02-20 00:00:00+00:00,-0.022218568233506986,0.0,0.0,-0.022218568233506986,1.444430258151245,0,A
2024-02-21 00:00:00+00:00,-0.018318199666741523,0.0,0.0,-0.018318199666741523,1.4179708962777473,0,A
2024-02-22 00:00:00+00:00,-0.020564461678889333,0.0,0.0,-0.020564461678889333,1.388811088119463,0,A
2024-02-23 00:00:00+00:00,-0.18502878914263216,0.0,0.0,-0.18502878914263216,1.1318410541368575,0,A
2024-02-24 00:00:00+00:00,0.015036540955789175,0.0,0.0,0.015036540955789175,1.1488600285028299,0,A
2024-02-25 00:00:00+00:00,-0.017821443504499844,0.0,0.0,-0.017821443504499844,1.1283856844102886,0,A
2024-02-26 00:00:00+00:00,0.011719339491697085,0.0,0.0,0.011719339491697085,1.1416096193234637,0,A
2024-02-27 00:00:00+00:00,-0.04276468587437594,0.0,0.0,-0.04276468587437594,1.0927890425619298,0,A
2024-02-28 00:00:00+00:00,-0.019847184292422007,0.0,0.0,-0.019847184292422007,1.0711002570414636,0,A
2024-02-29 00:00:00+00:00,-0.0040149750841906124,0.0,0.0,-0.0040149750841906124,1.066799816196772,0,A
2024-03-01 00:00:00+00:00,-0.01518328898906433,0.0,0.0,-0.01518328898906433,1.0506022862939757,0,A
2024-03-02 00:00:00+00:00,-0.023554333209721556,0.0,0.0,-0.023554333209721556,1.025856049971712,0,A
2024-03-03 00:00:00+00:00,-0.0015743060857924904,0.0,0.0,-0.0015743060857924904,1.0242410385490945,0,A
2024-03-04 00:00:00+00:00,-0.07383722347557982,0.0,0.0,-0.07383722347557982,0.948613924092885,0,A
2024-03-05 00:00:00+00:00,0.0007570347934150803,0.0,0.0,0.0007570347934150803,0.9493320578389415,0,A
2024-03-06 00:00:00+00:00,0.011645278014528264,0.0,0.0,0.011645278014528264,0.9603872935805801,0,A
2024-03-07 00:00:00+00:00,0.03905171228579314,0.0,0.0,0.03905171228579314,0.9978920618524204,0,A
2024-03-08 00:00:00+00:00,-0.03515368131260832,0.0,0.0,-0.03515368131260832,0.9628124823256788,0,A
2024-03-09 00:00:00+00:00,-0.015569266038581366,0.0,0.0,-0.015569266038581366,0.9478221986430835,0,A
2024-03-10 00:00:00+00:00,-0.015094455008966185,0.0,0.0,-0.015094455008966185,0.9335153391091661,0,A
2024-03-11 00:00:00+00:00,-0.014455629191508446,0.0,0.0,-0.014455629191508446,0.9200207875224187,0,A
2024-03-12 00:00:00+00:00,0.009360589949435335,0.0,0.0,0.009360589949435335,0.9286327248593726,0,A
2024-03-13 00:00:00+00:00,-0.039790034866294954,0.0,0.0,-0.039790034866294954,0.8916823963592357,0,A
2024-03-14 00:00:00+00:00,-0.0659989005076689,0.0,0.0,-0.0659989005076689,0.8328323385974827,0,A
2024-03-15 00:00:00+00:00,-0.04445501045091552,0.0,0.0,-0.04445501045091552,0.7958087682812712,0,A
2024-03-16 00:00:00+00:00,-0.025119748343945997,0.0,0.0,-0.025119748343945997,0.7758182522921401,0,A
2024-03-17 00:00:00+00:00,-0.05975181225225212,0.0,0.0,-0.05975181225225212,0.7294617057393098,0,A
2024-03-18 00:00:00+00:00,-0.08974752152096935,0.0,0.0,-0.08974752152096935,0.6639943256047481,0,A
2024-03-19 00:00:00+00:00,0.12536553575203582,0.0,0.0,0.12536553575203582,0.747236329970499,0,A
2024-03-20 00:00:00+00:00,-0.029709832135866643,0.0,0.0,-0.029709832135866643,0.7250360640412544,0,A
2024-03-21 00:00:00+00:00,0.02247678299172984,0.0,0.0,0.02247678299172984,0.7413325423138877,0,A
2024-03-22 00:00:00+00:00,-0.020305732205015192,0.0,0.0,-0.020305732205015192,0.7262792422347988,0,A
2024-03-23 00:00:00+00:00,-0.009333887979979767,0.0,0.0,-0.009333887979979767,0.7195002331455945,0,A
2024-03-24 00:00:00+00:00,-0.0035615796036777923,0.0,0.0,-0.0035615796036777923,0.7169376757903818,0,A
2024-03-25 00:00:00+00:00,0.0189280784169632,0.0,0.0,0.0189280784169632,0.7305079283378175,0,A
2024-03-26 00:00:00+00:00,-0.02937259646032542,0.0,0.0,-0.02937259646032542,0.7090510137476825,0,A
2024-03-27 00:00:00+00:00,-0.005208758287476725,0.0,0.0,-0.005208758287476725,0.7053577384035805,0,A
2024-03-28 00:00:00+00:00,-0.06037775215207956,0.0,0.0,-0.06037775215207956,0.6627698236956978,0,A
2024-03-29 00:00:00+00:00,0.019550160156165692,0.0,0.0,0.019550160156165692,0.6757270798956223,0,A
2024-03-30 00:00:00+00:00,0.006097883131017962,0.0,0.0,0.006097883131017962,0.6798475846572898,0,A
2024-03-31 00:00:00+00:00,-0.045392164275052695,0.0,0.0,-0.045392164275052695,0.6489878314125284,0,A
2024-04-01 00:00:00+00:00,0.011627603288334044,0.0,0.0,0.011627603288334044,0.6565340044551494,0,A
2024-04-02 00:00:00+00:00,0.02712953817438639,0.0,0.0,0.02712953817438639,0.6743454687917981,0,A
2024-04-03 00:00:00+00:00,-0.0024821648311481584,0.0,0.0,-0.0024821648311481584,0.672671632185119,0,A
2024-04-04 00:00:00+00:00,-0.010672986403829111,0.0,0.0,-0.010672986403829111,0.6654922170005657,0,A
2024-04-05 00:00:00+00:00,0.01680131464726442,0.0,0.0,0.01680131464726442,0.6766733611336977,0,A
2024-04-06 00:00:00+00:00,-0.006303529577887341,0.0,0.0,-0.006303529577887341,0.6724079305872229,0,A
2024-04-07 00:00:00+00:00,0.003294136826739476,0.0,0.0,0.003294136826739476,0.6746229343139619,0,A
2024-04-08 00:00:00+00:00,-0.015068416438937119,0.0,0.0,-0.015068416438937119,0.6644574350004614,0,A
2024-04-09 00:00:00+00:00,0.011913658997445783,0.0,0.0,0.011913658997445783,0.6723735542993744,0,A
2024-04-10 00:00:00+00:00,-0.0572034664837248,0.0,0.0,-0.0572034664837248,0.6339114562214673,0,A
2024-04-11 00:00:00+00:00,0.02197623765613158,0.0,0.0,0.02197623765613158,0.6478424450363347,0,A
2024-04-12 00:00:00+00:00,0.011800030305563272,0.0,0.0,0.011800030305563272,0.6554870055209936,0,A
2024-04-13 00:00:00+00:00,0.026281865727551312,0.0,0.0,0.026281865727551312,0.6727144269862511,0,A
2024-04-14 00:00:00+00:00,-0.0015373170481801993,0.0,0.0,-0.0015373170481801993,0.6716802516290884,0,A
2024-04-15 00:00:00+00:00,0.009418528090674338,0.0,0.0,0.009418528090674338,0.6780064909470083,0,A
2024-04-16 00:00:00+00:00,-0.05228810007999384,0.0,0.0,-0.05228810007999384,0.6425548196934856,0,A
2024-04-17 00:00:00+00:00,0.028083278778824473,0.0,0.0,0.028083278778824473,0.6605998658256151,0,A
2024-04-18 00:00:00+00:00,0.006083014436763621,0.0,0.0,0.006083014436763621,0.6646183043463565,0,A
2024-04-19 00:00:00+00:00,-0.007016384212641686,0.0,0.0,-0.007016384212641686,0.659955086968308,0,A
2024-04-20 00:00:00+00:00,0.026574723944979166,0.0,0.0,0.026574723944979166,0.6774932112205755,0,A
2024-04-21 00:00:00+00:00,-0.004200932587909359,0.0,0.0,-0.004200932587909359,0.6746471079114716,0,A
2024-04-22 00:00:00+00:00,-0.01675272729215723,0.0,0.0,-0.01675272729215723,0.6633449288941882,0,A
2024-04-23 00:00:00+00:00,0.029207679732836552,0.0,0.0,0.029207679732836552,0.6827196951297307,0,A
2024-04-24 00:00:00+00:00,-0.006881386484323199,0.0,0.0,-0.006881386484323199,0.6780216370470837,0,A
2024-04-25 00:00:00+00:00,-0.005940060399962384,0.0,0.0,-0.005940060399962384,0.6739941475705427,0,A
2024-04-26 00:00:00+00:00,0.011557319337264596,0.0,0.0,0.011557319337264596,0.6817837131654629,0,A
2024-04-27 00:00:00+00:00,-0.01455344534119755,0.0,0.0,-0.01455344534119755,0.6718614111613906,0,A
2024-04-28 00:00:00+00:00,0.008618894880181823,0.0,0.0,0.008618894880181823,0.6776521140382412,0,A
2024-04-29 00:00:00+00:00,0.031064332566231867,0.0,0.0,0.031064332566231867,0.6987029246729353,0,A
2024-04-30 00:00:00+00:00,-0.017230455850431665,0.0,0.0,-0.017230455850431665,0.6866639547767908,0,A
2024-05-01 00:00:00+00:00,0.005519169182129026,0.0,0.0,0.005519169182129026,0.6904537693144737,0,A
2024-05-02 00:00:00+00:00,0.011105233057043435,0.0,0.0,0.011105233057043435,0.6981214193378249,0,A
2024-05-03 00:00:00+00:00,0.00025655496579631476,0.0,0.0,0.00025655496579631476,0.6983005258546847,0,A
2024-05-04 00:00:00+00:00,0.017819703847315786,0.0,0.0,0.017819703847315786,0.7107440344218401,0,A
2024-05-05 00:00:00+00:00,-0.001139624804558351,0.0,0.0,-0.001139624804558351,0.7099340528905211,0,A
2024-05-06 00:00:00+00:00,0.015903477587147608,0.0,0.0,0.015903477587147608,0.7212244731890184,0,A
2024-05-07 00:00:00+00:00,0.008215186337604836,0.0,0.0,0.008215186337604836,0.727149466627507,0,A
2024-05-08 00:00:00+00:00,0.017030526018559887,0.0,0.0,0.017030526018559887,0.7395332045382887,0,A
2024-05-09 00:00:00+00:00,-0.03348956801110299,0.0,0.0,-0.03348956801110299,0.7147665569884347,0,A
2024-05-10 00:00:00+00:00,0.03248448481760109,0.0,0.0,0.03248448481760109,0.7379853803570545,0,A
2024-05-11 00:00:00+00:00,-0.011826137277502625,0.0,0.0,-0.011826137277502625,0.729257863940162,0,A
2024-05-12 00:00:00+00:00,0.008278921268947026,0.0,0.0,0.008278921268947026,0.7352953323804832,0,A
2024-05-13 00:00:00+00:00,0.004630611518933141,0.0,0.0,0.004630611518933141,0.7387001994164221,0,A
2024-05-14 00:00:00+00:00,0.0053040479507511975,0.0,0.0,0.0053040479507511975,0.7426183006953562,0,A
2024-05-15 00:00:00+00:00,0.015039470314635484,0.0,0.0,0.015039470314635484,0.753786886583769,0,A
2024-05-16 00:00:00+00:00,0.007280539395603356,0.0,0.0,0.007280539395603356,0.7592748617074313,0,A
2024-05-17 00:00:00+00:00,-0.0047433505302432195,0.0,0.0,-0.0047433505302432195,0.755673354889551,0,A
2024-05-18 00:00:00+00:00,0.00311541867674181,0.0,0.0,0.00311541867674181,0.7580275937728902,0,A
2024-05-19 00:00:00+00:00,-0.010375440657588738,0.0,0.0,-0.010375440657588738,0.7501627234568847,0,A
2024-05-20 00:00:00+00:00,0.04888335665942022,0.0,0.0,0.04888335665942022,0.7868331954202297,0,A
2024-05-21 00:00:00+00:00,0.05543137050675391,0.0,0.0,0.05543137050675391,0.8304484378025816,0,A
2024-05-22 00:00:00+00:00,-0.02989373915691536,0.0,0.0,-0.02989373915691536,0.8056232288196433,0,A
2024-05-23 00:00:00+00:00,0.00990439438830378,0.0,0.0,0.00990439438830378,0.8136024390062517,0,A
2024-05-24 00:00:00+00:00,-0.008509363919444901,0.0,0.0,-0.008509363919444901,0.8066791997669995,0,A
2024-05-25 00:00:00+00:00,0.03392051989117576,0.0,0.0,0.03392051989117576,0.8340421776084939,0,A
2024-05-26 00:00:00+00:00,0.00703658136248164,0.0,0.0,0.00703658136248164,0.8399109832509773,0,A
2024-05-27 00:00:00+00:00,0.005583779706298901,0.0,0.0,0.005583779706298901,0.8446008611543517,0,A
2024-05-28 00:00:00+00:00,0.0004897464447874596,0.0,0.0,0.0004897464447874596,0.8450145014233665,0,A
2024-05-29 00:00:00+00:00,0.017200493446413317,0.0,0.0,0.017200493446413317,0.8595491678172235,0,A
2024-05-30 00:00:00+00:00,-0.021356031865230607,0.0,0.0,-0.021356031865230607,0.8411926083995864,0,A
2024-05-31 00:00:00+00:00,0.003995752342502084,0.0,0.0,0.003995752342502084,0.8445538057350945,0,A
2024-06-01 00:00:00+00:00,0.002555042866503136,0.0,0.0,0.002555042866503136,0.846711676911816,0,A
2024-06-02 00:00:00+00:00,-0.0005184693859264042,0.0,0.0,-0.0005184693859264042,0.8462726828286309,0,A
2024-06-03 00:00:00+00:00,0.03525270364247712,0.0,0.0,0.03525270364247712,0.8761060829171126,0,A
2024-06-04 00:00:00+00:00,0.0628926623138059,0.0,0.0,0.0628926623138059,0.9312067269410899,0,A
2024-06-05 00:00:00+00:00,0.01611795195204328,0.0,0.0,0.01611795195204328,0.9462158722233459,0,A
2024-06-06 00:00:00+00:00,-0.0033757747705076176,0.0,0.0,-0.0033757747705076176,0.9430216605544405,0,A
2024-06-07 00:00:00+00:00,-0.011498330206518765,0.0,0.0,-0.011498330206518765,0.9321784861094858,0,A
2024-06-08 00:00:00+00:00,0.004877486722929387,0.0,0.0,0.004877486722929387,0.9367251742988852,0,A
2024-06-09 00:00:00+00:00,0.005553710408691903,0.0,0.0,0.005553710408691903,0.9419274746494726,0,A
2024-06-10 00:00:00+00:00,-0.005863899742997356,0.0,0.0,-0.005863899742997356,0.9364041063729533,0,A
2024-06-11 00:00:00+00:00,-0.022189344112803155,0.0,0.0,-0.022189344112803155,0.9156259134280019,0,A
2024-06-12 00:00:00+00:00,0.004602704506260881,0.0,0.0,0.004602704506260881,0.9198402689457862,0,A
2024-06-13 00:00:00+00:00,-0.0008717462159946177,0.0,0.0,-0.0008717462159946177,0.9190384016720132,0,A
2024-06-14 00:00:00+00:00,0.023739254701092685,0.0,0.0,0.023739254701092685,0.9408556883693903,0,A
2024-06-15 00:00:00+00:00,0.04036010590050465,0.0,0.0,0.04036010590050465,0.9788287235890709,0,A
2024-06-16 00:00:00+00:00,0.034952231884876686,0.0,0.0,0.034952231884876686,1.013040972111534,0,A
2024-06-17 00:00:00+00:00,-0.02813214627198972,0.0,0.0,-0.02813214627198972,0.9845419553045738,0,A
2024-06-18 00:00:00+00:00,-0.03119693654458281,0.0,0.0,-0.03119693654458281,0.9538272623994576,0,A
2024-06-19 00:00:00+00:00,-0.006206437371089278,0.0,0.0,-0.006206437371089278,0.9479073932325378,0,A
2024-06-20 00:00:00+00:00,0.008035407405546053,0.0,0.0,0.008035407405546053,0.9555242153198903,0,A
2024-06-21 00:00:00+00:00,0.020632850711583977,0.0,0.0,0.020632850711583977,0.975239403805889,0,A
2024-06-22 00:00:00+00:00,-0.026893971902511114,0.0,0.0,-0.026893971902511114,0.9490113426817118,0,A
2024-06-23 00:00:00+00:00,-0.0069334019371143,0.0,0.0,-0.0069334019371143,0.942431465600019,0,A
2024-06-24 00:00:00+00:00,0.0011182579226452286,0.0,0.0,0.0011182579226452286,0.9434853470529764,0,A
2024-06-25 00:00:00+00:00,-0.02000946555529559,0.0,0.0,-0.02000946555529559,0.9246067094991938,0,A
2024-06-26 00:00:00+00:00,0.0287511771045326,0.0,0.0,0.0287511771045326,0.9511902407560442,0,A
2024-06-27 00:00:00+00:00,0.04234568275038675,0.0,0.0,0.04234568275038675,0.9914690409263637,0,A
2024-06-28 00:00:00+00:00,0.0005172139896116126,0.0,0.0,0.0005172139896116126,0.9919818425845977,0,A
2024-06-29 00:00:00+00:00,0.008777011769315038,0.0,0.0,0.008777011769315038,1.0006884788919095,0,A
2024-06-30 00:00:00+00:00,0.012047950255760732,0.0,0.0,0.012047950255760732,1.0127447239071121,0,A
2024-07-01 00:00:00+00:00,-0.0328170714127793,0.0,0.0,-0.0328170714127793,0.979509407979737,0,A
2024-07-02 00:00:00+00:00,0.00484828858917219,0.0,0.0,0.00484828858917219,0.984258352265432,0,A
2024-07-03 00:00:00+00:00,0.02494169902369792,0.0,0.0,0.02494169902369792,1.0088074278491972,0,A
2024-07-04 00:00:00+00:00,-0.02167500072493707,0.0,0.0,-0.02167500072493707,0.9869415261192439,0,A
2024-07-05 00:00:00+00:00,-0.055056294165679476,0.0,0.0,-0.055056294165679476,0.9326041831328982,0,A
2024-07-06 00:00:00+00:00,0.04377768754849476,0.0,0.0,0.04377768754849476,0.9734314376685094,0,A
2024-07-07 00:00:00+00:00,-0.00625098880566281,0.0,0.0,-0.00625098880566281,0.9673465286485633,0,A
2024-07-08 00:00:00+00:00,-0.008469707800057846,0.0,0.0,-0.008469707800057846,0.9591533862095096,0,A
2024-07-09 00:00:00+00:00,-0.01852508678439438,0.0,0.0,-0.01852508678439438,0.9413849864904328,0,A
2024-07-10 00:00:00+00:00,0.03799304341908756,0.0,0.0,0.03799304341908756,0.977151067156241,0,A
2024-07-11 00:00:00+00:00,-0.0003131488210028656,0.0,0.0,-0.0003131488210028656,0.9768450734516193,0,A
2024-07-12 00:00:00+00:00,0.00704627776148022,0.0,0.0,0.00704627776148022,0.9837281951690929,0,A
