path_seed,generator,horizon_h,coins,mbuf,annual,max_dd,calmar,sharpe,annual_pct_raw,max_dd_pct_raw,total_funding,total_fees,final_equity,n_liquidations,n_forced_closes,n_phase1_neg_exits,n_phase1_cap_exits,n_phase1_negstop_exits,n_phase2_exits
1000,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.08394620119108609,0.0008112515460601846,103.47740056554338,47.8987523934184,8.394620119108609,0.08112515460601846,85.74975262460515,1.8035514335182823,1083.9462011910862,1,0,0,0,0,0
1001,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.14163755863737504,0.00035098440191159893,403.5437411633145,37.46922640014918,14.163755863737503,0.035098440191159895,142.03943906667396,0.7614962602718749,1141.2779428064046,0,0,0,0,0,0
1002,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.05173234746102051,0.00023754173325390448,217.78214190987927,56.709175286733235,5.173234746102051,0.023754173325390447,51.96753301111785,0.5664812395486462,1051.4010517715706,0,0,0,0,0,0
1003,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.060037230349612836,0.00101644127249022,59.0661083670139,38.656441603052464,6.003723034961284,0.101644127249022,61.58490225529458,1.6589758148685467,1059.9259264404263,1,0,0,0,0,0
1004,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.13800584606034216,0.0010993190091467045,125.53757818439145,43.86931885830444,13.800584606034217,0.10993190091467045,141.57920007661974,1.234537170134006,1138.0058460603423,0,6,0,0,0,0
1005,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.08346256129633223,0.0009772179604586645,85.408337416515,43.21138272210736,8.346256129633222,0.09772179604586645,85.17336556439909,1.9383314059395913,1083.2350341584602,1,0,0,0,0,0
1006,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.09749015363420055,0.0007785695109613406,125.217019497494,49.4666314753383,9.749015363420055,0.07785695109613407,99.25546344339395,1.7653098091947452,1097.4901536342006,1,0,0,0,0,0
1007,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.09442805291054723,0.000768585596394329,122.8595140912583,45.175144608558924,9.442805291054723,0.0768585596394329,96.24178350515363,1.8137305946082045,1094.4280529105472,1,0,0,0,0,0
1008,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.06412224134969402,0.0007403550229692484,86.61012535921894,41.388771256589685,6.412224134969402,0.07403550229692483,66.10910630753334,1.9868649578412576,1064.122241349694,2,0,0,0,0,0
1009,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.10443812216450521,0.0009005293184469752,115.97414989732476,45.24696878860168,10.443812216450521,0.09005293184469752,105.98300767884194,1.7768175199932896,1104.2061901588509,1,0,0,0,0,0
