path_seed,generator,horizon_h,coins,mbuf,annual,max_dd,calmar,sharpe,annual_pct_raw,max_dd_pct_raw,total_funding,total_fees,final_equity,n_liquidations,n_forced_closes,n_phase1_neg_exits,n_phase1_cap_exits,n_phase1_negstop_exits,n_phase2_exits
1000,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.10031716385102118,0.001433874903127246,69.9622844588687,42.49637373400126,10.031716385102118,0.1433874903127246,103.31011720283504,2.6380861571329848,1100.3171638510212,1,1,0,0,0,0
1001,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.18905563855401453,0.0009998898221172906,189.07647059921533,34.18935571914043,18.905563855401454,0.09998898221172905,190.8161806380715,1.5196988607443491,1188.5274234530416,0,1,0,0,0,0
1002,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.06862252444461259,0.00027258071560798516,251.75120804695075,48.8937076454414,6.862252444461259,0.027258071560798517,68.88678068170765,0.7389712431482969,1068.1478094385614,0,0,0,0,0,0
1003,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.13366214700583945,0.001721708813405343,77.6334220776108,38.404906553834735,13.366214700583946,0.1721708813405343,140.54686528070047,6.488156251435257,1133.3569302739534,3,2,0,0,0,0
1004,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.24906758682304186,0.0014637294925392902,170.15957394624695,43.736539251523325,24.906758682304186,0.14637294925392902,255.2075530000193,3.533685405190659,1249.067586823042,1,5,0,0,0,0
1005,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.108313413895053,0.0011349805553575816,95.43195553771253,40.95581131560062,10.831341389505301,0.11349805553575816,111.75650795367646,3.0903725971369775,1107.8210669746497,1,1,0,0,0,0
1006,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1680328740202337,0.0015543910701917704,108.10205825455684,44.80372249729068,16.803287402023372,0.15543910701917704,172.57320365719295,3.3116844396923732,1168.0328740202337,1,2,0,0,0,0
1007,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.14501307883461112,0.0015822085497915984,91.65231653798837,38.807573634689156,14.501307883461113,0.15822085497915983,149.32115351313465,4.3080746785231,1145.0130788346112,2,0,0,0,0,0
1008,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1155040598032746,0.0016864075926231708,68.49118819704228,53.97811003934491,11.550405980327461,0.16864075926231709,118.49699665576726,2.992936852493719,1115.5040598032747,1,0,0,0,0,0
1009,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.11744187112600013,0.0015666204890799598,74.96510606405451,50.071085209006036,11.744187112600013,0.15666204890799598,120.0500119662642,3.321159708615811,1116.728852257651,1,0,0,0,0,0
1010,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.10072566431484686,0.0016311831642912774,61.75006370827186,44.11353068940318,10.072566431484686,0.16311831642912775,104.03433753646786,2.159467444673709,1100.4293150975313,0,2,0,0,0,0
1011,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.12362577409440734,0.0015130020866505147,81.70892504721536,46.59183267358591,12.362577409440734,0.15130020866505148,126.2985226435446,2.56120910270004,1123.126624952454,1,1,0,0,0,0
1012,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.11644904132935552,0.0005511418028982935,211.28689697820792,59.56946015691241,11.644904132935551,0.055114180289829354,117.56856209269813,1.1195207633374702,1116.4490413293556,0,0,0,0,0,0
1013,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.12964563437684218,0.0017393996286547773,74.53470280266068,48.2004602005251,12.964563437684218,0.17393996286547772,134.91882090223888,4.675264575778087,1129.6456343768423,1,1,0,2,0,0
1014,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.117477721338626,0.0014491179214688383,81.06843452708775,39.79353568784573,11.7477721338626,0.14491179214688382,123.14507769342532,3.5593971088370653,1117.477721338626,1,4,0,0,0,0
1015,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.10703611609121988,0.0015441611904579843,69.31667286591625,48.35659194721556,10.703611609121989,0.15441611904579844,109.91446909402825,3.072084323126003,1106.842384770904,1,0,0,0,0,0
1016,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.14531013815135996,0.0018062926641664423,80.44661921849573,46.50776874980321,14.531013815135996,0.18062926641664423,150.2941691480595,4.1648560057373585,1145.1097088771835,1,2,0,1,0,0
1017,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.07343891755105836,0.0004537401190475521,161.852378637389,47.02708898799718,7.343891755105836,0.04537401190475521,74.41987038095667,0.9809528298988058,1073.4389175510585,0,0,0,0,0,0
1018,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.12577539713882113,0.001490835748204274,84.3656970865629,45.11914536885089,12.577539713882114,0.1490835748204274,129.18025940275123,2.7683527955124827,1125.775397138821,1,2,0,0,0,0
1019,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.10916649166523862,0.0015353081458243957,71.10396174353704,38.96757733904845,10.916649166523861,0.15353081458243958,111.70144374675681,3.0756707462037323,1108.6257730005518,1,0,0,1,0,0
1020,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1291168101289164,0.0016157939143024535,79.90920685244491,41.80315743143162,12.911681012891641,0.16157939143024536,135.0187891836154,5.028298896961189,1129.1168101289163,2,1,0,0,0,0
1021,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1340039685227581,0.0015321673076039522,87.46040191414696,40.63676271034377,13.400396852275808,0.15321673076039521,139.97697979915046,5.191888306771395,1133.8055178282666,2,2,0,0,0,0
1022,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.13357626072979145,0.0004518307573237511,295.6333949485422,37.9573231175881,13.357626072979144,0.04518307573237511,134.90680840178732,0.960401389649453,1133.5762607297916,0,1,0,0,0,0
1023,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1023278182487024,0.0006896760523655672,148.37084439530878,53.45280958753476,10.23278182487024,0.06896760523655672,104.06865913933723,1.5374089182523571,1102.0310376822508,0,1,0,0,0,0
1024,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.11087599422018868,0.000437792383478571,253.2615879225679,50.45494454170869,11.087599422018869,0.0437792383478571,111.88219841345148,1.0062041932655426,1110.8759942201887,0,0,0,0,0,0
1025,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.15580244116209463,0.00077579678341042,200.82893419225536,50.9773245166675,15.580244116209464,0.077579678341042,157.9386477300996,1.6081346113778308,1155.8024411620947,0,1,0,0,0,0
1026,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.05877967291735464,0.00034926592001163895,168.29489952926374,49.10634452265326,5.877967291735464,0.034926592001163895,59.13952027608584,0.8760024492763059,1058.2635178268074,0,0,0,0,0,0
1027,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1312717136501358,0.0007765856605262478,169.03700431602152,44.84990666487308,13.127171365013579,0.07765856605262478,132.40790461876304,1.334163518512644,1131.0737411002472,0,0,0,0,0,0
1028,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.18668505740378483,0.001628472083723427,114.63816866724419,53.433046889367645,18.66850574037848,0.1628472083723427,191.96629626680394,3.6866577113559926,1186.6850574037849,1,3,0,0,0,0
1029,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.09156697298157379,0.0011438025139437725,80.05487998610491,44.942321296491016,9.156697298157379,0.11438025139437726,93.32553208286953,1.9495833215691756,1091.375948761302,1,0,0,0,0,0
1030,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.053327600573607414,0.0004050575399195173,131.65438318764123,56.00729761668885,5.332760057360741,0.04050575399195173,54.071600246846785,1.027587873394082,1053.0440123734531,0,0,0,0,0,0
1031,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.08038013838538305,0.0003073027263337579,261.56662957191963,57.22767062457934,8.038013838538305,0.030730272633375792,80.96061495748236,0.769543096315636,1080.1910718611657,0,0,0,0,0,0
1032,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.15254475082179453,0.001342782084306623,113.60350469716357,40.988117041292654,15.254475082179454,0.1342782084306623,155.1206224660105,2.5758716442189717,1152.5447508217944,1,0,0,0,0,0
1033,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.1635646206258834,0.000757724528361678,215.8629086213381,57.912911206935675,16.35646206258834,0.07577245283616779,165.2126739893847,1.2665856768396324,1163.2513532280227,0,1,0,0,0,0
1034,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.15108876985613207,0.0011428699432685795,132.20119292316144,59.97094833976715,15.108876985613207,0.11428699432685795,153.17009848740224,1.5133253503796862,1150.8873293214074,0,1,0,0,0,0
1035,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.09991498336506588,0.0006893684841766037,144.9369758822184,47.37729303011035,9.991498336506588,0.06893684841766037,100.9363939364396,1.2138956934613865,1099.722498242977,0,0,0,0,0,0
1036,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.14568742475079288,0.0011735174378709411,124.14593942047158,49.72429284627161,14.568742475079288,0.1173517437870941,148.554893609058,1.8885795804307532,1145.6874247507928,0,1,0,0,0,0
1037,parametric,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.13375443710635881,0.001541494754461904,86.76931057935973,45.40755610542101,13.375443710635881,0.1541494754461904,138.63567131188472,4.63334669315649,1133.5560300798652,2,1,0,0,0,0
