path_seed,generator,horizon_h,coins,mbuf,annual,max_dd,calmar,sharpe,annual_pct_raw,max_dd_pct_raw,total_funding,total_fees,final_equity,n_liquidations,n_forced_closes,n_phase1_neg_exits,n_phase1_cap_exits,n_phase1_negstop_exits,n_phase2_exits
1000,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.016760240399619653,0.0008524157271697833,19.66204970814829,12.561515775209127,1.6760240399619653,0.08524157271697833,19.48102833936951,3.1724641234643394,1016.3085642159039,0,0,0,0,3,4
1001,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.00859144923532984,0.0017577156436295698,4.887849332437555,4.53565890408676,0.859144923532984,0.175771564362957,13.875781108092195,5.767797991364128,1008.1079831167291,0,0,0,0,7,4
1002,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.01756139931552325,0.0007671786838173841,22.890885377758348,15.273779872348141,1.7561399315523252,0.07671786838173841,19.334490893294703,2.22512366092989,1017.1093672323659,0,0,0,0,1,4
1003,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.02626254662064631,0.0006160811320343326,42.62838976081931,18.196311959879594,2.626254662064631,0.061608113203433255,28.59082964583968,2.820219745907075,1025.7706098999292,0,0,0,0,2,4
1004,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.009378738239546935,0.0008874781760628037,10.567852249792377,8.11126841567672,0.9378738239546935,0.08874781760628037,11.44096682753929,2.51062568132351,1008.9303411462137,0,0,0,0,2,4
1005,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.015179492247527238,0.000649763371960778,23.361569615289927,12.39642752394677,1.5179492247527238,0.0649763371960778,17.47177900859111,2.7432607278121157,1014.7285182807789,0,0,0,0,2,4
1006,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.009783983554050302,0.0011597234562986147,8.436479835698904,7.9528587141967755,0.9783983554050302,0.11597234562986146,12.809302105486964,3.202030748559852,1009.6072713569284,0,0,0,0,4,3
1007,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.008075588402868261,0.0006976549827480629,11.575332510431618,7.841902109081984,0.8075588402868261,0.06976549827480628,9.749488445716592,2.121718236926295,1007.6277702087893,0,0,0,0,3,2
1008,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.010747234393127192,0.0019344006492680202,5.555847180465928,6.3139755444245615,1.0747234393127192,0.19344006492680202,15.651331856034673,5.176221718321458,1010.4751101377137,1,0,0,0,4,4
1009,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.011375871689245587,0.0007698605371642462,14.776535671185595,11.94424051905282,1.1375871689245587,0.07698605371642461,13.238416345326144,2.3473454815314367,1010.8910708637947,0,0,0,0,3,2
1010,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.00974984654870914,0.0010671216359131516,9.136584078689449,8.76830413037978,0.974984654870914,0.10671216359131516,12.006380750536193,2.705096152888496,1009.3012845976463,0,0,0,0,2,4
1011,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.005103111635653246,0.00119198693743774,4.281180837956785,4.32734486567019,0.5103111635653246,0.119198693743774,7.927381137383323,3.2707672301683886,1004.6566139072152,0,0,0,0,4,3
1012,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.013548621349835921,0.0010897505459816076,12.432773169782463,9.528298926811091,1.354862134983592,0.10897505459816076,16.579756938736438,3.4813850726178677,1013.098371866121,0,0,0,0,2,5
1013,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.00809335455162441,0.0008054591888601826,10.048124924960428,9.973643032960961,0.809335455162441,0.08054591888601827,9.396803501274341,1.4798652866962425,1007.9169382145778,0,0,0,0,1,3
1014,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.013917114650177975,0.0005027358674025098,27.682756597582078,15.261898032575578,1.3917114650177975,0.050273586740250974,15.01318887247163,1.5464874020718646,1013.4667014704008,0,0,0,0,0,4
1015,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.0038047967396346305,0.0011024256565827244,3.451295529014318,3.7839943646812753,0.38047967396346305,0.11024256565827244,5.934358935550096,2.5754831729276506,1003.3588757626216,0,0,0,0,4,2
1016,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.012640959870221069,0.0006005957427576968,21.047368421525615,11.969036589969713,1.264095987022107,0.06005957427576968,14.440714788505073,2.2851621610056534,1012.1555526275006,0,0,0,0,2,3
1017,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.019112771138057205,0.0010602025744189713,18.027470975093305,14.583046402310446,1.9112771138057205,0.10602025744189712,21.520618630306913,2.8963569836342837,1018.6242616466747,0,0,0,0,2,4
1018,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.019568274447143708,0.0006229789249505018,31.410812891781994,12.846789727519596,1.9568274447143708,0.062297892495050175,22.660673166399,3.5894382530475064,1019.0712349133508,0,0,0,0,3,4
1019,bootstrap,8760,"BTC,ETH,SOL,HYPE,PURR",3.0,0.02258653786190945,0.0006479594720791962,34.85794842914008,15.948669188823308,2.258653786190945,0.06479594720791962,25.508501643893418,3.420474719190821,1022.0880269247018,0,0,0,0,1,6
